timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_roll,tracker_rot_pitch,tracker_rot_yaw,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1753523722.3064938,0.2403026968240738,0.03668379783630371,0.2300482988357544,-84.38808809540954,-76.44675297515316,173.48352995747763,51.8175,-2.0025,12.0758,7.62,-16.515,-10.7327,-8.8575,0.6225,34.8238,-11.07,325.8675,32.7305,8.7675,-56.3025,30.4678,13.0575,-0.75,33.2508,-29.2875,-7.4625,-9.2807,-25.1775,2.205,-60.984,-22.47,1.155,6.9696,-4.62,-0.75,58.0195,-8.745,-2.5125,21.78,20.1375,-3.3525,-54.9461,-0.8175,-2.01,3.025,-27.615,-1.08,-26.7894,-21.8925,-6.2025,-0.968,25.2075,-0.9675,33.9405,7.17,45.33,-1.0527,32.5575,7.305,-15.1734,-6.3375,43.17,26.015,-6.1725,-359.955,-62.7385,-4.4325,76.005,11.3135,8.76,55.005,0.4598,1.38,-301.44,-6.5219,-15.495,23.2725,33.1903
1753523722.6699035,0.24034251272678375,0.036429405212402344,0.22987115383148193,-84.40445261178084,-76.46107143964095,173.52992534527033,-25.7325,-2.6025,-37.0502,-16.38,293.685,4.5133,12.1425,-3.5775,-64.8802,5.88,-19.1325,-80.5255,8.1675,-56.3025,-45.0362,8.4075,-1.95,-59.9192,-25.6875,-2.8125,7.1753,-25.1775,7.455,28.072,-21.27,3.705,5.2756,-5.22,-0.9,35.7555,23.655,-0.1125,-9.196,-27.8625,-0.6525,2.1659,6.3825,-2.31,2.057,13.035,8.67,9.9946,16.5075,3.3975,-32.67,-18.1425,-2.9175,-68.6675,12.57,40.53,-1.0527,5.5575,-2.145,-14.9314,17.9625,35.82,-53.845,-6.1725,14.445,29.2215,-2.0325,72.705,-4.1745,30.36,55.755,0.4598,1.38,74.76,-8.2159,-14.595,-1.7775,24.4783
1753523723.03281,0.24008716642856598,0.036324501037597656,0.22971642017364502,-84.37409183619224,-76.46511885599391,173.47766409826554,-25.7325,-2.6025,-33.1782,-16.38,-16.515,4.5133,11.5425,53.4225,29.0158,-20.67,-31.1325,20.1465,-54.5325,-56.0025,19.8198,-11.0925,7.65,-58.7092,-29.1375,-5.8125,-71.2327,-25.1775,-0.195,-66.792,-21.87,-1.245,6.0016,-5.22,-0.6,-33.9405,-16.845,4.6875,21.78,11.7375,-3.3525,11.8459,-7.4175,-1.11,3.025,-27.915,-0.93,-23.8854,-21.8925,-6.2025,-0.968,46.5075,-2.9175,40.2325,-12.03,42.93,-1.0527,14.1075,2.505,21.6106,-6.0375,36.72,-53.845,-4.9725,14.445,29.2215,14.9175,72.105,-19.4205,11.01,56.205,0.7018,16.98,74.76,22.5181,-13.395,-1.7775,25.4463
1753523723.3957527,0.24015779793262482,0.03623759746551514,0.2297290563583374,-84.375166537541,-76.47325907934524,173.50968974025145,-25.7325,7.2975,9.4138,-15.63,-6.615,-10.9747,-66.4575,-4.1775,-65.8482,3.33,-38.9325,28.8585,7.5675,-56.3025,-45.0362,12.9075,-1.8,-59.9192,-28.6875,30.7875,-69.2967,28.2225,7.605,33.88,-18.57,-0.945,5.0336,-4.32,1.65,58.9875,-17.145,-1.1625,-9.196,-27.8625,-2.0025,2.1659,-6.8175,-2.31,3.025,20.385,-1.23,-19.0454,28.5075,-6.2025,-0.0,20.4075,-2.9175,24.2605,-28.83,35.73,-0.8107,31.9575,9.705,15.8026,-6.3375,-334.08,44.891,3.4275,14.445,-59.5925,5.1675,-394.395,-19.6625,8.76,55.005,0.4598,1.38,74.16,8.9661,-15.795,-1.9275,-68.4497
1753523723.7581217,0.2402406483888626,0.03646647930145264,0.22990739345550537,-84.47152185988288,-76.47873197053042,173.5788991789067,-23.3325,-2.6025,9.6558,2.82,-16.515,-9.0387,10.3425,-4.1775,-64.8802,-18.27,-38.9325,15.3065,17.1675,-55.7025,62.4118,8.1075,-0.75,-59.6772,9.7125,54.7875,-5.4087,27.6225,-2.595,26.136,25.53,17.955,5.0336,-4.62,-0.3,-32.9725,30.855,-0.1125,-9.196,-27.8625,-2.6025,2.6499,-8.0175,-1.86,2.057,11.085,-0.03,3.2186,-17.9925,-6.2025,14.036,-17.9925,-2.9175,16.5165,8.52,38.28,14.4353,-6.4425,7.305,16.0446,-6.6375,40.62,46.827,-4.6725,24.345,36.9655,-4.4325,71.505,12.2815,-29.64,-318.495,-18.9002,1.68,75.36,1.4641,-15.795,-1.6275,8.9903
1753523724.120692,0.2402065247297287,0.036618709564208984,0.2301253080368042,-84.48063818448922,-76.4510456898337,173.53639642843095,-25.7325,-2.6025,9.4138,12.42,-16.515,-10.9747,11.5425,41.4225,44.5038,-0.87,-34.1325,-80.5255,-47.6325,-53.9025,31.4358,8.1075,-1.35,-59.9192,-24.1875,2.1375,29.4393,32.4225,-0.195,-66.792,-22.47,-1.245,-25.9424,-4.62,-0.9,59.4715,-17.145,-4.3125,-8.228,-23.0625,-3.3525,2.1659,-7.7175,16.89,2.057,-22.215,-1.23,-12.7534,-21.2925,-0.2025,-1.936,-18.2925,-2.9175,24.2605,7.17,35.88,-8.7967,-2.6925,-2.295,-13.2374,-6.6375,45.12,8.107,-6.1725,14.445,29.2215,5.1675,67.005,11.3135,8.76,56.205,-30.0322,10.98,72.96,22.5181,32.205,-1.6275,-68.4497
1753523724.4838648,0.24022571742534637,0.03662252426147461,0.23017144203186035,-84.53719761172563,-76.46353476086166,173.61676140113013,-25.5825,-0.2025,-36.5662,-16.38,-14.115,-10.7327,10.3425,-4.1775,35.3078,-0.87,-38.7825,30.0685,12.3675,-54.9525,46.9238,-6.2925,-1.95,40.7528,-23.8875,4.8375,21.6953,-25.1775,7.005,26.136,-17.67,-0.045,-0.7744,-4.92,8.7,-33.6985,-17.145,5.8875,-4.356,12.9375,-3.3525,4.1019,12.0825,-2.31,2.057,-26.715,-0.63,2.4926,16.5075,-6.2025,-1.936,34.5075,1.8825,-60.9235,8.37,35.73,-0.8107,3.1575,-376.695,17.7386,14.9625,45.12,-53.361,-6.1725,15.045,30.1895,-4.4325,68.805,13.2495,29.31,55.005,0.4598,6.48,-311.04,22.5181,-15.795,3.3225,-6.4977
1753523724.8465865,0.24028830230236053,0.03646278381347656,0.23002219200134277,-84.47182824070612,-76.45058667934667,173.5400842215137,51.0675,-2.6025,-6.0742,-16.38,290.985,-9.0387,10.3425,1.2225,42.5678,-15.72,336.0675,17.4845,-49.8825,308.4975,24.6598,-11.0925,2.85,36.8808,-28.9875,36.1875,-9.2807,-25.1775,1.005,-66.308,-20.07,-0.045,5.0336,-5.07,-0.9,-32.7305,21.855,-4.9125,-24.684,21.3375,-3.3525,2.1659,-8.0175,-2.31,5.929,-27.315,-1.23,-28.2414,-21.5925,-4.7025,-1.936,34.8075,-2.9175,7.5625,7.17,35.73,14.9193,0.7575,-2.295,17.7386,-5.4375,35.52,-53.845,-0.6225,15.945,13.9755,-2.0325,66.405,-17.7265,30.36,55.005,2.6378,12.48,72.96,-8.4579,-15.795,0.4725,-68.4497
1753523725.2099717,0.23998989164829254,0.036218881607055664,0.2295668125152588,-84.24106954932061,-76.44614480625408,173.3328442736622,-25.7325,-2.6025,28.7738,-15.78,-16.365,-8.0707,11.5425,-3.8775,42.5678,-0.12,-34.1325,-76.4115,12.3675,-56.3025,-46.0042,8.1075,-1.95,33.2508,11.5125,-7.4625,21.6953,-23.9775,-1.995,-66.792,35.13,-1.095,5.2756,-5.22,-0.9,59.9555,21.255,-4.6125,-9.196,-22.4625,-2.1525,9.9099,-8.0175,2.49,2.057,-27.915,-1.23,4.6706,-21.8925,-1.2525,6.776,-18.2925,-2.7675,41.6845,7.17,40.53,18.3073,32.2575,-2.295,-15.1734,-6.4875,35.52,46.827,-3.6225,15.645,30.1895,15.0675,66.405,11.5555,-28.44,59.805,16.9158,1.38,72.96,-7.4899,-15.795,0.6225,-68.4497
1753523725.5720308,0.2402390092611313,0.036423325538635254,0.22998392581939697,-84.32329903315151,-76.46920633574388,173.38058776930464,35.4675,-2.0025,24.9018,12.57,-16.515,-2.2627,-8.8575,-4.1775,-64.6382,-1.32,321.3675,29.5845,-46.4325,308.7975,-46.0042,-8.3925,-1.95,40.7528,9.1125,49.9875,8.1433,-25.0275,-2.445,-4.84,-22.47,-1.245,-25.9424,-2.82,0.3,-34.9085,-16.995,-4.1625,-9.196,10.5375,-2.4525,2.4079,-8.0175,-2.31,2.057,-27.315,-0.93,-20.9814,-19.4925,-6.2025,1.936,23.7075,-2.9175,24.2605,7.47,38.43,3.7873,12.7575,-2.295,16.5286,-1.5375,40.47,39.083,-4.9725,14.445,18.8155,-4.4325,67.305,-15.7905,27.96,60.105,-22.7722,1.98,74.16,-8.2159,-15.795,-0.1275,-68.4497
1753523725.935087,0.24031971395015717,0.036743760108947754,0.23033881187438965,-84.31371736712464,-76.46230017497315,173.37404218685845,42.0675,6.9975,-4.1382,-16.23,296.685,-9.7647,10.6425,-4.1775,29.0158,-10.77,-36.5325,12.4025,-50.0325,-51.0525,46.9238,-11.0925,0.45,-58.9512,4.4625,-7.6125,10.0793,22.8225,7.305,30.008,-22.47,0.105,6.9696,-5.22,1.5,-27.1645,-13.545,-4.7625,-8.712,10.6875,-3.2025,-28.8101,15.9825,-1.71,9.801,-27.915,8.37,2.2506,16.5075,-1.4025,-63.888,39.3075,3.0825,-68.6675,7.47,40.53,14.4353,-4.0425,-0.795,-15.1734,-6.3375,35.52,39.083,10.6275,14.445,44.7095,-4.4325,66.405,11.3135,-29.49,55.005,16.9158,1.38,83.16,7.5141,22.755,-0.1275,-60.4637
1753523726.2989824,0.24009262025356293,0.03617823123931885,0.2299182415008545,-84.30976907600188,-76.47114098718527,173.38849401122985,-25.7325,-2.6025,-5.3482,-16.38,41.085,-7.8287,10.3425,3.0225,-65.6062,76.98,-32.3325,24.2605,7.5675,-56.3025,31.4358,14.1075,1.05,33.0088,9.1125,-7.4625,21.6953,-23.9775,-2.595,-64.856,-22.47,-0.945,-18.1984,13.98,9.3,-27.1645,-9.795,-2.5125,-40.172,-26.9625,-0.3525,13.7819,-7.7175,-2.01,3.025,20.085,-1.23,3.2186,-21.8925,3.3975,-1.452,-18.2925,-2.9175,39.7485,-31.23,36.93,30.8913,-1.6425,7.605,-15.1734,2.9625,35.52,39.083,-1.3725,14.445,31.1575,6.9675,69.105,-17.7265,-24.84,55.005,0.4598,6.48,72.96,-7.4899,41.805,0.4725,24.4783
1753523726.66111,0.24015940725803375,0.03618729114532471,0.22974061965942383,-84.30916362005348,-76.46487346382571,173.44393911959318,-25.7325,-2.6025,24.9018,-16.23,-16.515,-9.0387,13.9425,-4.1775,42.5678,-19.47,-35.9325,-80.5255,-47.4825,308.4975,47.1658,-11.0925,-1.95,33.2508,10.3125,-7.3125,22.1793,-25.1775,-1.995,26.136,-12.87,-1.245,6.0016,14.58,-0.9,58.0195,-2.745,-3.8625,23.716,20.5875,-3.3525,2.1659,15.9825,-2.31,2.057,-23.115,-1.23,2.2506,29.7075,0.5475,6.776,-17.6925,-0.5175,24.5025,9.57,50.43,-16.5407,4.3575,0.105,-13.2374,-4.2375,37.92,39.083,-6.1725,16.845,10.8295,-4.4325,66.855,-4.1745,-29.64,55.005,-30.2742,1.38,76.56,-7.2479,41.805,-1.7775,24.4783
1753523727.024039,0.24014665186405182,0.0364682674407959,0.22988903522491455,-84.27682888238844,-76.44037905811878,173.42239974228312,41.4675,0.3975,24.9018,-15.78,-16.515,-10.9747,10.3425,-4.1775,34.8238,-1.47,-19.7325,31.7625,-50.0325,-54.8025,21.7558,-11.0925,-1.95,48.4968,-29.2875,-7.6125,21.6953,22.8225,-2.595,-65.824,-22.47,0.405,5.0336,4.38,1.5,61.8915,21.555,-4.9125,-9.196,10.5375,-3.3525,2.1659,-7.8675,-2.16,17.545,20.085,-1.08,2.2506,16.8075,-6.0525,-1.936,-18.1425,-0.2175,24.2605,17.07,38.13,3.3033,14.2575,-2.295,15.8026,-6.4875,35.52,39.083,14.2275,-599.805,-1.5125,5.1675,71.205,11.3135,-22.44,55.005,0.4598,12.78,72.96,-8.4579,-15.795,7.6725,24.4783
1753523727.3867373,0.2401142567396164,0.036006927490234375,0.22957932949066162,-84.36944707680945,-76.47145288265257,173.499010808339,-24.5325,-2.6025,-6.0742,137.67,-16.515,-10.9747,-8.8575,-2.9775,-63.9122,-9.87,-36.5325,-78.5895,-44.9325,-56.3025,-45.5202,8.1075,7.65,33.0088,-24.4875,-7.6125,21.6953,18.7725,-2.295,26.136,-17.37,-1.245,5.0336,-0.42,4.05,-34.9085,-12.345,-4.9125,21.78,15.9375,-3.3525,2.1659,-5.6175,3.09,2.057,10.485,8.37,-28.4834,-21.7425,-5.0025,-0.968,-18.2925,-2.0175,24.5025,-31.23,37.53,-0.5687,33.7575,7.455,0.3146,-4.2375,-346.08,39.083,-1.3725,14.445,29.7055,-4.1325,66.555,-19.6625,8.76,-328.695,2.3958,20.88,-300.84,-8.4579,-15.195,-1.9275,26.4143
1753523727.7493565,0.24013681709766388,0.036275267601013184,0.22984564304351807,-84.31948995771646,-76.46397343631197,173.4570181466058,51.3675,-2.6025,-6.0742,2.82,-15.915,-10.9747,-8.8575,-4.1775,-65.6062,-0.72,-38.3325,27.8905,9.9675,-53.9025,23.6918,-6.2925,1.05,40.7528,-28.6875,41.7375,21.9373,-20.0775,-2.445,26.136,15.93,-0.945,-25.7004,-5.22,-0.9,58.0195,21.255,-0.1125,-9.196,-25.4625,11.0475,2.1659,-8.0175,-2.31,2.783,-27.915,-0.63,2.2506,31.2075,-6.2025,-1.936,-17.0925,-1.4175,24.7445,9.57,35.73,-1.0527,-6.1425,-2.295,17.7386,9.5625,35.97,15.851,-6.1725,14.595,29.2215,-4.1325,66.855,11.3135,18.36,65.205,-24.4662,1.53,73.56,-8.4579,-15.795,-1.3275,25.4463
1753523728.1119094,0.24013234674930573,0.03620195388793945,0.22976267337799072,-84.4910604087019,-76.48586298051968,173.58211697536834,-25.1325,54.9975,1.6698,13.62,290.685,-9.0387,-26.8575,34.2225,-2.9282,-11.07,-26.3325,28.1325,7.5675,-56.3025,-43.5842,-11.0925,2.85,48.4968,-29.1375,-7.6125,8.3853,-22.7775,-2.595,33.88,-12.87,-1.245,-25.9424,-5.22,3.9,59.9555,21.255,-4.6125,22.99,11.1375,-3.3525,2.6499,6.5325,3.09,2.057,-23.115,1.17,2.2506,16.5075,-5.6025,-0.0,-18.2925,-2.9175,24.2605,16.77,-328.92,-1.0527,-6.4425,-370.695,16.7706,12.8625,40.32,11.979,-6.1725,14.445,36.9655,-2.0325,66.405,11.3135,-29.49,55.005,15.9478,2.73,72.96,-7.4899,32.205,-1.9275,-68.4497
1753523728.4748335,0.24015121161937714,0.036263108253479004,0.22992873191833496,-84.22246453092008,-76.44387156308953,173.29543907796258,-24.9825,2.7975,26.8378,22.02,290.685,-6.1347,12.7425,-4.1775,27.0798,3.93,-38.6325,-80.5255,7.5675,-49.1025,17.8838,10.5075,-1.95,33.0088,10.3125,-7.6125,-71.2327,32.4225,-1.995,-64.372,-22.47,-1.245,-25.9424,5.58,-0.9,-27.1645,-17.145,-0.1125,-8.954,-27.8625,-3.3525,2.1659,18.3825,-2.16,2.057,11.385,8.97,-22.6754,18.3075,-5.6025,-1.936,-18.2925,-2.7675,27.1645,7.32,36.03,-32.0287,14.5575,-2.145,-7.4294,-6.6375,39.12,41.019,-1.3725,-369.555,39.8695,-4.2825,77.205,11.7975,27.96,-327.795,1.4278,1.98,72.96,-8.4579,22.755,-1.6275,-66.5137
1753523728.8385913,0.239979550242424,0.0359729528427124,0.22976386547088623,-84.13587945395881,-76.44659950865122,173.20764498397696,-25.7325,3.9975,29.7418,-16.38,-16.215,4.5133,13.1925,-3.5775,27.0798,-14.22,-31.7325,13.6125,10.1175,-56.0025,31.4358,-10.4925,-1.95,-56.0472,-28.0875,-6.4125,21.6953,13.2225,2.205,30.008,35.73,-1.245,5.0336,15.78,0.45,27.0435,-16.995,9.4875,21.78,-27.2625,-3.3525,4.1019,-7.2675,-2.31,9.801,-27.915,7.47,-12.7534,19.5075,-6.2025,-1.936,-17.6925,-2.3175,24.5025,11.97,37.53,20.2433,31.9575,3.705,15.8026,-6.6375,36.72,-53.845,3.4275,15.645,29.2215,15.9675,66.555,-8.0465,11.46,64.905,-30.2742,1.68,73.26,22.5181,-10.995,-1.9275,24.7203
