timestamp,pos_x,pos_y,pos_z,rot_roll,rot_pitch,rot_yaw,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1752676481.5239906,0.31817835569381714,1.1163164377212524,-0.47852790355682373,88.75289610611989,-17.71718492403821,10.805991594774634,-1.6125,-7.9875,6.776,1.8675,12.2775,-17.5934,-8.625,-5.385,-75.8912,-11.1075,1.095,34.0978,1.29,-1.8975,35.0658,-4.6275,-24.21,25.0954,-8.3025,-2.5425,-62.799,4.545,-1.9575,8.8572,-16.05,-44.3175,17.7144,-5.7525,-47.6175,9.5469,-21.5025,-1.2825,-26.1602,-6.66,17.3025,15.5001,-3.2775,-40.4025,14.3143,7.2675,-11.325,30.9034,-20.25,49.14,21.8647,-14.5875,-2.355,26.2812,-8.8425,15.0975,-5.4692,-6.0225,-0.36,0.0968,14.8125,-2.73,16.3955,-21.7425,38.505,27.7211,-7.74,30.5175,-4.7674,50.0025,-0.345,4.1261,6.9225,16.905,-11.2167,-14.235,12.525,-70.9786
1752676481.8865721,0.31439048051834106,1.1287097930908203,-0.5387206077575684,94.10538693114638,-15.584983516250581,4.878240184629154,-2.3625,-8.5875,-8.712,-0.3825,-1.5225,-17.3514,-12.825,-5.385,-13.9392,-6.4575,-5.805,26.8378,-1.41,0.6525,-57.3782,-4.1775,-23.46,27.7574,3.0975,-2.3925,30.129,-9.855,1.6425,10.0672,-15.9,32.4825,32.9604,-3.3525,-52.5675,-85.3171,-11.9025,-1.2825,6.7518,2.94,17.3025,-14.5079,-3.2775,-39.8025,-2.1417,-2.4825,-2.625,23.6434,-13.05,44.64,-47.8313,-16.0875,-2.355,-82.1348,-0.1425,24.6975,25.7488,-6.0225,-2.76,0.0968,14.9625,2.22,-14.5805,-21.7425,30.105,27.7211,-7.29,20.4675,10.4786,-13.5975,-1.395,6.3041,9.3225,16.005,-10.2487,-17.385,-1.875,20.0134
1752676482.2502139,0.315452516078949,1.1509525775909424,-0.6534583568572998,99.33098370689707,-12.788645939049555,2.1257167895530653,2.4375,-10.0875,22.022,-0.5325,-0.7725,-17.8354,-13.425,-0.585,-75.8912,7.9425,3.795,26.3538,0.24,3.8025,8.4458,-4.6275,-31.41,27.0314,-1.7025,2.2575,-62.799,6.945,-1.3575,8.8572,-15.3,33.6825,17.4724,-5.7525,24.2325,11.2409,-2.3025,-3.6825,4.8158,13.14,17.4525,0.0121,-3.2775,-40.4025,17.2183,-2.6325,-11.625,23.1594,-5.85,44.49,14.1207,3.1125,4.845,10.7932,-48.1425,16.2975,-28.2172,19.1775,-2.76,-11.5192,-4.3875,-0.48,0.9075,35.8575,29.505,37.4011,-7.74,20.4675,10.4786,-12.3975,-1.545,9.9341,26.7225,20.505,-13.1527,-7.785,1.125,21.9494
1752676482.6122072,0.3207549452781677,1.1325945854187012,-0.7030191421508789,98.07767552317935,-8.709578314552356,5.917339437022581,-2.3625,-10.0875,56.87,0.6675,-2.1225,-2.3474,-12.075,-4.185,-75.8912,0.7425,2.895,-74.8022,-77.01,0.8025,35.0658,6.3225,-33.81,-67.8326,71.4975,-0.1425,4.961,4.545,-0.7575,8.8572,-15.9,32.4825,-13.5036,-5.7525,-42.9675,-85.5591,55.2975,-4.5825,4.8158,71.34,-49.8975,15.9841,1.5225,36.3975,14.3143,-0.2325,-4.125,23.1594,-19.05,44.94,15.0887,-11.2875,-2.355,10.7932,10.0575,15.0975,-26.7652,-25.0725,6.99,15.5848,10.3125,-0.33,-14.5805,40.6575,29.355,-64.9649,78.66,20.4675,-4.2834,-3.9975,-1.545,4.1261,26.1225,27.705,2.3353,60.915,-1.875,-72.6726
1752676482.9749873,0.3064731955528259,1.109226942062378,-0.7377413511276245,94.59937170919206,-11.186137319623455,2.396050483842712,76.2375,-10.6875,23.958,79.8675,-1.8225,13.1406,-13.425,-4.185,17.0368,-1.6575,-4.905,-74.8022,-78.21,17.3025,-56.4102,72.1725,-29.01,27.2734,69.3975,-2.5425,-0.847,62.145,0.4425,12.7292,-16.05,-39.3675,21.3444,-5.7525,24.2325,11.7249,55.5975,-0.0825,4.8158,-4.26,-57.0975,15.5001,-3.2775,36.3975,17.4603,-2.6325,-12.525,-0.0726,56.55,44.94,14.1207,61.0125,2.445,-81.1668,-48.1425,15.3975,-4.9852,-15.6225,8.04,15.5848,-32.8875,9.27,22.2035,36.1575,29.055,12.2331,-7.14,20.4675,-3.3154,-11.1975,-1.095,-22.9779,31.2225,29.205,2.3353,60.615,-1.875,20.0134
1752676483.3380644,0.30226272344589233,1.0949218273162842,-0.7565865516662598,91.84516387711238,-11.037082408399467,-0.5873971923274365,7.2375,-10.6875,22.022,-1.7325,-1.5225,-17.8354,140.775,-5.385,32.5248,-0.4575,-0.405,25.8698,1.59,-1.8975,-19.1422,91.3725,-33.81,-36.8566,144.6975,-2.5425,-0.847,-14.355,10.0425,-18.2468,-1.05,-27.5175,48.6904,80.6475,26.6325,13.1769,-21.5025,-4.8825,-18.4162,70.14,-55.8975,-7.7319,1.5225,36.3975,-17.6297,-2.3325,65.025,-7.8166,-25.05,44.34,14.1207,60.7125,-2.355,14.6652,-48.1425,15.0975,-3.5332,-25.2225,-2.76,-11.5192,-31.9875,-2.58,-14.5805,36.1575,28.905,29.6571,74.16,25.2675,-2.3474,-3.6975,-1.545,-26.8499,38.2725,36.105,-13.1527,69.165,-1.875,35.5014
1752676483.702166,0.3140663504600525,1.0956101417541504,-0.7706403732299805,91.08765639332942,-15.233734405352347,-0.9841838371986386,2.4375,-10.5375,52.998,75.0675,9.8775,-16.8674,141.375,-4.185,17.0368,20.0925,-0.705,26.1118,-0.21,8.9025,-26.6442,11.5725,-33.81,-36.8566,145.2975,-1.3425,-61.831,72.045,-1.3575,8.8572,-15.75,-38.9175,48.4484,71.9475,-52.5675,8.3369,-21.5025,-4.8825,-24.9502,70.14,17.3025,-11.6039,7.3725,41.4975,15.2823,7.2675,64.275,-5.8806,-25.05,44.34,16.0567,-16.0875,-1.755,14.6652,-48.1425,26.0475,-20.9572,-18.0225,-2.46,-15.3912,-33.1875,-2.73,16.3955,-40.1925,33.705,28.6891,-2.79,30.0675,10.2366,-7.2975,-1.545,5.0941,45.3225,15.705,-7.3447,59.415,-0.675,-9.0266
1752676484.0651135,0.32223957777023315,1.0957062244415283,-0.7862594127655029,91.89289461625964,-11.686382939369656,-0.46656820837526464,154.5375,-7.9875,68.486,17.4675,-2.1225,44.1166,71.325,-5.085,17.0368,-1.0575,-5.505,20.0618,-78.21,-1.5975,35.0658,-4.6275,-33.81,-1.0406,70.4475,-2.5425,-0.847,67.095,-1.6575,-22.1188,60.75,-34.7175,48.4484,87.8475,-52.2675,-84.5911,-2.3025,2.3175,-18.4162,70.14,-59.4975,0.0121,-3.2775,36.3975,-40.8617,-2.6325,-2.775,-7.8166,-24.75,47.94,-47.8313,70.3125,-1.155,-20.1828,-33.7425,15.3975,-36.4452,-22.8225,-0.36,-15.3912,-33.1875,2.07,-14.5805,35.8575,30.105,28.2051,0.96,21.0675,-5.0094,0.8025,17.655,4.1261,-50.6775,35.055,-10.9747,-17.385,-1.575,-2.9766
1752676484.428006,0.33201974630355835,1.0951873064041138,-0.8021136522293091,89.1823371709648,-0.8410637526642143,1.261638140375933,75.1875,-7.0875,-32.186,-1.7325,-1.5225,13.1406,140.325,-2.985,-75.8912,-0.3075,6.045,18.1258,-78.21,-1.8975,-26.8862,-4.6275,-14.61,-67.3486,0.6975,-0.1425,30.371,72.045,-1.8075,-6.6308,60.9,34.8825,48.4484,71.0475,-50.0175,-85.5591,-11.9025,74.3175,-18.4162,75.69,19.7025,-40.6439,-3.2775,36.3975,-48.3637,1.5675,64.275,-5.8806,-25.05,-8.46,14.1207,79.9125,16.845,11.2772,-48.1425,15.0975,-5.4692,-25.2225,17.79,-8.6152,-33.1875,17.07,-6.8365,37.2075,29.505,27.7211,-2.94,39.6675,2.4926,-11.1975,8.355,-24.9139,58.0725,34.905,-12.9107,59.565,-1.875,-9.9946
1752676484.7912016,0.3356887698173523,1.0960873365402222,-0.818105936050415,88.85045754802529,11.017225853446028,-0.11165525544133371,93.6375,-9.4875,22.022,84.9675,8.0775,84.7726,6.375,-5.385,-13.4552,1.9425,13.095,33.6138,-1.41,-1.8975,12.8018,91.3725,-28.41,-66.8646,-8.3025,-2.5425,30.129,62.445,-1.9575,1.1132,61.05,-44.3175,-13.0196,71.6475,-51.0675,-85.5591,-11.9025,16.8675,-18.4162,74.94,17.4525,-42.5799,-2.5275,36.3975,14.0723,2.7675,68.175,-5.6386,64.65,45.84,-28.4713,60.7125,-2.205,11.0352,-48.1425,15.0975,-36.4452,15.5775,17.94,-15.3912,-22.9875,17.07,3.0855,45.4575,28.905,28.2051,-7.74,39.6675,2.7346,-11.1975,18.255,-25.3979,67.0725,35.505,-4.4407,69.015,-1.875,25.8214
1752676485.1550372,0.34053903818130493,1.0954909324645996,-0.8439803123474121,89.57985671868867,12.28047563869022,0.038546490312983475,85.2375,-8.2875,-39.93,-1.7325,18.4275,-17.8354,-11.025,16.215,-40.3172,7.9425,18.495,19.3358,80.49,-1.8975,-22.5302,152.7225,-33.81,-5.8806,1.8975,-2.5425,-51.183,69.345,-1.9575,-19.2148,65.55,-44.3175,-6.7276,3.8475,-42.9675,-85.5591,-5.7525,79.2675,-25.9182,70.44,-57.0975,-42.0959,1.5225,36.3975,17.7023,78.9675,64.275,-6.6066,-25.05,44.34,-16.3713,60.7125,-2.355,13.6972,-4.9425,15.0975,-5.4692,-25.2225,-0.36,-15.3912,15.1125,-1.83,-12.6445,-40.9425,34.905,4.4891,-7.74,26.4675,-3.3154,-12.9975,-1.545,-26.8499,102.9225,16.005,3.3033,69.015,-1.875,20.0134
1752676485.5182078,0.3466147780418396,1.0960891246795654,-0.8703091144561768,89.54848102443978,3.8665275792599965,-0.07451886925069241,21.6375,27.7125,-4.114,151.8675,2.0775,75.0926,-12.225,-0.585,-44.4312,67.6425,1.395,18.3678,77.79,-1.8975,35.0658,74.8725,-33.81,-36.3726,-8.6025,-2.5425,0.121,-14.655,-1.9575,8.8572,137.7,-41.6175,17.9564,13.4475,-52.5675,-85.5591,134.4975,71.9175,-26.1602,-6.66,-59.4975,0.9801,150.3225,36.3975,-25.3737,-2.6325,67.275,0.8954,-5.7,-30.06,-47.8313,137.5125,-2.355,14.6652,107.2575,15.0975,-4.2592,137.9775,-2.76,-9.5832,120.4125,-2.58,0.9075,-40.3425,28.905,27.7211,145.86,20.4675,-5.2514,29.6025,-1.545,4.1261,103.5225,32.505,-4.4407,136.215,0.525,-57.4266
1752676485.8820426,0.3514733910560608,1.0980138778686523,-0.9001936912536621,87.4826337246416,-9.220777612904698,-1.2069343217124322,-2.3625,-10.6875,22.022,75.0675,7.6275,-17.8354,140.175,-5.085,-75.4072,66.1425,-5.355,23.4498,-68.61,0.5025,9.8978,-4.6275,-24.21,2.3474,144.6975,-2.3925,7.865,139.245,8.5425,-52.1268,137.55,-44.3175,21.3444,224.6475,255.9825,-46.8391,132.0975,302.3175,-26.1602,2.94,-59.3475,-15.4759,150.3225,281.4975,-44.7337,74.3175,309.225,-38.3086,-4.65,28.14,-47.5893,139.9125,54.045,-34.9448,105.4575,15.0975,11.9548,-15.6225,2.19,-15.3912,125.2125,-2.58,-45.0725,117.4575,29.055,0.8591,83.61,21.3675,-5.2514,-12.3975,-0.945,-26.3659,103.6725,18.105,-9.2807,138.615,-0.675,-3.2186
1752676486.2461731,0.35304921865463257,1.097372055053711,-0.9268418550491333,88.54073563428909,-13.877365260079076,0.6632231173212348,151.2375,-10.6875,-8.712,156.6675,-2.1225,-10.0914,-12.225,-5.385,-13.9392,70.3425,-5.505,18.6098,-73.41,-1.8975,11.8338,-4.4775,4.59,-65.8966,-8.9025,-1.9425,-62.799,138.945,-1.3575,-75.3588,223.95,-44.3175,-11.5676,227.0475,338.6325,-54.5831,75.0975,302.6175,9.8978,73.14,-59.4975,-46.4519,169.5225,269.1975,-48.1217,74.4675,294.675,-7.8166,52.35,-32.46,-39.6033,63.1125,7.845,-12.4388,106.9575,15.0975,-36.4452,-15.6225,-2.31,-13.4552,-22.9875,-2.73,-11.6765,50.2575,28.905,-2.7709,80.16,58.8675,498.1086,-13.5975,36.855,-25.8819,33.3225,34.905,-13.1527,61.215,-1.875,20.9814
1752676486.6099496,0.3506409525871277,1.0996315479278564,-0.945649266242981,89.01337135061313,-13.757821975282399,1.3110221098563157,156.0375,-10.6875,-8.954,-0.5325,2.6775,16.0446,6.375,-4.485,-75.8912,-1.3575,-5.505,20.0618,3.39,-1.8975,4.0898,4.9725,-24.21,44.4554,-6.5025,7.2075,-47.311,-9.855,0.4425,-42.9308,137.7,32.7825,-12.5356,147.8475,343.4325,-84.5911,-20.9025,303.5175,5.2998,-6.66,18.5025,-46.4519,169.8225,343.7475,-40.8617,9.3675,294.675,-7.8166,-21.45,54.09,14.1207,137.5125,-1.155,-20.1828,-33.1425,15.6975,-35.4772,-25.2225,-2.76,-15.3912,5.3625,16.47,-14.0965,112.6575,31.305,27.7211,-7.74,58.8675,490.3646,-13.5975,46.455,4.1261,85.0725,25.905,-13.1527,75.015,12.525,20.0134
1752676486.9737236,0.3364402651786804,1.100829839706421,-0.9537478685379028,88.81139496212393,-11.871452567662885,1.1834673008296734,74.4375,-5.7375,-7.986,75.0675,0.2775,-15.8994,63.375,-5.385,-75.8912,-1.6575,69.495,38.4538,-0.81,75.5025,-57.8622,72.1725,-33.81,25.0954,-8.9025,-2.5425,-62.799,74.145,3.1425,-71.4868,64.95,32.4825,17.4724,71.0475,331.7325,-81.6871,-20.3025,311.9175,11.3498,75.54,-54.6975,-23.2199,-3.2775,343.5975,13.3463,74.3175,294.675,-6.3646,51.75,44.49,14.1207,67.3125,74.445,19.0212,-38.5425,91.8975,-5.4692,-24.0225,74.04,-15.3912,-33.1875,4.77,-76.2905,55.3575,28.905,-64.2389,-7.74,20.7675,490.3646,-12.3975,76.455,4.1261,64.5225,111.705,-11.2167,78.615,74.925,-57.4266
1752676487.3380485,0.32150596380233765,1.1002683639526367,-0.956557035446167,89.5804537915474,-11.769761572742738,1.5082638901063645,75.0375,66.1125,-8.954,75.0675,-2.1225,-15.8994,69.375,-2.985,18.0048,65.9925,90.645,22.7238,3.99,74.9025,4.0898,76.9725,-33.81,25.0954,147.0975,75.4575,-0.847,62.145,-0.7575,-83.8288,60.75,-44.3175,-12.5356,71.0475,261.8325,-83.6231,-17.7525,303.5175,-26.1602,82.74,-58.8975,-11.6039,-3.1275,266.7975,-46.1857,84.3675,310.725,-7.8166,71.25,-30.06,17.9927,-16.0875,-2.355,-19.6988,-4.9425,15.0975,-30.6372,-23.7225,-2.76,-15.3912,5.3625,6.87,-5.8685,56.2575,28.905,43.2091,126.66,58.8675,-1.1374,120.8025,95.205,4.3681,74.7225,111.705,-9.2807,88.365,76.875,25.8214
1752676487.7021751,0.29631346464157104,1.0969573259353638,-0.9659745693206787,89.90105734971014,-10.169314368585242,2.686753143860319,85.2375,69.1125,2.662,76.2675,75.8775,-16.8674,-13.425,71.565,-13.4552,65.8425,71.895,34.5818,8.19,0.5025,23.4498,85.3725,-32.46,25.0954,2.7975,-1.9425,30.613,-14.655,-1.9575,-21.6348,63.15,-25.1175,-13.5036,71.0475,254.6325,-85.3171,55.2975,302.3175,5.0578,74.04,20.0025,-46.4519,6.3225,41.1975,13.3463,74.9175,76.275,-4.4286,61.35,-32.46,21.8647,61.3125,-2.355,-78.2628,-48.1425,169.8975,87.4588,-25.2225,151.14,-13.4552,-33.1875,2.07,56.0835,-40.9425,38.505,74.6691,107.46,39.9675,119.6206,-12.9975,8.655,97.0541,69.3225,15.705,114.6233,-17.385,-1.725,-38.0666
1752676488.0666163,0.27676135301589966,1.1021175384521484,-0.9669226408004761,89.91063736169485,-9.288606751490564,2.530181273327335,156.0375,-10.6875,-8.954,75.0675,7.4775,-17.8354,-13.425,-2.385,-75.8912,66.1425,-3.705,-39.4702,-74.61,-1.8975,-57.3782,-4.6275,-33.66,-32.9846,144.8475,36.7575,-61.831,-14.655,0.4425,-80.1988,62.1,32.4825,-13.5036,80.7975,350.7825,-85.0751,-21.5025,302.4675,36.2758,70.14,248.9025,-42.5799,2.7225,343.7475,13.5883,74.1675,373.875,-68.8006,-24.9,293.94,-16.8553,-16.0875,79.245,-82.1348,-37.3425,248.4975,-36.4452,-25.2225,230.64,-15.3912,-28.3875,74.22,-76.5325,-39.7425,43.455,152.1091,1.86,174.0675,616.2046,-12.3975,229.605,112.5421,-31.4775,169.305,110.9933,-17.385,-0.675,11.3014
1752676488.4312708,0.2599495053291321,1.1014176607131958,-0.9722084999084473,89.75729179819788,-8.496263401051628,2.044275181882277,151.2375,67.3125,-16.698,0.8175,75.2775,-13.7214,-6.225,71.415,-13.4552,84.7425,82.695,-74.0762,-73.11,38.9025,-55.9262,-2.8275,86.19,-50.4086,145.8975,74.2575,-46.827,-14.055,-1.9575,-84.0708,61.95,-44.3175,-13.5036,72.2475,254.6325,-85.3171,66.2475,305.0175,-25.6762,74.94,-59.4975,-46.4519,6.3225,266.7975,13.3463,-2.6325,295.275,7.6714,-25.05,277.74,-47.8313,-16.0875,36.345,-78.2628,-19.3425,207.0975,25.7488,-25.2225,177.24,236.2888,0.8625,-1.83,171.2755,-35.8425,49.905,183.5691,-5.34,327.6675,490.8486,-12.9975,-1.545,223.3781,-50.6775,322.905,3.7873,1.815,305.325,20.0134
1752676488.7951522,0.23535889387130737,1.101219892501831,-0.9775844812393188,89.83336177746656,-6.4836018443175885,1.2246730973980107,151.9875,-10.6875,-38.478,151.8675,9.8775,-2.1054,-13.425,-5.385,-44.9152,67.9425,322.695,-61.9762,-78.21,305.3025,-40.4382,4.9725,-33.81,-36.8566,-8.9025,327.4575,4.961,-14.655,324.4425,-82.1348,62.55,-43.1175,9.7284,75.8475,256.4325,-77.8151,55.4475,341.0175,41.8418,89.34,324.5025,19.3721,93.0225,344.7975,-48.6057,-0.5325,315.075,-7.8166,-19.65,351.84,-47.8313,-10.9875,324.345,-82.1348,-28.9425,322.2975,-32.5732,-5.8725,-2.76,0.0968,-33.1875,16.47,-76.5325,35.8575,355.305,-64.7229,-7.74,327.8175,11.9306,-10.5975,-1.395,-25.8819,-50.6775,20.805,110.7513,60.615,305.325,-57.4266
1752676489.1600757,0.20606756210327148,1.1013832092285156,-0.9852259159088135,90.25021614547471,-4.908478993952008,1.2941259162798193,228.0375,-10.6875,-8.954,153.6675,152.9775,-13.7214,67.425,-4.185,-13.9392,90.1425,151.395,21.9978,-0.81,161.3025,-26.8862,72.1725,119.79,-67.8326,67.8975,151.0575,-62.799,62.145,-1.9575,-79.2308,60.75,-44.3175,-13.5036,71.0475,-52.5675,-85.5591,-21.5025,-4.7325,-24.2242,70.14,-46.8975,-46.4519,78.3225,-18.6525,-11.3377,29.7675,25.875,-38.7926,-24.75,-7.86,-16.6133,3.4125,-2.355,-82.1348,-37.9425,53.4975,-36.4452,51.5775,35.64,232.4168,-33.1875,-2.73,-76.2905,40.6575,29.055,-65.2069,73.86,20.4675,118.6526,0.8025,-1.545,360.3501,-48.2775,16.305,112.9293,59.415,-1.875,51.9574
1752676489.5242167,0.17223984003067017,1.1021113395690918,-0.9950703382492065,90.5211547363993,-2.430819936669251,1.1173368767714442,228.0375,-7.6875,-37.994,171.6675,231.8775,-17.8354,63.375,81.015,75.1168,143.5425,542.7451,51.0378,0.24,460.1026,66.2838,148.9725,196.59,59.9434,144.6975,7.0575,61.105,-14.055,-1.9575,-84.0708,8.55,32.4825,-13.5036,0.2475,-12.9675,-54.5831,-0.8025,33.8175,-25.1922,32.94,-59.4975,-13.5399,73.5225,-2.0025,-17.1457,4.5675,6.675,-38.7926,-5.85,82.89,-32.3433,-15.7875,612.0451,-82.1348,-28.9425,-559.1026,-5.4692,-24.4725,-617.16,15.5848,24.4125,-2.43,-14.3385,-31.3425,-585.495,-64.2389,30.66,-593.9325,27.6606,-12.3975,-1.545,-26.3659,-48.2775,15.705,-12.6687,21.315,612.525,-57.4266
1752676489.8898304,0.14324694871902466,1.1018333435058594,-1.0034751892089844,90.8390169730516,-1.2367341084167058,1.0956108057504281,189.6375,-9.4875,-32.186,151.8675,-2.1225,-17.8354,-6.225,33.615,-59.9192,73.6425,620.2951,-74.3182,-75.81,616.1025,263.5138,149.1225,580.59,25.0954,144.6975,-1.3425,61.105,-14.355,612.4425,163.7372,22.35,-34.7175,-13.5036,-5.1525,-52.5675,-83.6231,38.4975,629.0175,222.6158,41.34,559.7025,15.7421,-3.2775,-20.3025,199.2023,42.9675,640.575,7.9134,32.55,-30.06,230.9527,-15.4875,612.1951,259.0852,-45.7425,-578.9025,-36.4452,-24.6225,-614.76,233.3848,-33.1875,-616.53,-14.5805,-40.9425,-585.495,252.5391,-6.24,-550.7325,56.7006,-13.5975,-0.345,222.1681,-49.1775,55.305,238.5273,-16.035,614.9251,-41.4546
1752676490.2541258,0.12684041261672974,1.101409912109375,-1.0035758018493652,91.01826572932487,-0.36238659774316506,1.9418861477516276,151.2375,-9.4875,-38.962,151.8675,17.0775,5.3966,130.875,-5.235,-46.8512,49.3425,609.4951,444.2879,36.99,612.6525,-57.8622,148.9725,580.7401,-67.8326,144.6975,74.2575,-62.799,50.145,613.7925,-21.8768,22.35,-44.3175,-13.5036,-5.7525,-14.1675,-19.7351,-21.5025,648.5175,-24.2242,-6.66,593.3026,-46.2099,1.5225,-21.2025,203.0743,16.5675,606.975,-67.8326,-25.05,-21.66,-46.8633,-16.0875,612.345,-74.3908,-26.5425,-589.4025,-36.4452,-5.4225,-615.96,-14.9072,-13.9875,-617.13,-74.5965,-40.9425,-1180.695,12.4751,31.86,-583.5825,-4.7674,-12.6975,2.655,-26.3659,16.5225,15.705,-12.4267,-17.385,612.525,-72.9146
1752676490.6191247,0.12016564607620239,1.1029794216156006,-0.9882544279098511,91.76724598080204,0.3923051996683248,2.7558514685835256,0.0375,86.5125,-20.57,7.8675,310.4775,-17.8354,-11.925,-5.235,-52.6592,-80.8575,421.245,433.3978,-78.21,343.8525,-57.6202,9.7725,273.69,-65.8966,-8.9025,112.6575,-55.055,-14.655,36.4425,-22.1188,25.05,128.4825,-13.5036,-5.7525,-14.1675,11.2409,16.8975,187.1175,-20.3522,41.64,133.1025,23.2441,-3.1275,-1.4025,-9.8857,-2.6325,179.475,7.6714,-23.85,6.09,-47.3473,-16.0875,36.645,-81.1668,-47.9925,-589.7026,-36.4452,-5.8725,-557.16,15.5848,-3.6375,-612.03,-68.5465,-21.7425,-585.495,-65.2069,-6.24,-555.5325,19.9166,20.0025,-1.545,-26.6079,-12.2775,25.305,49.2833,21.015,17.925,-70.7366
1752676490.9838784,0.11387777328491211,1.1007680892944336,-0.9713799953460693,91.97091943289925,0.7714589759970274,3.3157313425351815,164.4375,87.8625,-8.954,161.7675,305.2275,-17.8354,29.775,71.415,48.0128,90.7425,378.045,472.8438,-78.21,305.3025,-53.9902,187.3725,273.39,-36.8566,183.0975,98.2575,-62.799,23.745,-1.9575,-72.4548,23.55,111.8325,-13.2616,-5.7525,-52.5675,-23.6071,7.2975,150.0675,-26.1602,-6.66,94.1025,-14.5079,59.1225,-34.4025,-33.1177,-1.2825,179.475,-69.7686,-15.45,-28.86,-45.6533,-16.0875,152.745,-78.2628,9.4575,-595.7026,-36.4452,-24.0225,-461.16,-14.4232,-33.1875,-617.13,-68.5465,-38.5425,-575.295,-64.9649,-7.59,-440.3325,26.9346,-11.1975,1.455,-19.1059,-0.2775,34.905,-13.1527,-16.935,156.525,-72.4306
1752676491.3482144,0.10553973913192749,1.1027597188949585,-0.9539245367050171,92.24490179431565,1.4538831488475494,3.694802172490719,-2.3625,-10.3875,-39.93,161.4675,307.4775,-6.2194,140.475,-5.385,48.2548,70.3425,454.995,51.2798,-78.21,463.7025,69.9138,148.9725,273.39,56.0714,144.6975,3.7575,61.105,-5.055,151.6425,-84.0708,-15.15,109.2825,-13.5036,-5.6025,-52.5675,-23.1231,55.2975,149.6175,252.6238,-6.66,96.5025,-30.9639,74.1225,-40.4025,230.1783,-2.6325,141.075,-7.8166,14.25,-32.46,203.8487,41.8125,151.245,-82.1348,-9.1425,-445.7025,-36.4452,-25.2225,-569.16,-15.3912,-33.1875,-420.33,2.8435,-38.5425,-431.745,-64.2389,49.86,-401.9325,-5.2514,-13.5975,36.855,-24.9139,-47.0775,58.905,-9.2807,-17.385,58.125,-72.9146
1752676491.7130542,0.09158307313919067,1.1013562679290771,-0.9281389713287354,92.43036871880895,3.851879774324674,4.282231618963484,4.8375,-10.6875,-36.058,151.8675,305.0775,-17.5934,140.175,33.015,-75.8912,80.5425,340.995,50.0698,-58.41,306.5025,66.0418,148.9725,5.34,11.5434,149.4975,37.0575,61.105,-0.105,-1.9575,10.7932,-16.05,-5.9175,13.8424,-5.7525,-23.6175,-7.8771,38.4975,33.5175,10.6238,-6.06,-59.1975,-46.4519,74.7225,-40.4025,13.3463,19.5675,6.675,-7.8166,-25.05,-32.46,-15.8873,7.9125,-2.355,-51.1588,-48.1425,-445.5525,25.5068,-22.6725,-597.0601,47.0448,-33.1875,-616.83,-53.3005,-33.1425,-406.995,-65.2069,30.66,-440.3325,10.2366,-12.3975,-1.545,50.5901,-50.6775,-443.895,-13.1527,-16.785,75.525,-65.1706
1752676492.0770006,0.08670544624328613,1.102114200592041,-0.9052941799163818,93.18420211990124,6.19707969936213,4.103105198475508,-2.3625,75.7125,-35.816,-1.7325,305.0775,-10.0914,-12.825,71.415,-75.4072,-85.6575,389.895,-74.8022,-78.21,305.3025,-57.8622,0.1725,42.99,-67.8326,-7.7025,74.5575,18.513,-14.655,-0.1575,-84.0708,-6.15,-44.3175,-12.5356,-5.7525,-52.4175,-85.3171,-21.5025,-4.7325,4.8158,-6.66,-58.8975,-27.0919,37.5225,-30.5025,-48.6057,40.5675,-12.525,-69.2846,-25.05,-32.46,45.3387,7.9125,74.445,15.8752,-48.1425,-522.5026,33.2508,-25.0725,-421.56,-15.3912,-33.0375,-578.73,-76.5325,-17.8425,-393.495,27.7211,-7.29,-399.5325,56.7006,-3.9975,-1.395,14.2901,-31.4775,-445.095,-13.1527,-17.385,-1.725,23.8854
