timestamp,tracker_1_pos_x,tracker_1_pos_y,tracker_1_pos_z,tracker_1_rot_w,tracker_1_rot_x,tracker_1_rot_y,tracker_1_rot_z,tracker_2_pos_x,tracker_2_pos_y,tracker_2_pos_z,tracker_2_rot_w,tracker_2_rot_x,tracker_2_rot_y,tracker_2_rot_z,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754500050.0595863,0.04242405295372009,0.19607675075531006,0.10653197765350342,0.6501801725935602,0.6376172592129479,0.28672699368881743,-0.29748541133142564,-0.15863445401191711,0.5259460806846619,0.34015345573425293,0.5399296910213269,0.6640810759730346,-0.2883938933127132,0.42930317780736355,9.75,115.8,4.356,19.2,19.8,0.484,0.0,77.4,255.552,0.0,4.95,0.0,0.0,117.75,0.0,0.0,76.8,23.232,9.6,77.4,0.0,2.4,81.6,0.0,1.2,0.0,0.0,0.0,96.0,0.484,0.6,76.8,31.46,0.0,24.15,0.0,19.2,8.4,62.194,0.15,76.8,0.0,0.0,79.2,0.484,0.0,76.8,0.0,0.0,231.0,42.834,0.0,92.7,0.0,0.0,0.0,188.276,0.0,155.4,186.34,1.2,0.0,0.0,0.0,76.8,3.872,0.0,12.75,0.0,0.6,77.4,7.744
1754500050.4200037,0.03484618663787842,0.18879830837249756,0.09996235370635986,0.651682957313647,0.6255876166969613,0.2997385784384422,-0.30676741992373757,-0.16393396258354187,0.5618841648101807,0.32254302501678467,0.5596106433148399,0.6889967778180293,-0.2344842709149457,0.3964044090816356,20.4,76.8,2.178,2.4,0.0,0.0,19.2,76.8,0.242,14.7,0.0,11.616,0.3,76.8,7.744,26.4,0.15,15.488,0.0,76.8,4.356,0.0,76.8,0.968,3.0,1.2,0.0,2.7,76.8,33.396,2.4,21.6,0.0,0.0,0.0,7.744,0.0,0.0,0.484,4.95,76.8,2.904,9.6,98.4,0.968,0.0,76.8,3.63,2.55,235.35,37.752,38.4,110.55,1.936,1.2,0.0,1.936,1.2,153.6,2.178,0.6,0.0,0.0,38.4,96.15,187.308,0.0,12.0,1.936,9.6,81.6,0.0
1754500050.78094,0.043385088443756104,0.19782114028930664,0.11478626728057861,0.6445902109270772,0.6280407060105081,0.30000619991400085,-0.3163299084126737,-0.16713806986808777,0.5657340884208679,0.3222602605819702,0.5588571071028937,0.712260874209678,-0.22268710951349513,0.36162646193626447,8.1,76.8,1.936,0.6,0.0,31.218,9.6,79.2,1.936,0.15,5.1,0.242,4.8,118.8,11.616,1.2,76.8,41.382,0.3,76.8,0.242,0.0,78.0,0.0,0.3,1.8,17.424,12.3,100.8,0.484,0.3,91.2,36.784,0.0,4.8,1.936,7.35,0.0,1.936,0.3,1.2,1.21,4.8,105.6,0.242,4.95,79.8,0.0,9.6,230.4,1.936,1.2,76.95,1.936,1.8,3.3,0.242,0.0,158.55,154.88,7.8,230.4,0.0,0.15,81.6,4.598,0.3,9.6,1.936,0.0,81.75,0.0
1754500051.1412451,0.043886661529541016,0.1960228681564331,0.11292928457260132,0.6457092272824371,0.6259328508626344,0.30144871590120376,-0.3168537884810962,-0.17894116044044495,0.5689157247543335,0.3246598243713379,0.5719113783261723,0.7193216968516464,-0.1918690605502302,0.3444996256713233,0.0,78.45,1.936,9.6,0.15,0.0,0.0,76.8,3.872,4.8,0.0,15.488,9.6,106.2,0.0,0.0,77.1,0.242,0.0,81.6,0.0,1.2,79.2,46.464,0.0,0.6,7.744,0.0,96.3,0.0,0.0,78.0,0.0,1.2,24.0,46.464,0.45,0.0,34.848,0.0,76.8,36.784,4.8,76.8,0.0,4.95,81.6,0.484,2.4,259.2,70.664,10.95,76.8,0.0,3.9,19.2,0.0,1.2,153.6,0.0,19.2,0.15,0.484,40.8,78.0,170.368,2.4,10.8,0.484,4.8,87.45,30.976
1754500051.501838,0.05888962745666504,0.1957606077194214,0.10890239477157593,0.6415260348871058,0.629575431477539,0.3050444615864018,-0.3146855299175563,-0.18618562817573547,0.5637707710266113,0.31930458545684814,0.5921531633950599,0.7215655560026126,-0.1697640604134999,0.3160347217827356,19.95,116.7,4.84,0.0,0.0,32.912,4.8,76.8,3.872,1.35,0.0,0.242,9.6,116.4,30.976,0.0,76.8,7.744,11.4,76.8,282.656,12.6,76.8,0.0,0.3,27.6,0.0,0.0,97.8,62.92,0.0,19.5,1.936,4.8,19.2,0.484,0.15,2.4,44.528,3.6,76.8,46.464,0.3,82.8,0.484,0.0,79.2,7.986,0.15,236.4,62.194,9.6,76.8,193.6,0.0,0.0,0.0,0.15,153.6,189.728,2.4,235.8,0.0,38.4,96.9,2.178,9.6,1.2,186.34,19.2,76.8,4.114
1754500051.8632734,0.07232016324996948,0.19721484184265137,0.1113361120223999,0.6485460941602622,0.609974475797729,0.3180389188812604,-0.32583787157250377,-0.1809442937374115,0.5646283030509949,0.32916009426116943,0.596935214380676,0.7160937804392717,-0.1670020577361993,0.32091795952835456,0.0,78.15,0.0,19.35,38.55,0.484,0.0,33.6,0.0,0.0,1.2,7.986,0.0,39.0,59.29,1.8,81.6,0.0,2.4,81.6,0.0,0.15,86.4,0.484,0.0,0.0,15.73,4.8,0.3,0.484,4.8,76.8,0.0,3.0,0.0,46.464,0.0,0.0,0.0,2.4,84.15,31.46,14.4,84.0,4.356,3.6,76.8,4.84,12.0,235.2,54.208,0.3,78.0,133.584,19.2,16.8,0.0,0.3,163.2,0.0,39.0,230.4,0.484,43.2,79.2,0.0,1.65,0.0,186.098,16.8,77.4,2.178
1754500052.2226286,0.07207140326499939,0.19601845741271973,0.10930287837982178,0.6564097720884591,0.6199553526522779,0.3004169886620728,-0.3074592623565822,-0.17683055996894836,0.5663245320320129,0.3390347957611084,0.5962545391150905,0.7243521646275897,-0.14754550150725612,0.31308913826684603,19.8,115.8,0.0,0.0,0.0,0.0,0.0,77.1,0.0,0.0,0.0,4.84,0.0,0.0,0.0,4.8,2.4,0.242,3.0,115.5,0.242,0.0,76.8,0.242,1.2,4.8,0.0,0.0,24.3,0.0,19.2,77.1,7.744,9.6,77.7,15.73,0.0,0.0,35.09,1.2,76.8,0.0,19.2,116.4,46.464,0.0,78.0,50.336,19.8,230.4,38.72,1.2,78.15,7.744,0.15,0.0,0.0,0.0,153.6,0.0,39.6,231.0,46.464,5.1,80.4,0.0,2.4,0.0,7.744,4.8,81.6,0.242
1754500052.5848324,0.09245431423187256,0.22729307413101196,0.10167562961578369,0.6879910522470111,0.18283035573204418,0.25566495175361276,-0.6541228957883539,-0.17980501055717468,0.5614510178565979,0.35215771198272705,0.6013462247598854,0.7244322491754146,-0.14245361649523705,0.3054301771985512,0.15,82.8,2.178,1.2,3.9,278.784,0.9,4.95,0.0,1.2,9.6,0.968,0.0,39.0,0.0,0.3,117.75,0.0,2.4,76.8,282.656,0.6,86.4,0.968,2.4,0.3,0.0,9.6,100.8,0.0,9.6,77.1,31.46,2.4,28.8,0.0,0.0,5.1,1.936,0.0,28.8,0.0,9.6,87.0,0.968,0.0,78.0,46.464,0.0,230.4,0.484,0.3,117.75,139.876,4.95,19.5,139.392,0.9,192.0,197.472,1.35,268.8,0.0,0.0,76.8,185.856,0.0,268.8,0.0,1.5,79.2,0.0
1754500052.944533,0.06924602389335632,0.20123523473739624,0.10283982753753662,0.6888793781457552,0.46525728336214034,0.2816880466708798,-0.47920006337485593,-0.18603280186653137,0.5623379349708557,0.3591197729110718,0.6084178642857475,0.7192100747532909,-0.13897914026964842,0.30536763393120986,0.0,76.8,298.144,9.6,0.0,286.528,0.0,77.1,279.752,0.0,38.55,30.976,1.2,0.0,278.784,0.0,78.3,0.0,0.0,0.6,247.808,0.0,115.2,34.848,0.0,76.8,0.0,1.2,79.2,0.968,0.3,87.6,1.936,0.15,14.4,0.0,42.0,120.0,1.936,7.5,0.0,7.986,0.3,78.15,15.73,0.0,76.8,40.172,0.0,196.8,0.968,0.0,115.2,189.728,1.8,2.4,156.574,4.8,192.0,131.648,0.15,0.15,0.0,1.8,76.8,154.88,0.6,0.0,0.0,0.0,79.2,0.0
1754500053.3056142,0.07253658771514893,0.20068758726119995,0.10915505886077881,0.6401357541633514,0.595500478693565,0.34504638073978927,-0.3413918501512078,-0.19208773970603943,0.5659951567649841,0.3634072542190552,0.5979251770763523,0.7257912919054742,-0.13142043977603984,0.31375336043798807,0.0,115.2,288.464,7.2,117.75,279.752,0.15,77.4,0.0,0.3,0.6,0.0,9.6,1.2,267.168,0.0,0.9,34.848,0.0,81.75,283.624,1.2,79.2,0.242,2.4,96.3,32.912,0.3,105.6,0.484,1.8,76.8,31.218,6.75,2.4,0.484,9.6,28.8,54.692,0.0,0.0,0.242,0.0,82.5,46.464,19.2,76.8,10.164,19.2,240.0,30.976,0.0,81.6,186.824,0.0,0.0,174.24,0.0,154.2,135.52,3.6,1.2,0.0,2.4,79.8,186.098,0.0,9.6,0.484,5.1,77.1,0.0
1754500053.6665456,0.07306480407714844,0.2019749879837036,0.11143779754638672,0.625748369204959,0.6041612788932511,0.3450725456652277,-0.352637293083697,-0.19078943133354187,0.5661024451255798,0.3646841049194336,0.5895778659894496,0.7345313867043695,-0.13941244568762265,0.30565628476790635,0.0,76.8,279.026,0.3,77.1,0.0,0.0,79.2,3.872,2.55,38.4,38.72,9.6,38.4,50.336,0.0,4.8,42.592,12.0,86.4,0.484,0.0,76.95,7.744,2.4,1.2,0.0,0.9,0.45,30.976,0.6,79.5,2.42,9.9,19.2,46.464,9.6,0.0,46.464,0.0,76.8,47.432,9.6,79.2,7.744,19.2,78.15,0.0,0.0,261.6,0.0,38.4,76.8,7.744,0.0,0.0,0.968,0.15,154.35,186.34,39.6,3.9,46.464,0.0,77.1,194.326,9.6,0.0,0.0,0.0,76.8,0.0
1754500054.0276709,0.07359731197357178,0.2016497254371643,0.11252963542938232,0.6211993861259338,0.6084236963417744,0.3433593731180943,-0.3550159061358559,-0.17611870169639587,0.5591248273849487,0.36405062675476074,0.604345841633908,0.7119112709357889,-0.227912147265336,0.27568910333039437,16.8,77.7,0.0,4.95,79.65,1.21,4.8,76.8,251.68,5.1,38.4,7.744,0.0,0.0,47.916,2.4,9.6,0.0,0.0,76.8,279.752,0.0,79.5,0.0,4.8,21.6,0.242,0.75,0.0,1.936,19.2,93.6,15.488,9.6,19.2,0.242,0.0,0.0,3.872,0.0,79.2,0.968,0.6,76.8,30.976,0.0,76.8,0.0,0.0,230.4,0.242,38.4,82.05,0.0,0.3,0.0,170.61,0.6,154.2,185.856,19.2,0.0,61.952,2.4,79.2,0.484,0.0,0.0,10.648,0.0,76.8,0.0
1754500054.3881173,0.07354342937469482,0.2005106806755066,0.11319088935852051,0.6199405663629937,0.6099365350321613,0.3426408625750239,-0.3553145037634019,-0.18051782250404358,0.5651786923408508,0.35616838932037354,0.6075956488543689,0.7228975875589826,-0.22523328976372883,0.2398262089028508,0.0,115.2,1.936,0.0,76.8,0.0,0.0,76.8,249.744,18.0,4.95,0.0,0.0,7.2,0.0,1.95,2.4,38.72,0.0,115.5,0.0,0.0,86.4,6.05,2.55,0.45,0.0,0.0,0.15,0.0,0.0,76.8,13.552,4.8,1.2,0.968,3.0,0.15,0.0,2.4,76.8,0.0,0.0,81.6,39.93,0.0,86.4,0.0,19.2,230.4,0.0,38.4,79.2,186.34,7.8,2.4,185.856,0.0,153.6,139.392,0.0,0.0,55.176,40.8,82.8,178.838,1.2,0.0,7.744,0.6,81.6,0.0
1754500054.7485943,0.07365983724594116,0.1999099850654602,0.11386728286743164,0.6191601534393818,0.610862429781058,0.34253454594002414,-0.3551871449527642,-0.19373765587806702,0.5579943656921387,0.3542572259902954,0.6454885338517262,0.7124732538411649,-0.19860113998243267,0.19048361275626383,0.15,79.05,8.228,16.95,77.1,0.0,10.2,39.15,0.242,10.95,4.8,4.84,0.0,38.4,4.114,0.15,0.0,0.0,7.2,77.1,279.268,0.0,79.8,8.228,12.0,0.0,30.976,19.2,0.0,3.872,1.95,76.8,31.944,0.0,0.6,1.936,2.4,4.8,36.058,0.0,4.95,3.872,2.4,86.55,3.872,20.1,98.4,30.976,0.0,232.8,0.0,38.55,76.8,172.546,0.0,21.6,0.0,5.1,154.8,0.0,38.4,230.4,0.484,38.4,81.9,185.856,6.3,0.0,0.0,1.2,76.8,0.242
1754500055.109958,0.0738915205001831,0.19943523406982422,0.11437922716140747,0.6190843820786016,0.6111043828128944,0.3424320944525603,-0.35500166120462856,-0.19885429739952087,0.555789589881897,0.35180366039276123,0.6586037585266139,0.7063718494329808,-0.18283611534360988,0.18398608216756118,2.4,82.05,0.968,1.35,77.1,7.744,9.6,76.8,280.72,4.8,0.6,4.356,9.6,39.6,0.242,2.4,0.0,32.186,0.15,117.6,0.0,1.2,77.1,0.0,0.0,21.75,23.474,0.0,0.3,30.976,3.75,81.6,4.84,4.95,0.0,30.976,0.0,2.4,46.464,9.9,82.8,16.456,2.55,76.8,0.484,19.35,87.9,0.968,19.35,230.4,0.0,38.4,77.4,0.968,0.0,0.0,0.0,0.6,154.8,139.876,3.0,2.4,4.84,12.0,76.8,0.0,8.4,1.2,7.744,0.0,77.1,0.0
1754500055.46928,0.07409855723381042,0.19890755414962769,0.11478948593139648,0.6188163826578026,0.6112713011593547,0.3423784131467847,-0.35523331336620323,-0.19505038857460022,0.5607089400291443,0.3524984121322632,0.6578491331555861,0.7111670491859952,-0.17433815994441718,0.17630131930850712,14.4,87.75,292.82,21.6,81.6,280.236,1.2,78.6,0.968,15.75,0.9,0.484,7.95,2.4,7.744,0.6,0.0,32.912,0.0,115.35,0.0,2.4,76.8,42.592,1.2,20.55,0.242,2.4,0.15,46.706,1.8,76.8,0.0,0.6,0.0,30.976,19.35,0.15,0.484,9.6,76.95,0.0,9.6,81.6,31.46,0.0,78.0,0.0,0.0,230.4,0.0,3.0,76.8,0.968,1.2,0.9,0.0,19.8,153.75,7.986,19.35,230.4,7.744,38.4,76.8,166.496,0.0,0.6,1.936,0.6,78.0,33.154
1754500055.8309686,0.07403644919395447,0.19845455884933472,0.11507642269134521,0.6187774252714795,0.6113992250972177,0.3424978500655963,-0.35496577633773435,-0.19216546416282654,0.5668138265609741,0.3572903871536255,0.6400375100199334,0.7239819633054706,-0.19288642257968486,0.17028489905679586,6.0,123.75,2.42,0.6,77.4,0.0,10.2,76.8,0.0,0.0,9.6,50.336,0.75,0.15,0.968,0.3,0.6,0.0,3.9,76.95,286.77,0.6,77.1,0.0,0.15,19.8,3.872,0.75,4.8,30.976,3.75,76.8,0.242,12.3,0.0,0.968,9.6,24.0,46.464,0.3,81.6,1.936,0.15,81.6,0.242,1.2,80.7,0.0,4.8,230.4,0.0,0.0,78.0,139.392,2.55,1.2,2.42,2.4,153.6,0.0,38.4,0.0,32.428,39.0,76.8,11.616,0.0,1.5,5.324,0.75,88.8,0.0
1754500056.191538,0.074125736951828,0.1980609893798828,0.11545252799987793,0.6188670497728491,0.6113530114406353,0.3423024909659541,-0.3550775573613407,-0.18541178107261658,0.5687359571456909,0.35348308086395264,0.6468525411558648,0.7243342723840269,-0.18076068975511042,0.15571516503349928,7.95,76.8,1.936,15.0,80.4,0.0,0.3,86.55,3.872,1.2,7.2,0.484,1.8,7.2,3.872,0.6,0.9,1.936,0.6,81.6,286.528,13.8,78.0,4.114,0.0,5.4,0.0,19.65,1.2,30.976,0.0,86.4,9.68,0.15,0.0,54.208,6.6,29.25,0.0,6.15,76.8,7.744,7.2,76.95,38.72,0.3,76.8,0.484,0.0,240.0,7.744,0.0,77.7,0.0,0.0,4.8,170.368,0.0,153.9,0.0,38.4,249.6,0.0,38.4,82.2,186.824,1.2,2.4,1.21,0.0,96.15,47.432
1754500056.5523403,0.07431355118751526,0.197767972946167,0.1157575249671936,0.6187980078214704,0.6113960582686904,0.34237925382009815,-0.35504974634602054,-0.184268981218338,0.5676233768463135,0.3507908582687378,0.6513447779127705,0.7219246903382047,-0.17873259846579448,0.15043068029317483,0.3,115.2,2.42,0.3,76.8,247.808,0.0,76.8,0.0,24.15,38.4,1.21,0.0,38.4,0.484,0.0,0.0,30.976,0.0,77.1,0.0,0.0,76.8,0.968,10.8,6.0,7.744,2.4,19.65,54.208,0.6,76.8,0.0,0.0,0.0,0.0,0.15,0.0,0.0,14.4,78.6,0.0,0.45,86.4,11.616,13.2,77.4,48.4,9.6,230.4,23.474,9.6,76.8,9.68,0.0,0.0,7.744,1.5,153.75,190.212,0.0,0.3,47.19,4.95,76.8,0.0,9.6,0.0,0.0,0.0,84.0,0.968
