timestamp,tracker_1_pos_x,tracker_1_pos_y,tracker_1_pos_z,tracker_1_rot_w,tracker_1_rot_x,tracker_1_rot_y,tracker_1_rot_z,tracker_2_pos_x,tracker_2_pos_y,tracker_2_pos_z,tracker_2_rot_w,tracker_2_rot_x,tracker_2_rot_y,tracker_2_rot_z,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754500441.165512,0.1488073468208313,0.1895303726196289,-0.047599077224731445,0.2635501088981296,0.2584304024693573,-0.6557072383945302,0.6586373029598079,-0.12134590744972229,0.4431566596031189,0.30704402923583984,0.6743585530561128,0.594492200843434,0.3013980643037666,-0.31777153777009387,10.8,172.8,50.336,79.5,163.8,30.976,49.8,154.8,8.712,77.1,153.6,0.0,0.0,153.6,38.962,76.8,153.6,46.464,0.15,1.2,12.584,0.0,153.6,31.944,2.7,153.6,0.0,5.7,156.3,8.228,0.6,14.4,46.464,67.2,154.8,0.0,1.5,173.1,38.72,0.15,172.95,30.976,0.0,172.8,32.912,0.0,165.6,30.976,153.75,158.4,4.84,156.0,0.0,0.0,48.0,0.0,0.0,153.9,153.9,3.872,2.4,19.2,47.432,57.6,153.6,0.484,201.9,163.2,30.976,1.2,170.4,54.208
1754500441.5287566,0.14888468384742737,0.18934154510498047,-0.047594547271728516,0.2634168385404639,0.2586772662509161,-0.6555479267729435,0.6587522900889652,-0.1372758448123932,0.4419381022453308,0.3513374328613281,0.6519333025008444,0.5921350161819079,0.3363720986807829,-0.3334860075989429,0.75,165.6,2.178,24.3,157.8,32.912,76.8,156.0,0.0,0.0,153.6,0.0,1.2,164.4,39.204,42.0,154.2,35.09,19.35,1.2,0.0,1.35,163.2,46.706,4.8,174.0,0.484,0.0,173.4,0.0,3.0,0.0,50.336,4.95,153.75,0.484,2.1,153.6,31.46,64.95,154.8,30.976,2.4,154.2,47.432,0.0,156.0,0.0,163.2,153.6,0.968,153.75,4.95,0.0,3.0,173.4,62.194,154.2,153.6,0.242,19.2,0.0,39.688,67.35,153.6,0.968,192.0,153.6,0.0,76.8,153.75,38.72
1754500441.8895738,0.14888253808021545,0.18940722942352295,-0.047489047050476074,0.26369362435656074,0.2584117469726199,-0.6557041476100043,0.6585902525379322,-0.14194408059120178,0.4324007034301758,0.3513857126235962,0.629918047193015,0.5912024225342919,0.34639495561625105,-0.3656411602867658,67.35,157.2,0.484,0.9,153.6,30.976,2.4,155.1,31.46,0.15,153.6,0.0,57.6,153.6,30.976,38.4,153.75,0.0,0.0,0.15,1.936,0.3,159.0,30.976,0.15,153.6,0.242,0.0,153.6,0.484,0.0,14.4,0.0,57.6,153.6,3.872,22.8,153.9,0.0,57.6,154.35,30.976,0.15,177.6,4.356,0.0,153.6,0.0,156.0,174.0,0.484,192.0,2.4,54.208,0.0,0.3,0.0,158.4,157.35,46.706,0.0,5.1,1.452,57.6,169.2,3.872,192.0,164.4,46.464,67.2,154.2,0.0
1754500442.2512434,0.14890360832214355,0.1891559362411499,-0.047503650188446045,0.2634537693221932,0.2582150639885596,-0.6557131195008404,0.6587544067164052,-0.14396080374717712,0.43563467264175415,0.32296323776245117,0.61352286545112,0.5765000074462676,0.3731991712652363,-0.38982027640955635,76.95,153.6,31.218,76.8,153.6,30.976,0.0,153.6,31.944,76.8,172.95,0.0,0.0,153.6,30.976,81.6,163.95,31.46,0.6,0.15,0.484,0.0,153.6,30.976,0.0,172.8,0.968,1.5,153.75,1.936,4.8,19.2,33.88,0.0,156.0,0.0,0.6,156.0,30.976,1.5,182.4,46.706,26.4,153.6,0.242,0.0,153.6,1.936,201.9,172.8,0.0,153.6,0.0,46.464,0.6,0.0,0.0,153.6,153.6,0.0,0.0,9.6,0.0,0.0,153.6,0.484,201.6,156.0,38.72,0.0,156.0,46.464
1754500442.613787,0.14896711707115173,0.18910396099090576,-0.04720640182495117,0.26355894063589186,0.25840031644215694,-0.6557166682670054,0.6586361938855839,-0.15754923224449158,0.4261810779571533,0.3125101327896118,0.6063272104734413,0.5466665052528984,0.3854714408232699,-0.43004047912857307,78.3,154.95,31.218,0.15,157.8,32.912,0.0,168.0,33.154,76.8,154.8,1.936,0.0,160.95,30.976,4.8,167.7,46.464,0.0,15.6,34.122,64.95,153.6,38.72,0.0,153.75,0.0,0.0,153.6,0.0,9.6,1.2,46.948,0.0,158.4,3.872,0.0,154.8,32.912,0.0,176.4,0.0,0.0,153.6,31.944,58.05,158.4,30.976,153.9,172.8,30.976,153.6,0.0,0.968,0.0,164.4,0.0,158.4,163.2,9.68,0.0,0.0,0.242,0.0,153.6,19.36,153.6,153.6,34.848,0.15,154.2,31.944
1754500442.9752333,0.14904344081878662,0.18899834156036377,-0.04729104042053223,0.2636876692448139,0.258353105150157,-0.6555344450310141,0.6587845686143036,-0.15462347865104675,0.4264368414878845,0.30709409713745117,0.6044139487888266,0.5398136760769384,0.3920415232654679,-0.43541753062175625,68.4,172.8,46.464,2.85,157.2,7.744,76.8,153.75,35.332,0.0,154.8,0.0,1.2,153.6,35.332,0.0,158.4,31.46,0.0,0.0,1.21,2.4,163.2,46.948,0.15,173.1,0.484,0.0,153.6,0.0,1.65,0.0,46.948,67.2,153.9,34.848,0.0,153.75,30.976,0.0,182.4,30.976,0.0,159.0,32.912,72.6,172.8,8.712,204.6,153.6,1.936,230.4,7.2,47.432,43.5,0.3,4.356,230.4,153.6,0.0,0.0,4.8,2.904,63.0,155.1,15.488,153.6,163.2,0.0,1.2,156.0,0.0
1754500443.3377576,0.14899548888206482,0.18897533416748047,-0.04738336801528931,0.2635823702674749,0.25801194117394954,-0.6558957762044748,0.6586007155494109,-0.15131875872612,0.42575526237487793,0.30879950523376465,0.6024984944256,0.5397603975781892,0.39386796371051713,-0.4364886280577885,0.3,172.8,46.464,1.5,153.6,30.976,0.9,154.2,39.204,0.0,153.6,19.36,58.2,153.6,3.872,76.8,156.0,0.0,0.0,0.9,31.46,0.3,174.0,0.0,0.3,172.8,46.464,4.8,172.8,14.036,7.8,19.65,34.848,0.0,153.6,0.0,1.8,153.6,30.976,0.0,168.15,38.72,4.8,153.75,31.46,67.8,155.1,0.0,160.2,153.6,7.744,153.6,0.0,7.744,2.4,1.35,0.0,222.0,154.2,0.484,9.6,1.2,31.702,0.0,165.0,15.488,153.6,159.0,0.242,0.0,153.75,0.242
1754500443.7009213,0.1489802598953247,0.18896567821502686,-0.047213852405548096,0.2636973822062767,0.2581518655688284,-0.6556671980417768,0.6587274098294882,-0.15038350224494934,0.4265468716621399,0.31224536895751953,0.6018208082284038,0.5386424932928984,0.39744358790044126,-0.4355623598445664,0.0,158.4,0.484,2.4,153.75,34.848,1.2,153.9,30.976,46.2,154.5,0.0,2.4,154.2,0.0,2.4,153.6,0.0,2.4,1.8,48.642,4.95,154.8,0.0,0.3,163.2,46.464,28.95,159.6,8.228,19.2,19.8,4.356,0.3,158.55,0.0,0.15,172.8,0.0,57.6,154.2,0.0,3.0,173.1,30.976,0.0,154.5,30.976,155.7,154.2,3.388,213.6,9.6,0.242,48.0,172.8,0.0,222.0,153.6,63.888,0.0,1.35,47.432,0.0,154.2,23.232,193.2,153.6,30.976,0.15,156.0,3.872
1754500444.0618322,0.14904120564460754,0.1888902187347412,-0.047230541706085205,0.2637505878685528,0.258129091082574,-0.6556989924333733,0.6586834240174173,-0.15471825003623962,0.42030155658721924,0.31667184829711914,0.5992953871605458,0.5412616698275553,0.3878458549283861,-0.44436074019771654,67.2,172.95,47.916,0.6,172.8,30.976,76.8,157.2,34.848,0.0,156.0,0.0,0.6,163.2,30.976,76.95,169.2,31.46,0.0,5.1,2.904,0.0,154.8,0.968,0.15,182.4,0.0,26.4,153.75,0.0,14.4,9.9,30.976,0.0,164.4,46.464,0.15,153.6,31.944,0.6,174.0,30.976,0.0,154.2,0.0,0.0,158.4,30.976,158.7,173.1,0.0,153.6,2.7,15.488,0.0,158.55,7.744,157.8,153.6,54.208,1.2,0.0,7.744,3.6,154.2,0.0,192.0,153.6,31.944,0.0,153.6,0.242
1754500444.4233499,0.14903292059898376,0.18880438804626465,-0.04727357625961304,0.2637003447467592,0.2581981683341011,-0.6555702384744493,0.6588045611183823,-0.1596943438053131,0.4202624559402466,0.313693642616272,0.5984082434732491,0.534021723262837,0.393723659381338,-0.4491214507579668,4.35,163.2,30.976,2.4,169.5,30.976,0.6,153.6,3.872,0.6,153.9,12.826,0.3,154.2,39.688,48.0,173.1,0.968,0.45,0.3,0.968,0.15,158.4,0.0,0.0,153.6,0.0,28.8,158.4,15.488,0.0,3.6,0.0,67.2,156.0,0.484,4.8,172.95,0.0,4.8,176.4,7.986,28.8,173.25,46.464,2.4,158.4,0.0,198.6,153.6,0.0,153.6,0.6,0.0,43.2,163.2,0.0,211.2,153.6,35.332,0.3,0.0,46.464,0.0,158.4,34.848,153.6,163.35,32.912,0.3,163.8,38.72
1754500444.7853134,0.1490364968776703,0.18883776664733887,-0.04722827672958374,0.26368063324589275,0.2583047575247934,-0.6557165803467511,0.6586250560458724,-0.16391155123710632,0.4160565137863159,0.30519354343414307,0.5837214402368572,0.5307353337872619,0.398030849894442,-0.46814606084936256,67.5,160.8,39.688,0.0,153.9,30.976,0.6,163.2,0.242,57.75,165.75,0.968,57.75,153.9,31.944,76.8,163.2,46.464,25.2,0.3,0.484,0.3,153.6,31.46,2.85,172.8,3.872,1.8,153.6,15.488,4.95,0.0,3.872,0.3,153.75,1.936,0.0,187.2,0.0,1.2,153.9,46.464,0.3,173.4,46.464,0.0,158.4,30.976,212.4,163.2,0.0,153.6,0.0,1.936,4.8,4.8,0.0,154.2,153.6,5.808,4.8,2.4,0.968,43.2,153.75,0.484,153.9,153.6,30.976,9.6,160.8,30.976
1754500445.147656,0.14905765652656555,0.1887742280960083,-0.04722142219543457,0.26375284724313913,0.2582086399418384,-0.6556714284949037,0.6586787746719132,-0.182906836271286,0.41862422227859497,0.24228811264038086,0.5479964397916365,0.48999158161244244,0.45461676498826326,-0.5029232495239158,77.4,154.8,37.026,4.8,170.7,31.46,2.4,172.8,43.56,76.8,158.4,0.0,1.2,153.6,30.976,76.8,153.9,30.976,0.0,4.8,3.872,1.2,155.25,0.0,4.8,153.9,50.578,76.8,153.6,0.0,0.3,4.8,7.986,4.8,154.8,0.0,0.0,153.6,46.464,10.2,174.15,33.396,0.0,153.6,0.0,68.55,153.6,30.976,192.0,163.2,0.0,220.95,2.4,46.464,4.8,19.2,8.228,163.2,153.75,0.0,0.15,0.0,2.42,57.6,153.6,0.0,154.8,155.1,32.912,57.6,157.5,31.218
