timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_roll,tracker_rot_pitch,tracker_rot_yaw,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1753614273.7828753,0.017483830451965332,-0.09436583518981934,-0.16293513774871826,91.86574681486104,31.566080334076517,5.416114107918055,-41.7225,7.245,-38.962,6.7725,-3.2325,-1.7545,1.755,6.255,6.1831,-8.9025,-7.155,24.9986,2.85,-2.34,10.4786,-14.4975,-3.15,27.8663,-21.3,-6.2325,46.7544,15.6,-3.015,16.1656,-5.625,-7.1325,-16.2019,-7.02,-21.45,-39.4097,-1.305,-4.3875,9.7889,-4.1175,27.3825,7.4173,-3.885,-7.905,10.3455,-3.72,-1.1775,-13.068,-2.535,-4.71,-0.6897,-2.655,0.285,-6.8486,1.065,-1.485,29.0279,15.6075,-3.7275,-17.787,-10.095,4.815,23.0505,5.2275,-4.2075,12.8865,-9.6675,2.1,13.2858,-13.8225,0.255,6.0137,19.41,-2.9325,10.0309,-2.7525,-3.045,-76.1574
1753614274.1465423,0.01735992729663849,-0.09437620639801025,-0.16289639472961426,91.85683542771243,31.54640258550835,5.409803223638441,-36.9225,-2.355,-7.986,-12.4275,-3.3825,2.1175,11.355,13.455,17.7991,-17.1525,-4.905,27.9026,12.15,-4.14,12.4146,-14.4975,3.3,31.7383,-16.5,-4.8825,16.0204,17.4,7.785,16.4076,-5.025,71.4675,22.2761,-2.22,-21.45,-38.6837,-1.905,-4.5375,5.6749,-4.1175,-46.4175,-50.4207,6.015,-7.905,10.5875,-1.77,0.3225,-11.132,11.865,62.49,1.7303,-3.855,-2.115,22.1914,1.365,-0.285,-1.9481,-14.3925,-4.1775,13.189,-9.195,-4.785,38.2965,-4.3725,-4.0575,16.7585,9.5325,-2.85,16.1898,-13.8225,-2.145,6.0137,9.81,-2.3325,-20.9451,-4.8525,4.455,16.7706
1753614274.5089767,0.017380163073539734,-0.09322130680084229,-0.16189265251159668,91.8814567904463,31.547101347767164,5.413190256289339,-41.2725,-1.155,-38.72,141.3225,6.0675,5.9895,1.755,-3.345,-90.6169,5.4975,-4.905,-83.1754,21.45,-4.74,-3.0734,7.1025,5.7,43.3543,132.3,-6.2325,15.7784,-2.4,1.785,19.7956,-5.475,71.4675,14.5321,-7.02,55.35,53.5183,2.895,-4.3875,37.1349,-2.7675,28.5825,-19.4447,-3.885,-7.755,10.3455,-1.47,-2.0775,6.776,-2.535,-4.71,3.1823,-3.855,-1.815,26.3054,1.365,8.865,6.0379,-2.9925,-4.1775,-13.915,29.505,-4.935,7.3205,-12.7725,-4.2075,37.0865,9.9825,-0.9,-13.8182,-13.8225,5.055,10.3697,-9.24,11.7675,13.9029,4.5975,7.755,32.2586
1753614274.871645,0.01745443046092987,-0.0945274829864502,-0.16306209564208984,91.853132971719,31.551014389247026,5.42274101027093,-40.5225,16.845,7.502,141.3225,-3.5325,-1.2705,4.155,-3.345,-82.8729,0.6975,-8.505,24.9986,7.05,-3.54,14.3506,139.1025,-3.9,-65.0617,-21.3,-2.6325,46.7544,-3.6,6.735,15.9236,3.975,66.9675,-8.6999,-6.57,-9.75,69.0063,-1.905,-2.7375,5.6749,-4.1175,-21.8175,7.9013,0.915,-7.905,12.5235,-1.77,-2.0775,18.876,-2.235,-4.71,-0.2057,15.345,-2.115,-70.7366,-36.735,-1.485,-0.0121,-5.3925,-1.4775,-17.787,-5.295,-4.785,8.2885,-4.5225,-4.2075,12.8865,14.3325,6.75,9.4138,-14.4225,2.655,-21.0903,-9.39,-0.2325,-20.9451,1.1475,17.355,32.7426
1753614275.2327447,0.017502933740615845,-0.09472227096557617,-0.1632310152053833,91.89943168833534,31.55656908733201,5.453030006998827,-36.6225,-2.055,-7.986,-12.4275,-2.3325,106.6615,1.755,-3.045,10.0551,58.5975,-8.355,-83.1754,2.25,-4.74,14.3506,-4.8975,-2.7,29.8023,-11.7,-6.2325,46.7544,-3.6,-0.615,15.9236,13.875,66.6675,30.5041,-7.02,-18.6,61.2623,-1.905,-4.5375,-25.3011,1.8825,-37.4175,7.4173,20.115,-7.905,10.3455,5.58,-1.9275,17.908,-2.385,-3.51,0.0363,-3.855,7.485,-70.7366,1.065,3.315,9.6679,-24.5925,5.4225,13.189,-10.095,-4.785,-70.1195,6.2775,-3.6075,-80.0415,9.5325,-2.55,-5.8322,-14.4225,7.755,7.9497,9.81,6.6675,-20.9451,-5.1525,-3.045,24.5146
1753614275.594709,0.017451509833335876,-0.09457862377166748,-0.16307032108306885,91.90159529740447,31.527675255892117,5.463545394413574,54.2775,8.445,-4.114,7.3725,-3.5325,5.9895,11.655,6.255,-90.6169,-7.7025,-8.955,-83.6594,11.85,0.06,-3.0734,-4.8975,-3.3,43.3543,-21.3,-6.2325,77.7304,15.6,-3.015,18.3436,18.375,1.8675,-14.5079,-7.02,-21.45,-38.9257,-0.105,-3.9375,5.6749,1.1325,30.3825,-15.0887,-3.885,-7.905,-45.7985,-2.97,-2.0775,33.396,0.015,4.89,14.7983,10.545,-1.965,-70.7366,1.665,2.715,13.5399,4.2075,-3.8775,13.431,-3.795,-4.635,23.0505,-14.8725,-4.0575,28.3745,9.5325,11.55,-21.0782,-12.0225,-2.145,6.2557,0.21,1.8675,-3.5211,-5.1525,-3.045,18.7066
1753614275.9572084,0.017475232481956482,-0.09419882297515869,-0.16269099712371826,91.90452893145915,31.538828897497552,5.453379425249172,49.4775,-1.155,22.99,-12.4275,-3.5325,-1.7545,11.355,-3.345,17.7991,1.2975,-9.405,24.7566,16.65,-1.74,-0.1694,-14.3475,5.7,36.5783,-16.5,-6.2325,17.7144,-3.6,11.385,16.1656,3.975,-0.3825,14.7741,12.18,-21.45,-39.4097,2.895,-2.1375,13.4189,-3.8175,-48.8175,7.4173,-1.335,-7.455,-5.1425,-3.87,-2.0775,-11.132,-1.935,-2.31,1.2463,-3.855,7.485,27.0314,1.065,-0.885,30.9639,-21.5925,-4.1775,13.189,30.705,-4.335,-0.4235,9.7275,-4.2075,18.6945,-0.0675,-2.85,-21.5622,38.3775,4.155,-24.7203,9.81,1.8675,-19.9771,-0.3525,-3.045,16.7706
1753614276.318848,0.017582252621650696,-0.09535479545593262,-0.16387522220611572,91.85488410715811,31.55777781114944,5.399087991118786,-41.1225,16.845,-7.986,-11.8275,-3.5325,17.8475,1.755,6.255,2.3111,3.0975,-4.305,28.6286,2.25,-4.74,14.3506,9.5025,15.3,27.8663,-20.1,3.3675,46.7544,6.0,1.785,-76.7624,-5.625,-8.7825,-7.7319,-7.02,55.35,53.5183,-0.855,-2.1375,5.6749,15.0825,-49.4175,10.3213,-1.485,-7.905,10.3455,-1.77,-2.0775,2.42,-2.535,-4.71,-0.6897,-3.855,-1.515,-70.7366,1.065,-1.335,13.5399,-19.1925,-4.1775,-14.883,-2.745,9.615,-70.1195,4.3275,-4.2075,14.8225,-0.0675,3.15,11.3498,-14.1225,-0.795,21.5017,2.76,-2.9325,-12.9591,-3.9525,6.555,-76.1574
1753614276.6816485,0.017422065138816833,-0.0947946310043335,-0.1633521318435669,91.85398837236053,31.56809233705782,5.399705973820708,37.4775,-2.355,-7.986,0.1725,-3.5325,-1.7545,20.955,-3.045,5.2151,-6.5025,-9.705,17.0126,4.65,-4.74,20.1586,-14.4975,-3.9,47.2263,-10.5,-6.2325,-46.1736,-3.6,-3.015,16.4076,-5.625,67.8675,-16.4439,-7.02,-19.05,53.5183,-1.905,5.0625,13.4189,-3.8175,-49.4175,7.4173,-2.085,-4.005,14.2175,-2.97,-0.7275,18.15,-0.435,0.09,-0.6897,0.945,3.285,27.9994,4.965,-1.485,13.5399,-24.5925,-3.8775,13.189,-9.945,-2.235,23.0505,3.7275,-4.2075,12.8865,-7.2675,-2.85,-21.5622,-4.8225,-2.145,6.0137,9.81,-0.5325,-20.9451,15.2475,-3.045,24.5146
1753614277.0439646,0.017440572381019592,-0.09422528743743896,-0.16274571418762207,91.85895722724621,31.554295961125117,5.387257698605623,-36.9225,-2.355,-38.962,6.7725,-3.5325,-1.7545,11.955,-3.345,17.7991,58.7475,1.095,28.6286,21.6,-4.74,-64.0574,-4.8975,-3.9,-64.0937,-16.35,-6.2325,46.9964,-2.4,16.185,15.9236,-3.225,66.6675,14.5321,-6.87,-21.45,53.5183,17.295,0.5625,7.6109,-2.6175,-45.6675,7.6593,-2.535,8.895,10.3455,-4.17,-0.7275,17.908,-2.535,-4.71,-0.6897,8.145,-2.115,-70.7366,1.665,-1.485,1.9239,4.2075,-4.1775,-10.043,15.105,-4.935,22.8085,-5.8725,-4.2075,28.3745,9.5325,-1.05,-21.5622,-12.0225,-1.995,6.9817,-6.84,-2.9325,-17.0731,16.4475,-0.645,16.7706
