timestamp,pos_x,pos_y,pos_z,rot_roll,rot_pitch,rot_yaw,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1752676309.5825891,0.3052874207496643,1.1009960174560547,-0.8253421783447266,90.49484289602148,16.268067397916628,1.0803657974901573,-24.945,7.95,80.465,118.845,-17.5275,13.6488,-25.17,-4.68,-42.5194,53.745,14.19,-2.0691,57.5625,-2.64,15.8994,13.1775,-2.7975,-2.9403,-10.8375,-7.2825,50.0698,-20.7075,12.57,-1.5246,73.4925,-28.785,82.4494,82.815,47.4225,-44.1045,-10.1925,73.395,-31.46,70.3275,46.4175,-22.6996,0.3825,69.195,13.9876,-7.8975,74.82,-6.655,-15.51,58.185,6.4251,-14.145,-2.625,18.7066,-8.0625,17.4975,3.5211,-32.6775,6.78,5.7717,-33.9225,17.4225,21.7437,91.0575,17.3175,4.3439,-10.4475,40.9275,2.5289,-2.13,22.74,-21.1629,-57.465,-2.9775,3.5574,-13.0875,-9.3525,-15.2097
1752676309.9463317,0.3132912516593933,1.102199673652649,-0.8440741300582886,90.58864373332288,18.62215747756098,0.5898147632742913,128.655,-1.2,18.513,-35.355,-17.8275,44.8668,-30.12,-4.68,-71.5594,57.195,-3.81,-1.8271,56.3625,-2.64,15.8994,13.3275,2.4525,-33.9163,-0.3375,-2.9325,-58.1042,-20.8575,2.82,-5.3966,15.5925,48.015,51.4734,13.665,47.1225,-44.1045,9.0075,79.095,-31.46,89.5275,-26.1825,-45.4476,148.8825,66.795,13.9876,-7.8975,74.82,16.335,-15.21,58.185,-47.0569,-10.695,-2.475,28.3866,108.3375,18.6975,-0.3509,-34.7775,-2.67,-10.4423,119.8275,-1.7775,13.9997,-24.1425,7.7175,-11.3861,-10.5975,25.4775,-5.2151,148.47,19.74,10.0551,96.135,-1.4775,-7.0906,138.7125,18.2475,-7.2237
1752676310.309607,0.3193550705909729,1.1020522117614746,-0.8619586229324341,90.01795431468261,17.88740021411517,0.36883381692687217,-21.345,-1.65,80.465,-33.555,-17.9775,47.5288,-30.12,-0.03,-72.0434,55.095,5.64,-32.0771,57.5625,-2.64,48.8114,-63.4725,6.8025,-64.8923,-11.1375,-7.5825,34.5818,132.7425,-1.38,-5.3966,149.9925,-19.035,21.2234,-5.535,47.4225,-73.1445,142.8075,-3.705,7.26,-6.4725,-30.9825,8.2764,148.5825,67.995,-47.9644,-5.4975,74.82,17.545,137.79,53.535,-31.3269,141.705,3.525,-12.2694,107.7375,17.4975,-0.3509,131.2725,35.58,-11.6523,-30.9225,-1.1775,14.4837,128.5575,17.3175,-3.4001,-9.8475,58.9275,10.2729,148.77,27.54,17.5571,88.935,18.6225,-4.1866,147.7125,1.4475,15.7663
1752676310.673614,0.327331006526947,1.10367751121521,-0.8799089193344116,90.58417408229664,18.083992331054333,0.4423217365965836,-24.345,17.55,-12.463,117.645,-17.9775,44.6248,-33.72,-4.98,-73.4954,68.595,-5.01,-2.0691,56.3625,-2.64,-15.0766,-53.7225,-2.1975,-0.0363,0.1125,30.6675,11.5918,138.7425,-5.58,-67.3486,149.9925,-27.585,-6.6066,158.265,47.1225,-43.8625,143.1075,303.495,-0.484,-6.4725,-18.9825,-18.5856,167.7825,23.595,-46.9964,11.3025,84.42,-5.687,142.59,-22.215,-61.3349,140.505,-2.475,26.4506,108.3375,17.4975,-33.2629,118.8225,40.98,-11.6523,119.6775,-0.5775,-32.2223,138.1575,-1.8825,19.5899,-10.5975,20.5275,-5.2151,148.47,22.74,-21.1629,88.935,-2.9775,3.5574,138.2625,-8.1525,-76.9197
1752676311.0381517,0.3318503499031067,1.1036901473999023,-0.8979802131652832,89.72296977761438,19.263916828102587,0.527659987532011,-21.795,-1.35,57.233,-35.955,-17.6775,13.6488,124.08,-2.58,0.3146,64.995,-4.71,1.8029,66.7125,-2.04,46.8754,92.3775,-2.7975,-2.9403,-8.7375,-6.5325,34.5818,132.7425,-6.78,-36.1306,227.9925,278.415,-10.4786,244.065,277.5225,-67.3365,148.8075,310.695,-31.218,71.5275,-23.7825,-49.8036,152.3325,297.795,13.9876,71.4525,305.22,-44.649,65.79,-23.415,-62.3029,147.255,-2.625,-39.3734,107.1375,56.0475,-2.2869,125.7225,35.73,20.2917,119.8275,9.0225,-47.9523,138.6075,12.5175,-23.0021,-8.1975,58.9275,-1.3431,-2.73,56.64,-16.5649,89.085,-0.5775,-11.9306,138.1125,-9.3525,-7.4657
1752676311.4024577,0.33857017755508423,1.1053860187530518,-0.91593337059021,89.91927835999685,18.716499023256613,0.606352501119708,136.005,46.8,-0.847,117.795,-2.3775,75.6008,118.98,5.22,-73.4954,58.695,7.44,-1.8271,-97.2375,-2.64,47.8434,91.4775,-2.7975,-1.0043,142.4625,-7.7325,-56.4102,135.1425,-6.78,-65.4126,231.5925,52.815,-6.1226,225.015,277.5225,-71.2085,66.0075,310.695,-30.976,79.9275,50.6175,-53.6756,153.3825,373.995,-31.5084,71.3025,388.02,-76.109,80.19,53.535,-63.2709,139.305,-2.475,-66.4774,107.1375,57.2475,0.1331,118.5225,35.58,-11.6523,-33.7725,-1.7775,-16.4923,128.5575,1.7175,-41.3941,-0.6975,80.5275,498.1449,148.47,56.34,25.3011,91.035,16.2225,-11.9306,142.9125,-9.3525,-46.1857
1752676311.7668006,0.3480331301689148,1.1107462644577026,-0.9322631359100342,90.50057089630256,18.442268274781153,0.8277795697810167,128.655,60.75,-12.463,50.445,-15.2775,75.6008,-34.92,-3.78,-69.6234,59.745,-5.01,-2.0691,-94.2375,-2.64,46.8754,-63.6225,-1.5975,-62.9563,-8.4375,-7.7325,3.6058,132.8925,-0.18,-4.4286,229.1925,-28.785,5.4934,226.065,287.1225,-74.5965,86.1075,303.495,30.492,70.3275,-28.4325,8.2764,150.0825,297.195,-16.5044,72.2025,305.22,16.335,61.59,-23.115,-1.3189,72.105,6.975,-70.3494,107.2875,58.4475,-33.2629,-30.2775,35.58,-11.6523,131.6775,17.4225,-47.9523,128.8575,-1.8825,-73.3381,-9.3975,61.3275,492.3369,120.27,61.14,-20.6789,50.535,16.5225,-11.9306,138.7125,-5.7525,-77.1617
1752676312.1304026,0.36370164155960083,1.1184463500976562,-0.9517989158630371,91.2042417315187,15.113841156792487,-1.382536910720451,71.055,-1.65,18.513,-35.355,-15.2775,21.3928,-34.77,-4.68,-42.5194,-12.255,71.79,-29.1731,-97.2375,-1.44,15.8994,-58.8225,-1.5975,28.0357,-11.1375,-5.3325,-58.3462,132.7425,2.82,-5.3966,227.0925,-28.785,-10.4786,234.465,279.9225,2.3595,-9.4425,313.095,-29.524,3.7275,48.2175,8.7604,148.5825,297.195,14.4716,-7.8975,314.82,-11.737,-13.41,-8.115,6.9091,4.905,80.175,-10.8174,-8.0625,19.8975,2.7951,-35.0775,7.98,-1.0043,-14.1225,-1.7775,13.9997,13.3575,19.7175,27.3339,-10.5975,20.5275,490.4009,-4.98,94.74,-5.6749,-26.265,6.6225,-11.9306,138.2625,2.7975,31.7383
1752676312.495392,0.3476962447166443,1.1019923686981201,-0.955349326133728,87.50043233080267,15.645042189208425,0.5204023812115002,51.855,-0.45,18.997,-21.555,-8.3775,-13.4552,-15.42,7.02,21.8526,-10.755,-0.21,-1.5851,-20.4375,-1.44,60.4274,13.1775,-2.7975,28.2777,-10.9875,-7.1325,-56.1682,-20.8575,-6.78,25.5794,77.9925,52.815,-10.4786,71.865,363.9225,33.3355,66.0075,303.495,1.452,70.6275,45.8175,-53.6756,14.1825,375.195,-13.1164,68.9025,305.22,-76.593,60.99,58.185,-1.3189,63.105,2.475,18.7066,-8.0625,22.4475,-2.2869,3.3225,35.58,-11.6523,4.4775,-1.7775,13.9997,90.4575,38.3175,19.5899,112.1025,58.9275,492.3369,114.87,56.34,20.2191,50.535,7.2225,-11.9306,72.1125,0.5475,0.2783
1752676312.85808,0.33794766664505005,1.1008433103561401,-0.9524644613265991,91.69771688500876,13.510323620180525,0.22665101359432333,62.655,-1.65,18.513,-35.955,-17.6775,-17.3272,58.68,-4.98,-41.5514,-20.355,-0.81,8.8209,-97.2375,0.06,48.8114,13.1775,-2.7975,28.0357,8.2125,-5.1825,35.0658,57.1425,-0.63,31.8714,77.9925,48.015,-2.7346,-0.735,354.3225,-75.0805,-10.7925,303.495,-31.46,71.5275,47.0175,-47.8676,4.5825,306.945,-46.9964,68.9025,306.12,-76.593,60.99,53.685,-53.5909,62.505,74.175,-74.2214,-8.0625,17.4975,-33.2629,-13.4775,47.58,-11.6523,-33.9225,-1.6275,-44.0803,90.1575,7.7175,-37.5221,136.1025,20.5275,490.4009,134.07,56.34,-20.6789,69.735,73.8225,-11.9306,-13.9875,71.6475,16.7343
1752676313.2216625,0.3166200518608093,1.1011195182800293,-0.9527204036712646,91.63651822326138,14.333227689152569,0.7160078065721546,53.055,79.95,19.481,40.845,59.4225,-17.3272,41.88,4.62,-73.4954,53.595,75.39,-2.0691,-19.2375,-2.64,46.8754,14.3775,-0.9975,-64.8923,71.0625,74.0175,6.7518,134.2425,70.02,-36.3726,149.9925,49.215,-10.4786,148.215,359.2725,-43.1365,-10.7925,306.345,7.26,-6.4725,-30.9825,-45.9316,148.5825,374.145,17.8596,-7.8975,305.22,-14.641,-15.21,286.185,-1.3189,-12.945,-1.425,20.6426,107.1375,17.4975,91.1251,118.5225,-2.82,-1.9723,119.6775,23.5725,-47.9523,130.9575,-1.7325,-73.3381,-8.1975,20.5275,-4.9731,-5.13,19.29,-13.4189,88.935,93.0225,-11.9306,138.1125,67.4475,-14.9677
1752676313.5864077,0.2967831492424011,1.101764440536499,-0.9486279487609863,91.988600908094,14.968266543133204,1.15728924165949,51.855,75.15,34.001,-25.755,58.8225,-1.8392,121.08,75.42,31.0486,54.045,86.19,-1.8271,-96.0375,74.31,58.4914,-63.6225,16.4025,-61.9883,-1.5375,3.0675,-57.3782,137.5425,-6.78,-56.7006,229.1925,-28.785,-9.9946,224.865,51.9225,13.9755,222.0075,82.695,7.26,147.1275,47.0175,-53.6756,150.9825,-5.205,-1.0164,68.9025,74.82,24.079,60.99,-11.415,6.4251,148.905,83.775,-74.2214,108.3375,103.8975,-25.5189,128.4225,55.38,-11.6523,-33.9225,-1.1775,-47.9523,-13.0425,-1.7325,-73.3381,-10.4475,174.1275,-5.2151,-5.13,171.54,-21.1629,-62.265,150.9225,-4.1866,-13.0875,-8.1525,-77.1617
1752676313.9495773,0.2897579073905945,1.1024096012115479,-0.9252519607543945,91.6898443348637,13.326271716216052,0.9382690400097915,129.855,-1.65,-12.463,-35.355,-17.9775,-0.8712,118.98,-0.18,-72.7694,55.995,-4.26,-79.0251,-87.4875,-2.64,0.4114,-53.4225,0.2025,-56.1803,147.2625,11.4675,-58.3462,-18.4575,-6.78,-66.3806,7.7925,48.015,-8.5426,4.065,-28.4775,-75.0805,70.8075,-1.605,-0.242,70.4775,47.3175,-53.6756,81.3825,68.595,-40.2204,81.2025,-0.78,-72.721,70.59,-22.215,29.6571,-14.295,14.325,-74.2214,-34.4625,18.9975,-33.2629,-34.9275,-2.82,-9.2323,-33.9225,-1.4775,-40.2083,-15.4425,22.2675,-69.4661,-0.9975,40.0275,490.4009,-0.33,37.74,102.7411,-45.465,-2.6775,111.9734,-5.8875,-9.3525,-15.2097
1752676314.3144784,0.2850354313850403,1.0999255180358887,-0.9001147747039795,92.39690681141556,11.53782196878466,1.383010331608034,148.455,75.75,18.513,-35.955,-8.2275,44.8668,-33.57,73.02,-73.4954,53.595,82.59,-1.8271,-92.4375,-0.24,-11.2046,89.9775,-2.7975,-64.6503,142.7625,-7.7325,-56.4102,-19.6575,-6.03,37.1954,1.1925,-28.785,-10.4786,-5.235,-20.0775,-75.0805,-10.7925,-2.505,-15.972,-5.5725,-29.7825,-38.1876,-4.4175,-0.105,13.9876,1.1025,0.42,-41.745,-15.81,-23.415,-24.5509,-13.695,-2.325,-66.4774,-36.8625,17.4975,-28.9069,-29.9775,-2.82,-11.6523,4.7775,-1.6275,-47.9523,-5.8425,-1.1325,-71.1601,-5.6475,22.9275,490.8849,-5.13,17.94,21.4291,-53.865,-2.3775,-11.9306,-15.4875,0.2475,0.7623
1752676314.6771314,0.2802937626838684,1.0976746082305908,-0.8695913553237915,93.07062142899815,9.621269594346323,0.6027965493237611,135.855,75.75,3.025,-31.155,58.8225,13.6488,123.48,72.12,37.3406,55.995,72.39,9.7889,56.3625,-1.44,46.8754,-61.2225,-2.7975,-53.2763,142.4625,69.0675,34.5818,137.5425,71.22,-20.8846,150.1425,-28.185,-10.4786,148.065,-29.6775,-34.4245,219.7575,-2.955,-31.46,147.1275,-26.1825,-37.7036,72.2325,-10.005,-46.9964,92.9025,-1.83,-76.593,157.59,-4.215,-55.5269,144.105,-2.025,-42.2774,107.4375,17.4975,-17.7749,140.1225,-2.52,-11.6523,122.2275,17.4225,-47.9523,163.3575,-0.5325,-73.3381,147.9525,25.3275,12.2089,-4.23,22.74,-17.2909,88.935,-2.9775,-10.9626,153.1125,-9.3525,-76.1937
1752676315.040682,0.27776914834976196,1.0975490808486938,-0.84357750415802,92.21933625114357,7.827261010948276,0.7383130779924313,-12.945,3.15,49.489,-35.955,-16.7775,75.8428,138.48,-4.98,-11.5434,73.395,1.14,-0.6171,56.3625,-2.64,63.3314,113.9775,-2.7975,28.0357,144.8625,-7.5825,-58.3462,142.6425,-6.78,25.5794,15.5925,48.015,68.8974,5.265,47.2725,-43.8625,162.6075,-3.705,64.372,12.7275,-30.9825,9.4864,0.3825,-8.805,13.9876,11.3025,0.42,-76.593,137.94,-23.415,9.5711,158.505,-2.625,19.1906,107.7375,17.7975,-33.2629,119.1225,-2.82,-7.7803,119.6775,-1.7775,14.2417,-4.4925,-1.8825,20.0739,143.0025,25.3275,-5.2151,148.47,17.94,-5.6749,-62.265,-2.9775,-11.6886,139.4625,-9.3525,-11.3377
1752676315.4038746,0.26737648248672485,1.0915944576263428,-0.8199285268783569,92.48199158,6.77715124018221,1.0476310246106275,-24.945,8.1,49.489,127.395,-13.1775,17.5208,-25.32,4.62,-3.7994,54.045,23.79,-1.1011,-97.2375,11.76,47.3594,-63.6225,-2.7975,4.8037,17.6625,-7.7325,-27.3702,-20.8575,-6.78,33.3234,77.9925,-28.185,51.9574,4.065,-29.0775,-67.3365,66.0075,73.095,32.428,82.3275,-30.9825,-45.9316,71.7825,-10.005,13.9876,11.9025,-1.98,-14.641,-11.01,-23.415,8.3611,-14.295,-2.625,18.7066,-46.1625,17.4975,-29.3909,-33.8775,6.93,-9.4743,4.6275,-1.6275,13.9997,-23.5425,-1.8825,19.5899,-0.9975,20.5275,3.9809,-2.73,17.94,9.8131,-55.065,-1.7775,-9.9946,-10.5375,-9.2025,-15.2097
1752676315.7676246,0.26533573865890503,1.0989303588867188,-0.8095389604568481,91.83888044866295,6.461764923834843,0.7788599783545135,-22.545,3.15,80.949,-31.005,-16.4775,63.0168,118.68,-4.53,-69.3814,59.595,23.79,1.8029,-94.6875,-2.64,47.8434,92.3775,23.6025,28.0357,0.2625,-7.7325,34.8238,-20.5575,-6.18,2.3474,-3.6075,-28.635,-8.5426,1.665,50.1225,-73.1445,72.0075,5.895,-31.46,70.3275,45.8175,-22.6996,3.3825,-7.605,44.9636,-7.2975,-1.98,-6.655,3.39,-13.815,-58.4309,-14.295,-2.625,-12.0274,-3.2625,21.3975,-17.2909,-34.7775,-1.62,-11.6523,-33.9225,3.1725,-22.7843,-20.2425,8.9175,-3.4001,-6.9975,30.4275,-5.2151,-5.13,20.49,13.6851,-52.665,6.6225,-11.9306,-15.4875,-8.7525,-15.2097
1752676316.1305168,0.24842220544815063,1.0962700843811035,-0.81145179271698,91.27332212029965,8.352240352344868,0.7023740100591016,128.655,1.35,81.917,-35.955,-17.9775,44.6248,119.28,-4.83,-73.2534,53.595,-1.26,-2.0691,62.3625,-2.64,-15.0766,92.6775,11.9025,28.0357,-11.1375,-7.7325,34.5818,-20.8575,-6.48,-5.1546,15.7425,48.015,-10.4786,71.415,49.5225,-75.0805,67.3575,78.045,-30.008,75.2775,51.2175,-36.2516,-5.0175,-5.055,-39.2524,-6.6975,-0.78,-71.995,3.84,54.585,-53.5909,-13.095,-2.025,-8.1554,-46.4625,17.4975,-32.7789,-27.5775,-2.82,-11.6523,-33.6225,9.0225,29.4877,-12.8925,-1.8825,8.2159,-10.5975,20.5275,83.8409,5.07,18.24,17.5571,-64.665,-2.9775,-11.9306,-15.1875,-8.7525,-15.2097
