timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_w,tracker_rot_x,tracker_rot_y,tracker_rot_z,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754375980.6077294,0.025498121976852417,0.19027674198150635,-1.5664737224578857,0.3337805755231309,0.3353692809621581,-0.6189596334740382,0.6269026421041463,1.7175,-3.3675,92.6134,10.11,-66.9525,-40.1962,-10.89,2.3325,59.9071,-2.535,-2.49,112.3001,4.9575,39.09,125.9731,-2.085,58.8675,102.6443,14.9625,-58.8825,-7.8408,5.9325,10.575,91.0404,5.505,26.0775,-59.3384,-11.1375,-3.885,-19.2753,-17.415,-4.2825,-9.922,-20.3325,-9.9,-14.7741,-4.5525,-72.105,-12.0395,-11.46,-1.08,-10.7811,-8.3475,2.9175,135.8709,-5.4525,-54.7575,79.5454,-25.4475,-133.605,34.0736,-30.1425,-63.465,136.3791,36.7275,-3.8625,128.3568,13.875,-38.835,57.3298,-19.8,-236.25,12.2452,-15.0675,-89.985,-31.8351,5.07,211.1925,141.9209,18.2325,-50.8875,-62.6538
1754375980.9705439,0.025578618049621582,0.19025421142578125,-1.5663378238677979,0.3338052320713863,0.33503534292430204,-0.618632877480588,0.6273904295448186,-21.6825,-55.5675,108.5854,-10.29,-68.1525,106.9398,-10.89,11.7825,63.7791,-2.535,-74.49,112.3001,-4.7925,38.94,110.4851,12.915,0.3675,84.2523,0.5625,18.2175,24.1032,-13.7175,-47.025,145.2484,-11.295,73.9275,-59.3384,-11.1375,-1.485,-19.2753,-21.015,-4.2825,21.054,-20.3325,-9.9,-18.6461,-4.5525,2.145,-11.0715,-11.46,-2.88,-5.9411,-9.5475,3.2175,134.9029,3.9975,5.3925,79.5454,-29.0475,-153.555,94.8156,45.4575,-81.465,106.3711,36.1275,-4.1625,168.2868,23.475,-32.835,67.0098,-19.8,-232.65,-51.6428,-13.5675,-71.985,-48.5331,3.27,196.9425,165.3949,3.8325,6.8625,61.2502
1754375981.3349233,0.02555549144744873,0.19028592109680176,-1.5664629936218262,0.33376041251506877,0.3349674945622288,-0.6185090111062648,0.6275725945576647,-15.3825,-56.1675,-65.8966,-8.49,-63.3525,83.7078,3.51,-2.6175,60.8751,-2.535,-54.09,-57.5839,-4.1925,41.34,112.4211,7.515,60.3675,99.7403,-1.6875,-57.6825,31.3632,-13.7175,11.775,-30.9276,5.505,78.7275,-66.1144,8.0625,-3.885,-19.2753,-20.865,-4.5825,-9.922,-13.7325,-9.3,-16.4681,-4.5525,-74.655,-12.0395,7.74,-2.28,-10.7811,-6.9975,2.0175,142.6469,-5.6025,6.4425,-44.3586,-29.0475,-124.905,33.8316,-31.3425,-76.665,-49.4769,26.5275,-8.9625,138.5208,-24.525,-28.335,57.3298,-19.05,-235.05,14.1812,-53.1675,-91.185,-49.5011,-16.53,211.1925,138.2909,-4.8675,6.7125,61.2502
1754375981.6982026,0.025518357753753662,0.19011306762695312,-1.5663836002349854,0.33377464711045635,0.3349732285538401,-0.6184959470333449,0.6275748400428274,-10.2825,-49.8675,-65.6546,8.91,8.6475,-47.9402,-6.09,2.1825,-63.9969,-2.535,-69.69,108.4281,-4.7925,-37.86,127.9091,12.315,10.2675,-69.6597,-4.3875,-56.4825,39.1072,-13.7175,12.225,94.9124,-5.895,26.2275,-32.2344,-9.9375,-1.485,-15.4033,-21.015,-4.5825,21.296,-10.7325,-8.7,20.0739,-4.4025,2.145,-12.0395,10.14,-1.68,-6.9091,-9.6975,-51.9825,146.5189,-5.0025,7.6425,-44.3586,-26.3475,-153.105,32.8636,-31.3425,-83.865,-52.3809,28.9275,-8.3625,167.0768,13.875,-38.835,127.0258,-19.8,-237.45,10.7932,-14.1675,-71.985,-29.6571,2.67,211.1925,-20.7031,4.4325,7.0125,-62.6538
1754375982.0615306,0.02555561065673828,0.19028353691101074,-1.566375494003296,0.3341003912665858,0.3350497444960649,-0.6185359964961499,0.6273211443715957,-7.1325,-60.6675,96.4854,-10.14,8.6475,122.9118,-5.79,16.5825,-63.9969,11.865,-73.74,-57.0999,-4.7925,38.94,112.4211,3.015,57.9675,101.6763,17.2125,-34.8825,-3.0008,-13.7175,10.575,91.0404,-6.495,73.9275,-20.6184,-11.1375,15.315,-14.4353,-11.415,-1.8825,24.926,-20.3325,-9.9,-18.4041,15.2475,4.545,-8.1675,-0.66,-2.58,-8.8451,0.2025,-1.8825,103.9269,-4.4025,5.3925,79.7874,-29.0475,-131.955,25.3616,-26.5425,-64.065,-53.3489,36.4275,-8.9625,128.3568,52.575,-29.235,73.3018,40.5,-237.45,11.0352,-22.2675,-91.185,-49.5011,-35.73,192.5925,-18.7671,16.4325,7.0125,-58.7818
1754375982.4254503,0.025465071201324463,0.19036507606506348,-1.5664875507354736,0.3337125199905081,0.3349845201109001,-0.618811522636691,0.6272907231997198,-21.0825,-63.3675,-66.1386,0.06,8.6475,110.8118,-7.29,6.9825,-63.9969,7.065,-2.49,112.3001,-4.4925,-18.66,-44.3949,-6.135,57.9675,-70.3857,15.4125,-37.2825,28.4592,-4.1175,10.575,91.2824,-11.295,16.3275,60.6936,-10.5375,-3.885,-16.8553,-21.015,0.5175,22.748,-0.8325,-9.9,12.3299,14.6475,-65.055,-10.1035,-11.46,6.72,-3.0371,-9.6975,-0.6825,134.9029,-5.3025,-43.9575,-44.3586,19.2525,-134.505,-20.8604,-25.9425,-64.515,101.5311,29.8275,-8.9625,136.1008,23.775,-34.035,-66.5742,-19.8,-237.3,14.1812,-15.0675,-86.385,-26.0271,7.47,211.3425,165.1529,-5.7675,6.7125,-62.6538
1754375982.7885394,0.025513112545013428,0.1902703046798706,-1.566380500793457,0.33376798811906483,0.33519541893902227,-0.6188902355746237,0.6270708364654887,-21.0825,-55.8675,-62.2666,-10.29,8.6475,-44.0682,8.31,-2.6175,-63.9969,2.265,-2.49,67.7721,14.4075,38.94,-44.3949,3.015,-17.4825,84.2523,14.8125,-58.8825,23.1352,1.2825,10.575,125.8884,-8.895,21.1275,-67.0824,-11.1375,10.515,-17.3393,-10.215,5.0175,-9.922,-5.9325,-9.75,-18.6461,14.7975,-60.105,20.8725,-0.66,-2.88,-8.8451,-7.2975,-1.8825,104.1689,-3.8025,5.2425,81.4814,10.5525,-142.905,20.2796,45.4575,-62.265,103.4671,-31.0725,10.6875,139.9728,33.075,-58.035,-66.5742,-10.2,-236.85,10.3092,-15.0675,-86.235,-49.5011,5.07,192.1425,180.6409,-5.7675,9.1125,61.2502
1754375983.152482,0.025543183088302612,0.18999528884887695,-1.5663139820098877,0.3338409154537945,0.3348763323337844,-0.6188437785332288,0.6272483231731897,-20.4825,6.2325,104.7134,-6.69,8.6475,110.8118,-6.09,-2.3175,-63.9969,7.065,2.91,-50.3239,14.7075,-8.76,114.3571,12.315,57.9675,91.9963,0.4125,17.9175,-0.0968,5.6325,-42.225,91.0404,9.255,73.9275,-32.2344,-8.1375,10.665,11.7007,-10.215,0.2175,-7.744,-10.7325,-9.45,-18.6461,-3.3525,-65.055,39.2645,10.29,1.92,-10.7811,-9.6975,-0.3825,103.9269,15.9975,9.4425,110.5214,9.9525,-134.355,110.3036,-18.7425,-73.365,133.4751,26.5275,10.5375,169.4968,15.075,-50.835,-66.0902,-19.8,-232.65,-11.9548,-34.1175,-91.185,-49.5011,2.67,211.3425,-20.7031,13.4325,8.5125,-61.2018
1754375983.5165617,0.02560102939605713,0.1902010440826416,-1.5662943124771118,0.33383758782058726,0.3349003912245521,-0.618817702232798,0.6272629795863196,-12.0825,2.6325,80.9974,-6.09,-57.3525,122.4278,-10.89,6.9825,62.0851,9.765,-1.89,65.8361,-4.1925,-17.46,112.4211,-2.085,58.1175,93.9323,0.4125,-39.6825,-5.4208,-13.7175,-42.225,-32.8636,11.805,73.9275,-50.8684,-10.8375,0.915,-19.2753,-21.015,-4.5825,-1.21,-16.5825,-7.5,-18.6461,-4.5525,2.145,-12.0395,-1.86,-0.48,-2.7951,-7.8975,3.2175,107.7989,-5.6025,-52.3575,-43.8746,-29.0475,-134.505,-27.1524,-31.3425,-83.865,105.8871,-31.0725,-8.9625,120.6128,23.475,18.765,-66.5742,47.4,-237.45,-51.6428,-28.1175,-91.185,-34.0131,12.27,211.1925,-20.7031,-0.9675,6.7125,96.0982
1754375983.8794134,0.02554565668106079,0.19026172161102295,-1.5662779808044434,0.3337724999392224,0.33487444312614645,-0.6187090535373166,0.6274186015159475,-10.2825,-2.0175,-60.3306,-10.29,8.6475,-47.9402,-1.29,-0.2175,-63.9969,-2.535,-69.54,-58.0679,-4.1925,40.74,115.3251,12.315,62.7675,99.7403,0.4125,18.2175,-7.8408,-8.9175,12.975,129.7604,11.505,73.9275,57.7896,-10.6875,-3.885,-19.2753,-21.015,-3.3825,-9.68,-10.5825,16.5,-18.6461,-3.2025,-51.855,-11.0715,7.74,85.92,-3.0371,-7.1475,-1.8825,111.6709,-5.6025,7.6425,110.5214,16.5525,-122.205,-29.0884,-21.7425,-78.915,147.9951,27.7275,-8.9625,-18.7792,16.275,-28.935,119.5238,-19.8,13.35,-49.7068,-15.0675,-71.985,-47.5651,2.67,215.9925,142.8889,14.6325,-41.1375,73.3502
1754375984.2430134,0.02567264437675476,0.19009149074554443,-1.5662124156951904,0.3337274881973134,0.33504224699296326,-0.6185856094050827,0.6274746967642347,-1.2825,-0.2175,89.7094,-10.29,-66.8025,106.9398,8.76,-2.6175,107.8231,-2.535,-2.49,116.4141,-2.3925,-9.06,118.2291,-5.685,63.9675,85.2203,10.6125,19.1175,23.1352,-13.7175,15.375,141.3764,-1.395,73.9275,56.8216,8.0625,-3.885,-11.5313,-21.015,5.6175,-9.922,-20.3325,-9.3,-18.6461,2.9475,2.145,-11.3135,-11.46,-2.88,-10.7811,-9.6975,-1.1325,134.9029,-5.0025,-52.2075,122.1374,28.5525,-153.705,-29.0884,-21.7425,-64.365,93.7871,-31.0725,-7.7625,167.0768,35.775,-36.285,65.0738,-19.65,2.55,-20.6668,-53.4675,-86.385,-26.2691,2.67,191.9925,169.9929,-4.5675,7.9125,61.4922
1754375984.6072288,0.025538742542266846,0.19012129306793213,-1.5663609504699707,0.33395813422416404,0.3350313945009266,-0.6187823581454281,0.6271637112798876,-16.8825,-56.4675,113.9094,-10.29,-66.9525,106.9398,-10.89,-0.8175,63.7791,16.665,-69.69,-57.0999,-4.6425,-17.46,-44.3949,7.515,60.6675,88.1243,7.6125,17.9175,-7.8408,-13.7175,-46.125,98.7844,-8.595,75.1275,-20.6184,10.4625,3.615,-17.8233,-17.715,-4.5825,1.694,0.6675,10.5,-14.7741,15.2475,8.445,-12.0395,-11.46,-2.88,-10.7811,-4.8975,-0.0825,134.9029,3.9975,-42.1575,-44.3586,21.3525,-134.505,-26.9104,-20.5425,-64.515,134.6851,36.2775,10.3875,-18.7792,16.275,-38.835,-66.5742,-19.5,12.15,-50.6748,-53.4675,-91.185,-47.5651,-35.13,191.9925,-20.7031,-5.1675,6.7125,76.7382
1754375984.9707925,0.025583088397979736,0.19023358821868896,-1.56632661819458,0.33374467595898,0.3349652378675732,-0.6187613482750682,0.6273333530674929,-21.6825,-53.6175,105.1974,-9.84,8.9475,75.9638,-10.89,-2.6175,60.8751,-1.035,-2.49,96.8121,-4.7925,38.94,110.4851,7.815,65.1675,84.4943,-4.3875,17.9175,-7.8408,-8.9175,12.975,108.4644,-1.695,16.9275,-66.8404,-11.1375,-3.885,-19.2753,-16.215,7.4175,-9.922,-10.7325,-9.9,-18.4041,0.2475,-45.855,-8.1675,-10.86,-2.88,20.1949,-8.3475,-59.4825,111.6709,13.5975,-51.1575,118.7494,28.5525,-134.505,94.8156,-31.0425,-55.065,94.7551,26.5275,11.4375,169.2548,-23.925,-38.835,57.3298,-19.8,12.75,-12.9228,-34.2675,-90.885,-49.5011,7.47,196.7925,134.6609,-3.0675,-46.0875,-62.1698
1754375985.334906,0.025567054748535156,0.19031500816345215,-1.5662338733673096,0.33404945518218615,0.3351155392790758,-0.6188996003636212,0.6269543986069883,-11.7825,1.4325,-63.9606,-8.79,-68.1525,-47.9402,8.31,-2.6175,110.4851,-2.385,-2.49,66.0781,0.6075,-31.86,110.4851,13.515,57.9675,99.7403,-4.3875,-55.8825,-7.3568,-13.7175,10.575,125.8884,-1.695,73.9275,56.8216,-11.1375,-3.885,-19.0333,-18.015,-1.4325,-7.986,-10.7325,-9.15,-17.6781,9.8475,-73.755,-12.0395,-9.06,-2.88,20.1949,-9.0975,-0.9825,138.7749,-5.6025,-52.3575,-44.3586,-29.0475,-153.405,95.2996,-21.7425,-64.665,-51.4129,31.3275,10.3875,-17.8112,17.775,18.765,69.1878,54.6,12.3,-20.4248,-14.6175,-86.385,-49.5011,-6.93,191.9925,167.5729,19.7325,11.5125,97.0662
1754375985.6998873,0.025665581226348877,0.19002723693847656,-1.566205620765686,0.3338090105483967,0.33474622864174935,-0.6186924592450891,0.6274839850647284,3.2175,1.8825,106.6494,-9.09,9.2475,108.8758,-1.29,-2.6175,-63.9969,-0.585,-74.49,-58.0679,19.2075,41.34,110.4851,-1.785,62.7675,84.2523,10.0125,-58.8825,27.2492,-2.9175,-66.225,129.7604,7.905,73.9275,-34.1704,-11.1375,-3.885,-18.7913,-21.015,-4.5825,28.798,-20.3325,-9.9,16.6859,-4.5525,2.145,-12.0395,-1.86,-0.48,-10.7811,-7.2975,-1.8825,103.9269,-5.6025,5.8425,-44.3586,-29.0475,-151.905,94.8156,-25.9425,-62.265,-53.3489,-29.7225,10.2375,-18.7792,23.475,-33.885,119.2818,40.8,-236.25,11.5192,-14.9175,-89.985,-45.6291,-35.58,192.2925,149.6649,0.6825,6.7125,-62.6538
1754375986.0621727,0.025253236293792725,0.19002068042755127,-1.5665321350097656,0.33344208815924975,0.3345851173975623,-0.6189145554037936,0.6275459475203395,-10.1325,5.4825,111.9734,-0.69,8.7975,115.1678,-10.89,-2.6175,-63.7549,-2.535,-74.49,96.8121,-4.3425,44.04,126.4571,14.715,59.4675,-70.6277,15.4125,-58.8825,23.1352,-3.6675,10.575,-32.3796,8.205,73.9275,-36.1064,-0.0375,-3.285,-18.7913,-15.015,18.2175,21.054,-10.4325,19.05,0.7139,-2.7525,3.345,-10.1035,10.14,78.87,-9.8131,-0.0975,-1.8825,103.9269,-4.8525,-50.5575,79.5454,-29.0475,-134.205,17.3756,-31.3425,-82.065,140.2511,-28.6725,-8.9625,175.7888,-23.925,-38.835,57.3298,-19.8,13.35,-20.6668,-34.2675,-90.735,-49.5011,-16.53,212.6925,165.1529,-5.7675,6.7125,61.4922
1754375986.4251423,0.024999558925628662,0.18941473960876465,-1.5654311180114746,0.41403500509880536,0.41606221466323084,-0.5654506593205745,0.5794245539254618,-1.2825,-3.3675,92.8554,-9.99,9.8475,110.8118,-10.89,18.9825,61.8431,-1.935,-75.69,65.8361,15.6075,-12.66,114.3571,3.765,57.9675,91.9963,16.0125,17.9175,27.2492,-13.5675,-47.025,122.0164,7.905,-2.8725,-67.0824,8.6625,-3.885,-19.2753,-21.015,-3.9825,-9.922,-4.5825,-7.35,-18.1621,-4.5525,7.095,-4.2955,-10.11,-2.88,22.1309,-9.5475,-59.4825,134.9029,6.5475,-51.7575,82.4494,28.5525,-153.705,102.5596,-21.5925,-63.465,-53.3489,31.6275,-8.9625,138.0368,22.575,-34.035,-66.5742,-14.7,13.35,-12.9228,-34.2675,-91.185,-41.7571,-6.93,192.2925,151.6009,3.8325,-50.8875,94.1622
1754375986.789273,0.026163488626480103,0.1912592649459839,-1.5641674995422363,0.4158705394658086,0.4164102287181879,-0.5659059117320262,0.5774120815442966,-7.7325,-2.7675,96.7274,-10.29,11.0475,-45.7622,8.31,-2.0175,-63.7549,-0.135,-2.49,-57.0999,-4.7925,38.94,125.9731,-6.885,0.3675,-70.6277,-3.7875,17.9175,38.6232,-13.1175,11.025,138.4724,-10.695,17.6775,-34.6544,-11.1375,15.315,-3.7873,-19.815,-3.6825,-9.438,-8.3325,10.5,30.7219,6.2475,4.545,-11.5555,-11.46,73.92,-10.7811,-9.2475,-1.8825,137.3229,8.9475,5.2425,79.5454,24.3525,-148.005,9.6316,-28.9425,-83.865,138.3151,-30.7725,10.2375,-17.8112,-24.525,-38.535,112.0218,-19.8,7.35,10.7932,-15.0675,-87.585,-41.2731,3.27,211.1925,165.1529,-5.7675,7.3125,61.2502
1754375987.1526897,0.025830119848251343,0.1906660795211792,-1.56500244140625,0.4128963894946961,0.4163022219319526,-0.5665379227966414,0.5790024512956765,-6.3825,-60.2175,97.4534,8.91,-68.1525,109.8438,-10.89,-2.6175,96.2071,-0.135,-78.24,97.2961,-4.7925,39.24,110.4851,2.715,57.9675,-70.3857,-1.9875,17.9175,39.5912,-13.1175,10.575,108.4644,-6.495,74.2275,56.8216,-11.1375,-3.885,-19.0333,-11.415,-4.5825,36.542,-14.9325,11.7,-18.6461,-4.5525,-74.505,-4.2955,-10.86,-2.88,-10.7811,-9.6975,-1.2825,144.5829,15.9975,5.2425,115.3614,11.1525,-133.905,111.2716,-12.1425,-83.865,105.4031,26.5275,10.2375,122.3068,14.175,-36.435,119.2818,-19.8,12.15,-51.6428,-14.9175,-91.185,-49.5011,4.47,196.7925,-20.4611,-2.1675,16.3125,108.6822
1754375987.5171685,0.02552703022956848,0.19069159030914307,-1.5653053522109985,0.4141045164930017,0.41847978097776267,-0.5663749978693424,0.5767248367338086,-2.4825,-50.1675,-66.1386,-10.29,9.2475,-47.9402,-10.74,-2.6175,59.9071,-2.235,-77.94,96.8121,-4.7925,-18.66,95.9651,-6.885,9.9675,84.2523,5.2125,-39.3825,23.1352,-12.2175,-47.025,125.8884,-1.695,-2.8725,-66.3564,-11.1375,0.915,-18.3073,-16.215,17.0175,21.296,-15.3825,-9.75,-3.1581,-3.0525,2.145,-11.7975,-11.16,-2.28,-10.5391,-9.6975,-1.5825,142.6469,-5.6025,10.0425,110.5214,9.3525,-152.205,99.6556,-25.9425,-72.915,136.3791,26.5275,11.4375,167.0768,23.475,-38.835,57.5718,-14.85,13.35,72.2612,-52.8675,-91.185,-18.5251,-35.73,192.5925,-16.8311,3.8325,6.7125,63.1862
1754375987.881049,0.025679051876068115,0.19108211994171143,-1.565382480621338,0.4142577788645764,0.419009199646891,-0.5663559656539338,0.5762488020847094,0.5175,-3.0675,94.5494,-10.29,-68.1525,114.6838,-9.09,2.4825,63.7791,-1.935,-69.69,65.8361,-4.7925,-18.66,-44.3949,2.715,58.2675,100.2243,-4.3875,-58.8825,0.8712,-12.9675,12.975,91.0404,5.205,25.0275,-35.6224,1.1625,8.115,-11.0473,-19.815,0.5175,-9.922,-0.5325,-9.9,-18.6461,5.3475,2.145,-10.1035,9.09,-2.88,-10.7811,-0.0975,-1.8825,-19.9771,-2.9025,5.2425,127.9454,18.9525,-133.305,94.8156,-30.7425,-63.765,-52.8649,28.3275,15.0375,169.0128,14.175,-38.235,88.3058,-15.0,21.75,10.5512,-15.0675,-91.035,-47.3231,4.17,216.1425,167.0889,-0.9675,16.3125,-62.6538
1754375988.243667,0.025585919618606567,0.19100689888000488,-1.5656383037567139,0.4143871276352193,0.41941713096472444,-0.5661140493924653,0.5760967735062975,-11.6325,-3.3675,104.7134,-10.29,13.4475,122.4278,9.06,-2.6175,106.3711,-2.535,2.31,96.8121,7.2075,39.24,87.4951,-6.285,59.1675,-70.6277,14.8125,17.9175,-6.6308,5.7825,12.975,91.0404,9.105,15.1275,56.8216,-10.8375,-0.135,-18.3073,-21.015,-3.8325,-9.922,-19.1325,-9.75,20.0739,-1.2525,2.445,-12.0395,-11.46,-2.88,36.1669,-7.2975,4.1175,107.7989,-0.8025,5.2425,-44.3586,28.5525,-152.355,94.8156,-26.5425,-57.465,88.9471,32.5275,0.7875,136.1008,14.025,-36.435,67.0098,-19.65,12.15,-51.6428,-29.4675,-91.185,-26.2691,2.67,211.4925,182.5769,-0.8175,-50.8875,-62.6538
1754375988.607664,0.025076866149902344,0.19135916233062744,-1.566217303276062,0.44576418925373074,0.44992044662537395,-0.5421603127224239,0.5522029749836311,-12.0825,-3.2175,88.7414,10.11,8.6475,107.9078,8.31,-0.2175,61.8431,11.865,-75.39,96.8121,0.6075,38.94,118.2291,12.315,57.9675,84.2523,-3.1875,17.9175,39.1072,-12.5175,11.175,-32.8636,7.905,73.9275,-67.0824,-11.1375,15.465,-11.2893,-16.215,-3.2325,21.296,-0.3825,14.1,-18.6461,-4.5525,-67.455,-3.8115,-1.86,-2.88,-10.7811,-9.6975,-59.4825,113.8489,13.7475,-52.3575,79.5454,10.2525,-153.405,19.3116,-21.7425,-82.665,105.4031,-29.8725,-8.9625,167.5608,13.875,-38.835,65.0738,-19.8,12.75,-43.8988,-53.4675,-90.585,-49.2591,-16.53,212.3925,-20.4611,13.5825,16.6125,92.2262
1754375988.9708378,0.07479456067085266,0.2365330457687378,-1.4336676597595215,-0.3501980614975351,-0.395285426993837,0.6325085470704402,-0.5666071836910407,-11.4825,14.7825,131.3334,8.91,11.0475,114.6838,-6.09,20.1825,75.8791,7.065,-2.49,96.8121,-4.7925,41.94,110.4851,-6.285,58.1175,86.1883,-4.3875,-49.2825,31.8472,5.7825,-47.025,145.4904,-10.695,73.9275,-67.0824,-11.1375,15.465,-3.7873,-20.415,-4.5825,22.022,-20.3325,-5.1,12.3299,-4.2525,-67.305,38.2965,7.74,-1.68,-10.7811,-9.5475,-1.2825,103.9269,-5.6025,5.2425,110.5214,28.5525,-133.905,94.8156,-30.4425,-81.315,81.2031,26.5275,-7.7625,136.1008,20.025,-36.135,57.3298,-0.6,-6.45,104.2052,-52.2675,62.415,-49.5011,-25.53,-38.4075,-20.4611,-5.7675,6.7125,84.4822
1754375989.3348978,0.17883625626564026,0.19915634393692017,-1.253430962562561,0.34850467793938356,0.3073866743778312,-0.6136985162551006,0.6383040614262107,-21.6825,-3.0675,104.2294,-9.99,-68.1525,75.9638,-10.89,6.9825,-61.0929,7.065,-79.29,-57.0999,-4.7925,-23.46,-42.4589,-2.085,57.9675,-61.9157,5.2125,-56.4825,-3.7268,-13.7175,10.575,-32.8636,-10.695,74.5275,-47.7224,8.0625,-1.485,-72.2733,-16.215,75.0675,-133.826,-20.3325,76.5,-18.6461,-3.8025,-45.705,-12.0395,-9.96,73.92,35.6829,-4.8975,-1.7325,-18.0411,-0.8025,14.8425,79.5454,-26.6475,0.495,34.7996,-26.5425,70.185,132.5071,-31.0725,29.5875,-18.7792,13.875,24.765,96.0498,-19.05,43.35,-20.6668,-53.4675,24.315,121.8349,7.77,-38.4075,-4.0051,-5.6175,6.7125,111.5862
1754375989.6978316,0.18681427836418152,0.19502925872802734,-1.24765145778656,0.34638851083459465,0.35070311774551566,-0.6042165047841336,0.6260548898191144,-21.0825,-2.7675,93.5814,-9.54,-68.1525,115.1678,-6.09,2.1825,-48.5089,-2.535,9.51,113.5101,-2.0925,39.09,-28.9069,-6.885,-18.8325,-46.4277,10.3125,-58.8825,-3.9688,-13.5675,10.575,125.8884,-5.295,1.9275,-20.6184,-7.5375,72.915,-19.2753,-18.615,-4.5825,21.054,-17.9325,66.9,-17.6781,42.5475,-74.505,-11.7975,-10.11,1.92,20.1949,-9.6975,-1.2825,-19.9771,-5.6025,5.3925,112.4574,-23.0475,-0.105,10.5996,7.0575,-2.115,87.0111,-21.3225,34.8375,136.1008,-5.325,18.765,61.6858,57.45,-236.25,-20.1828,-14.4675,24.015,120.8669,-35.73,-38.4075,-12.9591,-5.6175,6.7125,65.1222
1754375990.0619915,0.1869524121284485,0.19471275806427002,-1.2464544773101807,0.3688979889545453,0.36488629848310344,-0.5998151743470853,0.6090927830723122,-19.8825,-2.7675,-66.1386,-9.39,8.6475,75.9638,32.31,-1.4175,-62.0609,11.865,-2.49,-55.1639,2.5575,48.54,126.2151,-4.485,-18.8325,-70.6277,-4.2375,-58.2825,-5.9048,13.8825,10.575,137.5044,-1.695,2.0775,-26.4264,0.8625,78.315,-11.5313,-18.315,72.2175,36.542,-20.1825,66.9,12.3299,-4.5525,-73.455,24.0185,-10.11,-2.88,22.1309,-9.6975,-1.8825,134.9029,5.1975,7.0425,-42.4226,-4.4475,2.595,-28.3624,-24.8925,31.335,101.5311,-30.7725,29.4375,136.1008,-19.725,18.765,61.2018,19.35,31.35,73.7132,23.3325,24.015,-48.5331,5.52,-36.0075,-19.7351,-0.9675,6.7125,61.2502
1754375990.4248857,0.18704339861869812,0.1945633888244629,-1.2465298175811768,0.367666553891386,0.3656830961108053,-0.5970990268087252,0.6120211980805976,49.1175,-3.2175,88.9834,-9.69,18.2475,-16.9642,-6.09,-0.2175,-30.8429,-2.535,-2.49,106.4921,0.0075,39.54,110.9691,-6.885,-18.8325,-39.6517,73.6125,-47.9325,7.6472,19.8825,10.575,122.0164,-11.295,-2.8725,-66.8404,-1.5375,72.915,-3.7873,-21.015,77.3175,28.798,-17.9325,67.2,12.3299,-4.4025,-74.505,26.6805,-11.46,17.52,25.0349,-9.6975,0.5175,137.3229,-5.0025,10.0425,120.2014,-9.8475,-0.105,9.6316,7.3575,50.535,70.5551,-31.0725,33.6375,143.8448,-24.525,19.065,58.0558,-19.8,31.35,-9.7768,-33.6675,24.315,109.7349,-35.58,-33.6075,-12.7171,-2.1675,7.3125,112.0702
1754375990.788941,0.1869577169418335,0.19488978385925293,-1.2466686964035034,0.36734550574278435,0.36497354775868596,-0.5956787449579668,0.6140182646623242,-8.4825,-1.8675,-64.2026,-10.29,8.6475,75.9638,-9.69,-2.3175,-63.2709,2.565,-2.49,96.8121,33.6075,-37.86,-44.3949,-5.685,-18.8325,-39.6517,16.0125,-58.8825,-7.8408,-4.1175,-18.225,130.2444,-11.145,36.7275,-32.2344,-1.5375,72.915,-17.0973,-21.015,72.2175,24.926,-19.1325,-7.5,-3.1581,-2.1525,-74.655,-12.0395,-11.46,-2.28,27.9389,-9.2475,1.7175,142.8889,-5.6025,-30.7575,112.4574,-29.0475,-0.105,1.8876,-24.1425,32.235,133.4751,-31.0725,39.0375,138.0368,-13.725,18.765,62.1698,-19.8,-237.45,-20.6668,-15.0675,24.315,105.3789,-26.13,-36.0075,-16.5891,-0.6675,7.9125,108.6822
