timestamp,tracker_1_pos_x,tracker_1_pos_y,tracker_1_pos_z,tracker_1_rot_w,tracker_1_rot_x,tracker_1_rot_y,tracker_1_rot_z,tracker_2_pos_x,tracker_2_pos_y,tracker_2_pos_z,tracker_2_rot_w,tracker_2_rot_x,tracker_2_rot_y,tracker_2_rot_z,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754499600.0236514,0.03693521022796631,0.2023833990097046,0.07206487655639648,0.5930862108281593,0.5755122296879714,0.3934198713921485,-0.40280925371281917,0.012303292751312256,0.1987287402153015,-0.10197067260742188,0.667649570143402,0.6675098692751845,0.23315352124475844,-0.23305377657170337,-14.775,24.15,41.866,29.6325,-1.0575,-23.2199,-3.2625,25.68,20.9451,10.0275,-18.15,-4.356,-6.12,27.5475,36.8082,-3.9375,-10.395,-1.2584,-9.315,30.1575,-233.9898,0.4425,13.1025,-13.431,2.715,4.4625,-3.025,0.3225,-2.355,9.9462,-13.7925,-2.385,-3.7752,-9.315,-2.1675,-10.0188,-9.4275,-1.995,-5.7475,-14.9325,-3.8775,-6.8244,-4.485,-3.0525,-10.1277,-5.31,9.33,22.2761,0.8025,6.8475,18.6461,5.7,-0.39,49.5011,7.08,-4.395,14.1449,-6.81,-3.9675,-9.9099,-0.135,-2.2125,47.6135,-3.945,-3.9375,62.4965,4.86,-3.795,20.7878,25.6725,2.3925,11.0473
1754499600.3863266,0.036947786808013916,0.2023811936378479,0.0720285177230835,0.5930038409724849,0.5755097114898482,0.3935480736491245,-0.4028088038306264,0.012283951044082642,0.19885104894638062,-0.10233092308044434,0.6674202530930655,0.6676178502387662,0.23340925691606398,-0.23314535258702487,23.625,-14.85,40.172,-3.9675,-1.0575,24.2121,-3.1125,25.83,27.4791,-9.3225,25.05,15.246,3.48,-1.2525,-235.9258,-3.9375,28.005,-1.2584,-9.315,-12.8925,44.7942,-12.7575,-1.4475,19.481,-6.885,-1.5375,-8.833,-4.4775,2.595,15.7542,-13.7925,-0.585,-3.7752,29.385,8.0325,33.0572,-9.4275,-0.795,11.6765,-14.1825,-3.8775,9.1476,-4.485,-3.0525,-15.4517,-0.51,-2.37,-16.4439,-0.3975,-2.7525,-27.8179,-3.75,4.11,4.9731,-2.82,-3.945,6.6429,-8.46,-1.5675,-9.9099,-0.735,2.4375,32.1255,-3.945,-3.9375,-104.2415,-4.74,5.805,37.0018,-13.0275,-40.8075,18.7913
1754499600.7481747,0.03689432144165039,0.20226866006851196,0.07209020853042603,0.5929613966259721,0.5754862344055125,0.39346543446142507,-0.40298557614948266,0.011869579553604126,0.19883930683135986,-0.1015857458114624,0.6710460287414052,0.6731102968693269,0.2204158226763796,-0.21917264753250698,-14.325,-15.0,42.592,-6.3675,1.3425,6.7881,-3.2625,7.08,20.9451,-4.2225,-8.55,3.388,-6.12,32.4975,42.6162,0.8625,-5.595,0.6776,0.885,-51.5925,44.7942,-15.1575,-0.9975,19.481,-6.885,13.4625,-8.833,5.1225,-2.805,23.4982,-13.7925,-2.235,-3.0492,0.285,-0.5175,15.6332,9.9225,-1.695,-5.7475,-12.2325,5.7225,-20.3764,-3.885,-1.2525,-11.0957,-5.61,-2.37,14.5321,-0.9975,-2.7525,18.6461,-4.35,-1.89,30.1411,-2.82,5.205,-2.3111,32.49,-3.8175,-133.8139,4.065,0.3375,19.0575,-3.945,5.6625,-103.2735,-4.74,-3.795,20.5458,-11.5275,7.1925,-19.9287
1754499601.1107278,0.03691139817237854,0.2027382254600525,0.07212519645690918,0.591532074941047,0.5771564400242081,0.39367051189976376,-0.40249696063112445,-0.07191586494445801,0.4120379090309143,-0.050298452377319336,0.6772683421181763,0.6900770889343528,0.19027709131703383,-0.16998781970242435,-15.525,-13.8,55.66,-6.3675,1.3425,6.7881,-1.4625,-10.32,-8.0949,9.8775,20.85,-4.356,-6.12,27.5475,50.3602,-1.2375,28.005,-1.2584,-9.315,25.5075,52.5382,23.2425,-1.2975,17.545,-6.885,-2.1375,-8.833,-3.2775,-0.405,23.4982,-13.7925,-2.385,11.7128,-3.315,-0.0675,4.0172,-9.4275,-1.845,-5.7475,-2.9325,-3.8775,-22.3124,0.315,-2.4525,-15.6937,23.19,17.73,18.6461,1.7025,-1.5525,19.6141,-4.65,0.51,14.8951,-2.82,-2.895,37.1349,-8.61,-2.7675,52.5261,4.215,7.2375,-138.2425,8.355,-3.3375,81.6145,-40.74,-3.795,52.4898,-11.5275,-1.2075,-19.9287
1754499601.4733562,0.037010788917541504,0.20274144411087036,0.07202988862991333,0.5922119184972802,0.5765470467955104,0.3936620717319826,-0.402378880982366,-0.47559788823127747,0.8485212326049805,0.19229555130004883,0.7004740611076462,0.6840719099520806,-0.202287945821719,-0.02147872920762307,-7.725,28.35,64.13,-8.7675,-0.1575,-24.1879,-3.2625,-12.72,22.8811,-8.5725,22.65,-4.356,-4.32,27.5475,-235.9258,-3.9375,-10.395,0.1936,-4.815,-13.1925,-233.9898,-14.8575,9.3525,-13.431,-6.885,7.4625,-0.363,-4.4775,-2.505,23.9822,-13.7925,-2.385,-3.5332,-9.015,2.9325,-15.3428,-9.4275,74.805,-3.5695,-4.7325,72.9225,-20.8604,0.315,-0.6525,15.7663,-14.91,3.48,-12.5719,0.2025,152.0475,-43.3059,-0.15,74.91,-139.9849,-41.22,-4.395,6.6429,-8.61,-3.6675,53.9781,-39.135,-76.7625,-14.3385,34.455,-3.6375,-103.0315,-41.94,-3.795,-134.3342,-13.3275,-2.4075,-3.9567
1754499601.8372774,0.03700524568557739,0.20284909009933472,0.07212412357330322,0.5923579124930106,0.5764530975405252,0.3935863112429189,-0.4023726646122027,-0.4179460406303406,0.8400397896766663,0.13063383102416992,0.6758877485192514,0.6997534220709803,-0.2030352974559014,0.11089452704741797,-15.075,18.9,-237.644,-3.9675,-1.0575,22.2761,1.5375,28.08,5.4571,-9.3225,-16.95,12.1,-4.32,-10.8525,-235.1998,15.2625,-10.395,-1.2584,-8.715,30.0075,-233.9898,-14.8575,-1.4475,-4.235,-2.085,2.6625,-8.833,-4.4775,-2.805,-22.7238,5.5575,-1.785,-3.7752,-6.915,2.6325,-14.8588,-4.4775,85.605,-5.7475,-4.7325,83.1225,8.6636,-4.485,-3.0525,-15.6937,-15.21,-2.67,-16.4439,-34.5975,151.1475,18.6461,-4.8,77.31,-140.2269,-31.02,-4.395,-148.7211,-3.66,-3.9675,-133.5719,-37.335,-78.5625,-75.3225,10.605,-3.9375,81.6145,-43.14,-2.595,-134.3342,-13.3275,-2.4075,-19.9287
1754499602.201029,0.03697711229324341,0.20284658670425415,0.0721617341041565,0.5924309724395085,0.5763977912595576,0.3935775186590388,-0.40235295657146747,-0.45620059967041016,0.6320046782493591,0.29138433933258057,0.63336413382049,0.7111204562418553,-0.2761012739871808,0.1300989268809102,2.475,13.8,55.66,15.2325,-0.4575,-24.1879,6.3375,-12.72,-257.8389,-9.1725,-12.15,-4.356,3.48,-10.2525,-236.1678,-3.9375,11.205,30.2016,-9.315,25.2075,13.8182,-5.5575,0.3525,-13.431,-6.885,3.8625,-8.833,-4.4775,-2.805,-21.9978,-13.7925,-2.085,27.2008,-9.315,-1.5675,34.9932,-7.0275,74.805,25.2285,-14.0325,72.9225,-17.9564,0.315,-3.0525,-13.9997,-10.71,6.93,-12.5719,-0.3975,150.8475,18.6461,-4.95,84.51,-140.2269,-41.07,-3.795,-144.8491,-6.21,-3.9675,6.5461,-39.135,-79.1625,-101.4585,10.605,-2.4375,81.6145,-31.14,-3.195,-134.3342,-11.8275,-2.4075,26.7773
1754499602.5626032,0.03698286414146423,0.20281654596328735,0.0720399022102356,0.5924703671276598,0.5763558686948749,0.3936573877367553,-0.40227685244207523,-0.5152379274368286,0.3343948721885681,0.593072772026062,0.629483098352984,0.7165372308374122,-0.27081542971616107,0.13032451001253784,-12.975,23.55,55.176,-8.7675,-1.0575,-24.1879,-2.5125,25.68,-257.8389,9.8775,-16.65,-3.63,-6.12,-0.9525,51.3282,-2.2875,28.005,-1.2584,1.635,25.2075,21.5622,-13.8075,-1.4475,-13.431,-4.485,-0.9375,-8.833,-4.1775,-0.405,-22.9658,-13.7925,-2.385,-3.7752,-9.315,7.4325,-15.1008,-3.4275,74.955,-5.7475,-14.9325,72.9225,24.1516,-3.285,-3.0525,-11.5797,-15.21,4.53,-15.9599,-24.3975,154.7475,26.6321,-4.95,74.91,63.0531,-40.02,5.805,-148.4791,-6.21,-3.8175,-133.8139,-0.435,-68.6625,-99.5225,34.455,-3.7875,31.7625,-38.34,-1.395,51.5218,-10.9275,-2.4075,-19.6867
1754499602.9260118,0.03693708777427673,0.20282965898513794,0.07202088832855225,0.5924030993962601,0.576471080953652,0.3936944115540562,-0.4021745831365039,-0.6646474599838257,-0.2507772445678711,1.004652500152588,0.6173910472312246,0.7275474362545633,-0.2743601144542618,0.1192877455712527,9.975,21.6,-235.95,-8.7675,-0.9075,-22.9779,1.8375,-10.32,-253.4829,-9.3225,-7.35,15.004,-4.92,-10.8525,-236.1678,-3.9375,-5.595,-1.2584,-8.115,-22.7925,14.7862,-15.1575,0.2025,-13.431,4.215,-1.5375,-5.929,-4.4775,-2.805,-21.9978,5.5575,-2.085,-3.7752,-9.315,-2.1675,32.0892,-9.4275,75.105,25.7125,-14.9325,92.5725,-20.1344,-4.485,-3.0525,-15.4517,-14.01,-0.27,45.5081,-39.3975,150.8475,-11.1199,39.45,74.91,49.7431,-40.92,-4.395,-147.0271,-8.61,-3.9675,52.0421,4.065,-79.1625,-76.2905,34.455,-3.9375,81.6145,-43.14,-3.795,-132.3982,-7.7775,-1.2075,-19.9287
1754499603.2890503,0.03697344660758972,0.20283842086791992,0.07208716869354248,0.5923766506172047,0.5764850345121254,0.3937307447706643,-0.4021579399165872,-0.8901169300079346,-1.0325684547424316,1.5242186784744263,0.6130261118277267,0.7310159155623278,-0.2766247130336568,0.11529755145199881,-5.925,24.0,48.884,-8.7675,-1.0575,-24.1879,8.1375,28.38,-249.6109,-9.3225,-18.15,-2.42,-6.12,27.5475,-236.1678,-2.7375,28.155,2.6136,-9.315,25.3575,-233.9898,-10.3575,-0.8475,-5.687,-6.285,-2.1375,-8.833,-4.4775,-2.805,23.9822,-7.4925,-0.735,11.7128,-9.315,-2.1675,-15.1008,-4.6275,75.105,-5.7475,-10.1325,83.7225,-21.3444,0.315,-1.7025,-15.9357,-15.21,-2.67,-8.4579,-39.3975,160.4475,-43.3059,33.45,77.01,46.1131,-40.62,-3.195,41.0069,-3.66,-3.9675,-133.8139,4.065,-78.4125,-134.3705,36.855,-3.9375,50.6385,-43.14,1.305,36.0338,-13.3275,7.1925,-19.9287
