timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_roll,tracker_rot_pitch,tracker_rot_yaw,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1753617666.0739486,-0.015525788068771362,-0.11751532554626465,-0.1529533863067627,93.65071628369375,11.751313073882116,5.165228377996159,65.6025,-3.21,11.0473,-10.7325,-17.7975,81.1184,16.9125,6.1125,-78.892,-18.645,5.685,25.4221,0.45,-5.73,28.7738,15.015,-3.435,46.1615,-5.175,-4.5525,9.8857,-5.0025,6.2925,28.2535,-7.9275,52.455,-22.2277,-3.69,40.47,75.625,-1.1775,7.9425,-3.4122,16.14,-34.5525,7.381,15.1725,-1.875,-1.9118,-5.205,3.585,6.1226,-7.2675,-22.305,3.751,-6.6225,-3.9,22.2277,-1.05,-1.14,-32.9483,-27.4125,-5.7075,-0.4477,-11.8725,-3.795,-6.1105,-2.2875,41.43,-80.1504,7.8075,5.7375,-13.6367,-7.41,-5.61,-14.6047,7.32,-2.1075,-6.5703,14.595,-4.7025,31.3632
1753617666.4367213,-0.015612810850143433,-0.11811840534210205,-0.15361285209655762,93.64246159386985,11.735736890093328,5.1752995287380985,-29.1975,-3.21,20.2433,-3.8325,-15.0975,-26.8136,10.3125,0.1125,-79.618,-4.695,2.085,18.1621,-4.95,-4.38,5.5418,-9.135,-1.185,-64.6745,5.025,-0.0525,-20.1223,14.3475,-2.7075,-60.8025,-7.4775,-24.345,-22.2277,15.51,-36.33,48.521,0.6225,-1.9575,13.0438,-4.26,44.0475,-26.983,-4.0275,-1.875,-32.8878,-5.355,0.135,-3.5574,-7.8675,-21.855,10.527,-4.3725,5.7,21.7437,-1.05,0.06,30.9397,10.6875,13.7925,-17.8717,-11.8725,-3.795,-5.3845,-2.8875,27.03,12.7776,-6.5925,-3.7125,-13.6367,-8.16,-5.61,-26.4627,8.67,-1.9575,-1.9723,-4.605,-2.6025,32.0892
1753617666.7991583,-0.015453353524208069,-0.1182631254196167,-0.15379881858825684,93.63166473411775,11.755914036369521,5.155185247119183,-31.2975,11.49,12.4993,-11.0325,-16.4475,-10.5996,15.1125,-2.2875,28.798,-15.045,-7.515,16.7101,10.95,-5.73,-1.7182,-8.835,15.765,26.3175,-9.825,-5.1525,-83.0423,14.0475,-0.9075,43.9835,-7.7775,52.455,8.7483,8.91,-36.33,-21.175,0.0225,46.0425,-3.4122,3.54,-34.5525,-27.467,-4.0275,-1.875,-1.4278,-5.355,-1.215,31.5326,-7.5675,56.745,8.833,12.4275,6.9,21.2597,-1.05,8.46,-1.9723,4.3875,-1.5075,-8.1917,-11.2725,-3.795,13.7335,-2.4375,28.38,-17.2304,-13.7925,-3.8625,-13.6367,-8.31,2.79,8.1433,7.32,2.9925,24.4057,4.995,-3.8025,-61.5648
1753617667.1621048,-0.015506163239479065,-0.11789917945861816,-0.15334486961364746,93.62551660412919,11.756745160201474,5.154482639069879,-30.9975,0.09,4.7553,-1.4325,-17.7975,81.3604,10.7625,14.5125,16.214,-4.845,-8.715,35.5861,-7.35,-5.58,6.0258,12.165,1.215,34.5455,-0.375,-5.1525,9.8857,-5.1525,-3.3075,29.2215,2.4225,52.455,12.6203,16.11,-36.18,64.009,-2.3775,-1.9575,0.4598,-3.06,42.2475,-0.363,-4.0275,-0.675,6.3162,-4.155,-1.065,11.9306,-7.8675,-22.455,-53.845,-6.7725,-3.3,5.7717,1.95,8.46,-1.9723,11.8875,-6.3075,-17.8717,9.7275,15.555,-17.2425,-2.8875,41.43,13.0196,5.4075,-3.8625,-12.6687,-8.31,-0.81,-28.6407,7.92,-2.1075,-6.5703,4.995,2.1975,31.8472
1753617667.523392,-0.015453889966011047,-0.11789143085479736,-0.15342283248901367,93.63398593280937,11.759724083327642,5.1545518858914825,-31.5975,-3.06,-9.7647,-8.9325,-8.1975,-27.2976,10.3125,-4.0875,21.054,-14.295,8.235,29.7781,0.0,-0.93,13.7698,-7.035,-1.035,27.2855,-5.175,4.5975,-80.3803,14.0475,-3.3075,-63.7065,-8.0775,62.205,8.7483,15.51,-35.13,-20.933,-2.0775,2.8425,14.2538,5.49,42.2475,-62.315,-4.0275,-1.875,-31.4358,1.245,-1.365,27.6606,-7.8675,-21.255,-59.169,-4.3725,-3.75,21.2597,3.75,3.96,-29.0763,-13.3125,3.2925,13.1043,7.3275,-3.645,21.4775,-20.8875,27.03,12.7776,15.0075,0.9375,21.6953,-8.31,-5.01,0.3993,7.47,5.3925,-2.2143,-4.605,-5.0025,33.2992
1753617667.8860934,-0.015509545803070068,-0.11853647232055664,-0.15393316745758057,93.65125507583065,11.764268357618374,5.151550679049248,124.8525,-2.91,20.2433,-1.4325,-7.5975,-21.4896,25.9125,15.1125,13.31,60.255,-7.515,-77.6699,-9.0,3.87,-2.6862,-9.435,1.215,-66.6105,-7.575,-4.8525,-83.0423,-5.1525,6.2925,28.4955,-6.8775,-19.395,-6.4977,16.71,-35.73,-17.303,-2.3775,2.8425,-3.4122,7.74,-34.5525,-62.315,-4.0275,-1.875,-30.9518,13.845,-1.365,-1.6214,-3.0675,-22.455,2.783,-5.5725,-3.3,36.7477,-39.45,-1.14,-32.9483,-27.7125,8.0925,13.1043,-11.7225,1.005,13.7335,-1.3875,27.03,-80.1504,-52.1925,-3.8625,-9.7647,-4.71,-5.61,-11.2167,-0.78,-2.1075,-4.3923,-4.605,-4.4025,31.3632
1753617668.2492452,-0.015542164444923401,-0.11757409572601318,-0.15317583084106445,93.66482976288752,11.750760875094823,5.158762058352167,45.2025,-3.21,27.9873,-9.8325,-17.6475,-27.2976,15.1125,0.4125,14.52,2.355,1.185,39.7001,-0.15,-2.13,14.7378,9.765,-2.835,42.2895,-7.575,19.1475,-5.6023,-5.1525,-3.3075,29.2215,1.5225,-14.745,8.7483,3.06,-35.73,-21.175,1.8225,-1.9575,-3.4122,0.54,-34.2525,-0.363,-4.0275,3.225,1.9602,-2.805,-1.365,4.1866,-3.0675,54.345,-28.193,-5.4225,-3.9,0.2057,-1.05,8.91,-1.4883,10.6875,-1.3575,13.1043,-1.0725,-3.195,-15.3065,-17.2875,41.43,12.7776,7.8075,-3.2625,-13.6367,-8.31,-5.01,0.3993,7.32,0.2925,-6.5703,-3.405,-2.6025,4.2592
1753617668.6102488,-0.015542685985565186,-0.1177666187286377,-0.1532498598098755,93.67495006869702,11.737560420536637,5.1702114079846275,-30.0975,-1.41,20.2433,-8.6325,-12.6975,-19.5536,24.7125,-2.2875,29.04,-3.345,-3.915,18.1621,19.05,-5.73,17.1578,1.365,6.015,26.3175,-9.375,-5.1525,22.4697,14.0475,-1.5075,-64.1905,1.5225,-4.545,-6.7397,9.51,47.82,71.753,-0.8775,-1.9575,12.3178,5.34,43.4475,-0.121,15.1725,-1.875,-1.6698,-5.355,2.385,27.4186,-1.8675,-12.555,-16.335,15.4275,0.9,22.2277,-1.05,-1.14,-17.4603,10.6875,4.4925,-15.9357,7.3275,-3.645,17.6055,-22.0875,27.03,12.7776,-6.5925,-3.8625,17.5813,49.29,-0.51,0.3993,7.62,-1.9575,26.3417,-3.705,-5.0025,32.3312
1753617668.9733303,-0.01551733911037445,-0.11708033084869385,-0.15256035327911377,93.67146285304626,11.744831802497576,5.174262996249959,-29.1975,-2.91,-2.5047,-8.0325,-17.7975,-19.5536,24.7125,0.1125,13.31,-3.345,-3.915,20.3401,9.45,5.07,-2.6862,144.165,-1.185,49.5495,38.025,-4.8525,-1.2463,5.3475,1.4925,28.2535,11.1225,-24.345,-18.3557,-1.29,41.07,-19.239,0.4725,-1.9575,-3.4122,15.09,-34.5525,-0.121,-4.0275,8.025,1.9602,9.045,-1.365,4.1866,-7.5675,-20.655,-20.449,-5.5725,-3.9,-8.7483,-1.05,-1.14,-13.5883,-8.2125,-6.3075,-17.8717,-4.6725,-3.195,-79.1945,-5.2875,27.03,-80.1504,-5.9925,5.7375,17.3393,-8.31,-3.21,0.3993,-11.88,12.2925,24.4057,-4.305,-4.7025,31.3632
1753617669.3350716,-0.015491902828216553,-0.1175839900970459,-0.15319812297821045,93.63908393500324,11.77484805622832,5.1611659094726585,-30.3975,-3.21,20.9693,-11.0325,-17.7975,-22.9416,24.7125,-2.2875,-79.618,-16.545,8.085,34.6181,-9.6,-0.93,6.9938,-9.435,-3.585,26.3175,-9.825,-5.1525,-82.5583,-3.9525,-2.1075,28.2535,-8.0775,-19.245,8.9903,-3.69,-36.33,-21.175,0.0225,-1.9575,0.4598,11.34,42.2475,-0.363,-4.0275,-1.875,-1.9118,16.245,-1.365,27.9026,-7.7175,-22.455,-58.927,-5.5725,-3.6,22.2277,8.55,-1.14,-1.9723,-26.0625,-6.3075,-15.9357,7.3275,-3.195,-17.0005,-2.8875,27.03,12.7776,6.0075,-3.8625,1.8513,-8.31,-2.61,2.3353,-49.98,-2.1075,-4.6343,-4.605,-3.8025,35.2352
