timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_roll,tracker_rot_pitch,tracker_rot_yaw,tracker_rot_quat_x,tracker_rot_quat_y,tracker_rot_quat_z,tracker_rot_quat_w,sensor_x,sensor_y,sensor_z
1754658286.9149258,0.05514371395111084,1.04244065284729,-0.012961670756340027,26.561095115743413,41.66658264536375,6.663803326723494,0.19421960104334615,0.3580320685221058,-0.02869431114025519,0.91283533257774,-159.2,32.6,123.06
1754658287.1224473,0.04656952619552612,1.0217536687850952,-0.00615711510181427,63.290310692241604,34.531353785696915,-0.1233969374623408,0.5012870631721864,0.2521326406708435,-0.1565950321480684,0.8127842873454914,-134.2,-19.2,170.22
1754658287.3446262,0.04509454965591431,1.013411045074463,-0.007627055048942566,86.46974185670778,32.60530924494802,-0.3193781049999689,0.6580161153142137,0.20267943072565586,-0.1942326639740393,0.6987198269698115,-227.4,-131.6,97.87
1754658287.5519912,0.04564464092254639,1.0150443315505981,-0.011720225214958191,91.76733438555632,39.34029113688953,-5.798983935598919,0.6870211377534808,0.19981979386544566,-0.27450614746290447,0.6424330617192082,-257.2,-120.0,52.0
1754658287.7576144,0.03201168775558472,1.0330252647399902,-0.026516541838645935,127.26677126238536,39.82797752117968,-16.275892150986582,0.855326431664096,0.030498757875400354,-0.3612108075577004,0.37015291788067267,-232.2,-62.6,-87.53
1754658287.9798787,0.03137022256851196,1.0391089916229248,-0.030621632933616638,136.77571964821144,39.70544268485198,-20.852543945881095,0.8826432361207265,-0.03523047517633031,-0.37320952840547733,0.28357411525725645,-115.2,34.8,-121.45
1754658288.1848044,0.043445467948913574,1.0155495405197144,-0.024381279945373535,103.9685428327511,34.944176603207374,3.7789827742849598,0.7449877834383889,0.2095893952796377,-0.2170441612880885,0.5949430369259644,-105.6,-2.4,-69.12
1754658288.39173,0.0426144003868103,1.0129787921905518,-0.02397710084915161,75.54227766783156,26.895545816738796,0.04605552823091921,0.5956414024546881,0.1840687412275341,-0.14213542450179886,0.7688481232389635,-226.2,-62.4,44.57
1754658288.6127687,0.044452130794525146,1.0069928169250488,-0.02227717638015747,90.37590923057648,37.33463414851762,3.0153969757605372,0.665933916856727,0.24318755770486722,-0.20941992204788487,0.673450072977675,-235.4,-72.4,3.55
1754658288.8185873,0.03564143180847168,0.9959110021591187,-0.015164405107498169,92.37807312950233,37.13021574693913,4.746532156876439,0.6743621799086299,0.24854806356789372,-0.20238103588048556,0.6652077290831477,-236.0,-73.4,3.55
1754658289.0383723,0.01834350824356079,0.9978407621383667,-0.008700862526893616,131.41085298418926,28.836720711302753,8.238105856697821,0.8730961659830613,0.16558713312400353,-0.19774142354812807,0.4137417479554642,-232.8,-42.4,-72.03
1754658289.2459154,0.06145322322845459,1.0372065305709839,-0.015407338738441467,162.88212707710932,17.174966992848596,6.433073963942512,0.9749898301719032,0.07705045183231693,-0.13916681942804868,0.1552112886458041,-172.6,31.8,-129.2
1754658289.4529157,0.06113088130950928,1.033902645111084,-0.021367982029914856,159.84659785997357,2.0040791196759846,9.123020339993504,0.9810623180799698,0.08134065912633792,-0.0032509048355303573,0.17575483646110812,-135.8,55.2,-125.65
1754658289.6598191,0.06402391195297241,1.0309706926345825,-0.028984859585762024,157.41300102919934,-30.968845954560507,6.905811728050041,0.9464760783513172,0.004729779982881303,0.2726981891963418,0.1726159267585461,-143.4,80.6,-90.44
1754658289.8829327,0.07546889781951904,1.0356314182281494,-0.021527275443077087,156.49511899609826,-62.07094899594394,7.994717542994024,0.8441656554684571,-0.04627816957970937,0.5156989981754149,0.13891409692196585,-147.0,98.8,-41.34
1754658290.0851161,0.08060431480407715,1.0419836044311523,-0.010828599333763123,-35.967601108395286,-81.83196525347614,-154.37673569499148,0.6591803959529581,-0.08936582654442114,0.7456982997620275,0.037800186457250945,-152.0,117.4,3.55
1754658290.3059483,0.07960808277130127,1.046759843826294,-0.006826624274253845,-25.192753857782662,-61.75294411179921,-157.41692220867316,0.5277911738192599,-0.08548659620080032,0.8433176805120393,-0.05425588461575085,-119.8,114.2,37.15
1754658290.5128982,0.07801157236099243,1.0464966297149658,-0.004715189337730408,-19.165677604774366,-54.04252303444683,-162.32927959724765,0.46544397557711525,-0.07773304205639685,0.8796005981912743,-0.06018464755406341,-89.8,102.8,55.56
1754658290.7177844,0.08448129892349243,1.044744849205017,-0.01801927387714386,-7.340630345875692,-80.8262009800211,-179.3869822397122,0.6472157204915133,-0.0452789257495419,0.7600395326700662,0.037435377733574686,-82.6,105.4,34.56
1754658290.9393404,0.08393508195877075,1.038873553276062,-0.02663646638393402,147.681888167841,-53.15580687781283,19.697654653417317,0.867633670435457,0.024247909997738792,0.46597817027092175,0.1717209658300368,-112.8,119.8,-41.34
1754658291.1457155,0.07830929756164551,1.0386875867843628,-0.035721734166145325,159.621724407823,-27.62907759439277,7.622886745708078,0.9564529072773736,0.021386067283773878,0.24591310244853695,0.15577904969040227,-140.4,100.8,-95.61
1754658291.3527048,0.06553220748901367,1.0344641208648682,-0.03312467038631439,159.26272762545884,5.287995628943923,-0.7944127151811594,0.9826568565178745,0.0014902976433952774,-0.04662211969600733,0.1794702120030958,-128.0,80.8,-120.48
1754658291.5748308,0.04440993070602417,1.0267541408538818,-0.02352401614189148,152.30344020570593,39.84922729291432,-9.467050750006635,0.9164323001420854,0.005961912914692628,-0.34831872390126534,0.1969524245114843,-122.0,44.8,-134.04
1754658291.7821534,0.05336761474609375,1.0315392017364502,-0.020636215806007385,137.90071861030978,55.5855315983258,-16.88604617657478,0.8412494738280988,0.04443953276735163,-0.47709681209570987,0.2504056283308652,-109.0,12.6,-127.26
1754658291.9879937,0.05484873056411743,1.0349225997924805,-0.023304268717765808,142.73861463178642,47.678000493764394,-15.845462632647642,0.876276949238177,0.008414811678813833,-0.4196105622454794,0.23663215805545773,-109.6,-4.6,-121.77
1754658292.2103772,0.045331597328186035,1.0331836938858032,-0.018246904015541077,146.67865788847735,56.57390734793837,-14.175461727218927,0.8539354963258863,0.03073363691486408,-0.48167595371283295,0.19451933996514312,-109.4,23.0,-134.69
1754658292.416873,0.04683399200439453,1.040409803390503,0.002738252282142639,36.92483713834007,70.12526379777883,-125.17654328712726,-0.6030597357558243,-0.020755477060068833,0.7729784441282791,-0.19593968552578794,-98.6,-0.2,-113.05
1754658292.6226268,0.058541297912597656,1.0401698350906372,0.012414291501045227,2.3192056962169154,52.33041934944382,-158.38264981926218,-0.4364553310977953,-0.06483503630921372,0.8830960755089621,-0.15951301606223048,-59.4,-32.4,-60.08
1754658292.8432565,0.0504450798034668,1.0363764762878418,0.006921485066413879,3.969666097713747,60.031465296332314,-153.16894247493377,-0.49325389647024137,-0.08681964506273025,0.8457750109279106,-0.1839225138982293,-35.2,-45.0,-54.91
1754658293.0494955,0.04494667053222656,1.0334949493408203,-0.017489895224571228,131.33701922809834,53.99008962876988,-27.062646787112428,0.8331219414971796,-0.008137973203404437,-0.4880135373445299,0.26016199399075735,-50.6,-31.0,-115.63
1754658293.254905,0.059384942054748535,1.032224416732788,-0.030625328421592712,150.93475845706416,-3.5676009237851467,-8.666842284664302,0.9641796328396197,-0.0808960630861367,0.011094784045192842,0.25236934606908484,-105.2,25.6,-119.83
1754658293.47788,0.07810944318771362,1.0344716310501099,-0.03164507448673248,167.7854443898248,-48.204145924702004,-11.782598998009268,0.8983854859264158,-0.13637784528718816,0.3939331397204342,0.13827941196044838,-144.6,79.8,-89.15
1754658293.6848896,0.08935374021530151,1.036933422088623,-0.015263006091117859,-172.57757668788,-82.19545360277738,-26.68391790785394,0.7415310918375448,-0.13213546248259514,0.6495184609620739,0.1039109955459742,-142.8,114.2,-21.96
1754658293.8888314,0.08333390951156616,1.036272644996643,-0.0020292848348617554,-31.514352957879854,-64.46750203974574,-167.47330103199093,0.5353276994329669,-0.172333024887776,0.8250348538925844,0.055162991962259655,-142.8,133.6,84.63
1754658294.1105258,0.0757799744606018,1.0362021923065186,0.008713498711585999,-25.0389681094164,-38.11699967289597,-171.44345419902544,0.3331657289782871,-0.18053811667115274,0.9254206667428186,0.001751115035436776,-119.4,106.6,147.93
1754658294.3158236,0.07537484169006348,1.0348774194717407,0.004215255379676819,-20.921480567967755,-24.1956161968078,-176.7263654372791,0.21108464077110003,-0.17157007197161608,0.9622344592022081,0.010570998922483135,-73.6,61.0,152.46
1754658294.5239022,0.06729698181152344,1.0359666347503662,0.00852830708026886,-19.367443020568597,3.3678240448128216,-177.6444252333354,-0.025504743919969642,-0.1686965640031268,0.9850157892467236,-0.025195071363546175,-65.2,20.8,128.55
1754658294.7459197,0.05165600776672363,1.0390461683273315,0.007418498396873474,-20.413550924691066,36.33822511312052,178.39728815292196,-0.3092127844679232,-0.1640573692345769,0.9357852671879843,-0.042171727872039586,-32.8,-38.8,30.36
1754658294.9518945,0.04453212022781372,1.0343501567840576,-0.003189370036125183,-15.862469814141706,66.76175365772582,-175.8567036757779,-0.5404176777455963,-0.13484521666125232,0.8237589326382881,-0.10576672145945741,-37.0,-51.0,-56.53
1754658295.1588306,0.03548157215118408,1.0385780334472656,-0.011372044682502747,154.7502060131955,85.9466686086346,-5.134059653099196,0.7199370440056019,0.11686059617097296,-0.6716716361756278,0.12996671404802534,-60.8,-19.2,-112.4
1754658295.3807902,0.0052928924560546875,1.0698421001434326,-0.010000467300415039,153.89625585197135,72.38655713834697,-6.116252825496874,0.7921756480156152,0.09122501337422997,-0.5841595581036222,0.15130509227957084,-79.2,0.4,-120.8
1754658295.5838597,-0.01662057638168335,1.0820285081863403,0.009301170706748962,44.2721253764034,84.83040226665672,-114.90836536489947,-0.6763251325048745,-0.10161437168740832,0.7131963257304109,-0.1536544145461491,-84.6,7.4,-117.25
1754658295.805849,0.013249993324279785,1.0689105987548828,0.015002444386482239,-17.971979494679427,48.25643811751078,-177.9477900078927,-0.4011453779568072,-0.14975453369017983,0.9001438108755769,-0.07998111208325834,-71.8,-23.4,-73.0
1754658296.0118947,0.049951910972595215,1.0399384498596191,0.018596366047859192,-25.560390081381204,12.74250663537369,173.10707126861465,-0.12124160049572344,-0.21294172693293822,0.9689253832892329,0.033760953583713636,-40.4,-56.0,53.62
1754658296.217886,0.06251716613769531,1.0367085933685303,0.019374564290046692,-18.91702773952653,12.28622663844446,176.01388613010542,-0.11117599080840768,-0.15961982345507264,0.9807588824313093,0.016533524254308537,-19.8,-41.2,63.63
1754658296.4408643,0.06566298007965088,1.0409802198410034,0.012579455971717834,-4.39192630782882,14.22480814792617,-144.83647625526442,-0.10646044507617551,-0.07361968030783594,0.943823650783041,-0.304044638608023,-6.0,-21.2,70.41
1754658296.6486506,0.058024704456329346,1.045747995376587,0.0066753774881362915,11.027030453012085,4.352940818866241,-121.70684321005905,-0.07977701992084785,0.06544278208109099,0.8704859576136174,-0.48125561389099614,-13.2,-3.0,24.55
1754658296.8547513,0.051101624965667725,1.0449031591415405,-0.003043249249458313,16.85728200274258,-0.8920221460225498,-110.07613844880625,0.07768049417902528,-0.12453393542005868,-0.8100028749562016,0.5677607224874218,-14.6,17.0,-26.49
1754658297.0616024,0.04877805709838867,1.0415326356887817,-0.003455027937889099,12.092508456362351,8.533403745209755,-94.09930627851283,0.12572323546666464,-0.026472051350925598,-0.7311950107175741,0.669960187700604,-27.6,-1.6,11.95
1754658297.2838447,0.04811340570449829,1.0388469696044922,-0.009284928441047668,8.817682249785815,10.590422475353234,-76.23018284188679,0.11701854411583545,0.02514751174980344,-0.6183719239623963,0.7767176646752795,-40.6,-9.4,27.78
1754658297.489919,0.04216897487640381,1.0502281188964844,-0.008389279246330261,14.173820898827886,1.4952572293602122,-57.157028831171615,0.11452796033096405,-0.04764193333764054,-0.4760812109808222,0.8706091144205163,-58.2,-4.0,11.63
1754658297.6973796,0.057197391986846924,1.0390995740890503,-0.015536502003669739,10.290502789902671,13.98728417414883,-65.8960212169464,0.14065240107052446,0.05335171335620623,-0.5468191354092554,0.8236256675781195,-56.2,-6.6,47.48
1754658297.9163735,0.07438033819198608,1.0402135848999023,-0.013545110821723938,-12.725077596415593,8.220343273959207,-92.93809510868745,-0.02448583045015911,0.1291990193299865,-0.7132129278710686,0.688502191512951,-82.6,-13.0,73.97
1754658298.1230164,0.08404064178466797,1.0410480499267578,-0.01887337863445282,-39.001300007648794,21.484963050828473,-88.2109288654147,-0.11321413317388489,0.3544244267398649,-0.599881544370601,0.7083134274397134,-70.2,45.6,90.12
1754658298.3439333,0.09025263786315918,1.0443106889724731,-0.02618516981601715,-67.25410216101686,26.29930033523719,-91.76400648446113,-0.23941184654347317,0.5190085527493102,-0.49439689137024867,0.6548920984289612,-107.0,104.8,39.08
1754658298.5509202,0.08359020948410034,1.0466912984848022,-0.030999168753623962,-75.22050168033752,30.710679718867688,-89.79232991816474,-0.2688235561840109,0.5639785546184295,-0.42469975707385055,0.6552037658264347,-109.8,108.2,10.66
1754658298.7577527,0.07707732915878296,1.0462526082992554,-0.029351815581321716,-88.38843099474919,30.22313427930187,-96.49730417793621,-0.3086940916690438,0.6265439879364938,-0.3953859329900966,0.5965067336532959,-110.8,104.4,2.58
1754658298.9647768,0.07451987266540527,1.0403618812561035,-0.017666444182395935,-83.3173489049501,-1.4976926885474662,-105.48924111633313,0.4101210471230515,-0.5231018417477704,0.5998729171689446,-0.44532858911663015,-117.4,106.6,40.05
1754658299.185744,0.07194048166275024,1.0386731624603271,-0.018913552165031433,-82.0770492573635,-4.180871381911873,-106.53347952547335,0.4144746560990394,-0.509385384982087,0.6184138114424895,-0.43162660232678873,-136.4,104.4,50.71
1754658299.3914652,0.07094889879226685,1.040022850036621,-0.01217256486415863,-65.17414914044137,-0.24163576215473934,-103.33693192383897,-0.33542649372505257,0.42137870667050703,-0.6616474302418097,0.5216814661656217,-136.4,102.4,61.05
1754658299.6134093,0.058084845542907715,1.040618658065796,-0.0018162578344345093,0.6753713860277563,11.047329791207407,-95.45049086680741,0.0751680872826827,0.06040890572112823,-0.7368604838065367,0.6691315468274214,-104.6,61.0,86.24
1754658299.8188674,0.04406261444091797,1.0503935813903809,0.004129007458686829,37.9241035798832,2.438265265154163,-85.52322869087065,0.2521749934864271,-0.20579613164099128,-0.6470361443122326,0.6894924717230911,-46.0,-12.8,-18.09
1754658300.0255346,0.03584831953048706,1.0469048023223877,-0.005006119608879089,71.61407807378927,-0.25860765688698245,-80.56058189365027,0.44515036270275277,-0.3796508557581567,-0.5233198695765684,0.6195503279729804,-43.8,-15.8,-88.83
1754658300.2463439,0.03538310527801514,1.0420916080474854,-0.019495442509651184,103.9014510383342,-10.653683577525221,-76.82903924414313,0.5788020407270624,-0.5320184806979995,-0.32402380351284427,0.5262631984180305,-64.0,6.0,-115.96
1754658300.451442,0.033870816230773926,1.0462079048156738,-0.025053933262825012,126.35748593243419,-12.213421619192031,-80.48035213859012,0.6463484390687932,-0.6098651597528437,-0.2173549807015089,0.40380055345009463,-83.4,24.4,-125.65
1754658300.6584423,0.026548147201538086,1.0514521598815918,-0.01699814200401306,110.72228507511836,-12.547331514455017,-78.35531493554734,0.5947308093891817,-0.5647912746054674,-0.28722845465919195,0.4947785497751086,-91.6,34.0,-125.65
1754658300.8815506,0.031080186367034912,1.0512216091156006,-0.006371423602104187,75.49607585097272,-2.3774909871787067,-79.09579383170326,0.4615088144470332,-0.4023608014026247,-0.4935619620781946,0.6176665113153055,-85.6,9.8,-106.27
1754658301.086863,0.04075944423675537,1.045253038406372,0.006025269627571106,31.245735881467894,7.362224006524434,-80.01552401461328,0.24560080380741622,-0.12541599191573521,-0.6311060208273627,0.7250215124358702,-63.6,-13.2,-48.45
1754658301.2948282,0.04982864856719971,1.0477325916290283,0.01014922559261322,-16.488538246950753,4.729217661899799,-93.49197937227711,-0.06843552156839319,0.1323274838455815,-0.7161285341230758,0.6818840294549549,-36.8,-8.2,36.5
1754658301.5019748,0.055521488189697266,1.0456438064575195,-0.0033259838819503784,-59.934990432436116,-3.6365126112876576,-100.74807130585366,-0.3395840798763186,0.3670092351860387,-0.6770242362721332,0.5400230377744567,-40.2,46.4,87.86
1754658301.7237039,0.05789917707443237,1.0451098680496216,-0.01871328055858612,-104.42539905987921,-7.521899727045964,-99.08517314595917,-0.542282812136447,0.5739486831268014,-0.4988534540882359,0.35729165658468753,-103.4,93.2,28.42
1754658301.9291985,0.0581812858581543,1.0381054878234863,-0.030712708830833435,-138.0811571871885,-10.787152232383178,-92.42054095330715,0.6676368864971147,-0.6478676745712638,0.3178226174696876,-0.1830768987296707,-141.2,97.8,-41.34
1754658302.1365883,0.05367618799209595,1.0359642505645752,-0.03594683110713959,-155.68484647665278,-19.253645373158932,-95.96225893657049,-0.6713127084684977,0.6924601889607482,-0.2636865800141313,0.017532875006801778,-139.2,81.4,-71.06
1754658302.3578413,0.0392497181892395,1.0194557905197144,-0.023450806736946106,-151.1139512652966,-29.698805902221252,-98.91658247158048,-0.6570118988925556,0.6697902341575689,-0.3445274230107032,-0.031892987825318374,-141.8,68.6,-64.6
1754658302.5641525,0.05284428596496582,1.0187067985534668,-0.025956153869628906,-134.26944709663496,-51.12689086410888,-122.37455374517873,-0.547518032641967,0.6475075853094029,-0.4987565157550763,-0.1794429395212036,-166.0,43.2,-21.32
1754658302.7707796,0.04980158805847168,1.027024507522583,-0.021032199263572693,-109.68026220904463,-46.72492438149448,-163.04708220044296,-0.33648988989804257,0.7086628507969586,-0.57066051415234,-0.2427303939233323,-206.2,8.8,-1.29
1754658302.9920263,0.04201614856719971,1.0200471878051758,-0.009625479578971863,-109.45232779146471,-32.484223440917184,-173.96908569513994,-0.2025300064445873,0.7742353187350964,-0.5656809573795747,-0.19886237717319571,-193.2,-29.6,13.57
1754658303.1985753,0.048055827617645264,1.0316224098205566,-0.013880297541618347,-125.06365147137353,-22.48595799961161,-170.6271119259282,-0.16073137211211577,0.8599827264836399,-0.4650252340156918,-0.13544962787402032,-198.2,-24.4,-14.54
1754658303.4047914,0.04190492630004883,1.033615231513977,-0.009593114256858826,-121.76533812608072,-30.0845130756795,176.6507314546049,-0.10157814817378988,0.8470202710246393,-0.4630994313923686,-0.24036922396453667,-180.4,6.6,-46.51
1754658303.6268609,0.057877957820892334,1.0253270864486694,0.001081213355064392,-85.86383167704545,-41.10936292579238,161.73776899734838,-0.15259600928593164,0.6704790478655395,-0.6389137740282951,-0.344907809999166,-162.2,-48.2,10.01
1754658303.8337827,0.06528878211975098,1.0316354036331177,-0.009186878800392151,-87.58231447289971,-31.820317940100928,-166.09079283787224,0.27701253747696347,-0.6366647307177017,0.7120766996837691,0.1042532093089307,-189.6,-57.8,119.19
1754658304.038474,0.05153322219848633,1.0224475860595703,-0.01800154149532318,-108.59870423427628,-7.351640810227888,-149.81037762558668,-0.24716483764878697,0.7727014526474979,-0.5758147103150849,0.10138699582118553,-205.4,-3.6,54.59
1754658304.2618463,0.03416430950164795,0.9955796003341675,-0.003022804856300354,-112.81802608373143,-26.11970046887675,179.83085992409048,-0.1238216795118328,0.8116457786106364,-0.5386717283236384,-0.18902912967377605,-199.4,13.2,-5.49
1754658304.4688907,0.07290112972259521,1.0286155939102173,-0.0067267268896102905,-75.56533924432466,-36.54467067059909,139.83876399039642,0.03298706478317321,-0.6314892416987559,0.6389137562473858,0.43808941780964333,-173.4,-31.2,-10.01
1754658304.67481,0.07825362682342529,1.0215846300125122,-0.017815008759498596,-46.25162711032649,-44.44695948610111,153.21353664910185,0.2541520926695394,-0.4342565775333794,0.7937677379563587,0.34170251655154493,-134.8,-55.4,100.78
1754658304.894603,0.0688444972038269,1.020490288734436,-0.033998116850852966,-48.58906702103564,-42.522196482905755,-178.87096153353008,0.3342676116910877,-0.3801497433308654,0.8508362604297001,0.140815124337857,-169.6,-18.8,96.25
1754658305.0986085,0.059169113636016846,1.007555365562439,-0.05181734263896942,-81.11525691139467,-35.06692934837696,-176.8607317861041,0.24578225945126192,-0.6135021633754945,0.7295489282768072,0.17596713505524395,-172.4,5.8,38.76
1754658305.31662,0.07069903612136841,1.013767957687378,-0.04786194860935211,-89.04886334176213,-41.4022631954336,152.737063397234,-0.09033501264360767,0.6968600832835197,-0.5897172006856178,-0.39806927233674383,-185.8,-8.0,-9.37
1754658305.52051,0.0852934718132019,1.0121269226074219,-0.04841531813144684,-126.03785512471153,-19.63790588907686,-173.60829535734038,-0.12620444570168832,0.8724233547063894,-0.45482732231902223,-0.12681471467104655,-161.0,-14.2,-48.13
1754658305.7402422,0.10690885782241821,1.0231221914291382,-0.033462271094322205,-108.41921885519218,-0.6673639209000829,-141.8338787322026,-0.2684142525866173,0.7654584854404869,-0.5542181787312375,0.18673297661892935,-170.4,60.0,-30.04
1754658305.945888,0.09525084495544434,1.0090763568878174,-0.015889272093772888,-59.38994496256563,-40.385525445390584,-176.58240283782808,0.31357978811258413,-0.45578639418383804,0.8200197514911559,0.14660835417136428,-200.4,54.8,149.87
1754658306.1538465,0.09866487979888916,1.0087307691574097,-0.013849839568138123,-48.81891497473639,-41.68146988469944,139.2745594942026,0.16933682531690067,-0.4748111270125818,0.7466952236234594,0.4339649708950462,-204.4,-16.4,166.99
1754658306.3756974,0.10800695419311523,1.0118393898010254,-0.023527488112449646,-112.09130183395104,-33.564025824806365,-173.53896305746198,-0.20576267377184537,0.7838054680931277,-0.5473910790891766,-0.20898242285147275,-195.4,-65.4,79.46
1754658306.5802655,0.0950307846069336,1.0117087364196777,-0.01574896275997162,-133.19971066570224,-13.48219487296876,-155.75065826361464,-0.2370106876607708,0.8812862300865331,-0.40823382581592005,-0.022485092694812685,-232.2,32.0,-18.09
1754658306.8017335,0.0891488790512085,1.016034722328186,0.01941053569316864,-128.5965206979863,-3.673651572033491,-145.49753872698136,-0.28035969054972665,0.8559635116410175,-0.42252886036246556,0.10096618148617027,-209.0,40.6,55.23
1754658307.0053732,0.08784162998199463,0.9949946403503418,0.041953906416893005,-110.99951154049323,-23.63499810060969,-164.4476676959149,-0.22407450727471515,0.7835436149829219,-0.5721424246452524,-0.09221155163085588,-209.4,-1.4,261.31
1754658307.212842,0.09061300754547119,0.9933892488479614,0.04843546450138092,-98.30958860314715,-39.543999856062754,162.00586690550546,-0.1071908791155786,0.7377215388097424,-0.5678696825891515,-0.3489999920854471,-175.6,-234.4,297.16
1754658307.4357705,0.09226131439208984,0.9873009920120239,0.057886138558387756,-64.64008192537966,-54.431406862044,139.997281777856,0.20055007346734352,-0.5789754772570669,0.6225542375000775,0.48681948956088317,-92.0,-233.8,275.2
1754658307.6416667,0.11405539512634277,1.0005425214767456,0.046228691935539246,-72.63575994942875,-54.08758841266947,176.05570312022792,0.34797807252169305,-0.5398009424685462,0.7079506686597256,0.2938230071404792,39.8,-209.6,514.22
1754658307.8464255,0.08952462673187256,0.993844747543335,0.053660646080970764,-91.3526979640156,-39.384738104978126,-152.2315642203029,0.3901942302200736,-0.5973870662714594,0.6964735024930594,0.07616893697759519,15.4,-146.4,453.17
1754658308.067852,0.08239471912384033,0.9934024810791016,0.0445721298456192,-121.26901764071579,-36.05817853021947,-157.04049518411674,-0.31366871582598915,0.7819334045158377,-0.5106552328876296,-0.17153200842174363,-42.8,-139.6,389.86
1754658308.2743645,0.08234620094299316,0.9996957778930664,0.046360477805137634,-130.5314803601864,-24.69195423053346,-163.2985282912215,-0.2173715825241523,0.8648541995195168,-0.43260453100546375,-0.13277822524753305,-204.0,-140.8,234.5
1754658308.4802332,0.08186531066894531,0.9842208623886108,0.06787614524364471,-124.47537437566355,-7.121873493084511,-167.7574688860422,-0.12294232960578366,0.8750585638611231,-0.4681152315643957,-0.005072765065110023,-205.8,-136.8,262.28
1754658308.7018478,0.11084562540054321,0.9823445081710815,0.05875961482524872,-109.44492555373553,-1.3700481293747322,-167.92018812455737,-0.09275908081012411,0.8110477508540781,-0.5753174882029058,0.051058817470832615,-123.6,-104.4,416.67
1754658308.9098725,0.11502718925476074,0.9822324514389038,0.05870114266872406,-91.05685814609825,-11.74803885060431,-174.01979074127578,-0.10862654754242533,0.7051449332343079,-0.6997376075621959,-0.03657975548023815,-43.2,-212.2,475.78
1754658309.1165674,0.14258819818496704,1.0022956132888794,0.044553086161613464,-92.31678336276897,-21.070040234492634,-174.93583348415817,-0.15784830687623577,0.7028120505084822,-0.6861520841352795,-0.10165804206346775,72.0,-212.2,500.97
1754658309.337662,0.10683077573776245,0.9811826944351196,0.05635364353656769,-114.62642711978766,-5.157194092055748,-172.6695727482756,-0.07799513478134193,0.837510202651721,-0.5408164584683361,-0.00329931709296611,62.0,-229.0,522.94
1754658309.5435305,0.11517637968063354,0.957369327545166,0.06977604329586029,-127.68551472427245,3.0522314827884673,-160.75943786169265,-0.13837409830563302,0.8866129152433581,-0.43048746917069614,0.09721429059648615,-95.6,-101.4,446.71
1754658309.7500033,0.13084042072296143,0.9751865863800049,0.060569748282432556,-154.7296108276636,4.524867273349112,-171.56532462741012,-0.06309122804202508,0.9730168482291114,-0.2151475021328623,0.054490129631100115,-116.8,-3.8,214.8
1754658309.9726524,0.130712628364563,0.9720091819763184,0.06461773812770844,-158.05684958503232,5.1175581116487265,-178.4437633846415,-0.004822786440280107,0.9807678085726068,-0.18951947857998694,0.046406265658944706,-188.2,17.8,157.62
1754658310.177817,0.13449472188949585,0.978771448135376,0.057008787989616394,-149.20761077386197,8.55565804015188,-177.67544225533953,0.0002979690839519464,0.9616309431882392,-0.2632391837011564,0.07727142400272391,-189.6,14.4,195.09
1754658310.3848364,0.12840545177459717,0.9727219343185425,0.05773632228374481,-141.461631141433,1.9236934859244708,-177.32599490813905,-0.016484537500691867,0.9437178173641011,-0.32950064418751657,0.02354082432903408,-181.0,3.6,224.16
1754658310.6065102,0.12922513484954834,0.9581668376922607,0.05233590304851532,-109.98646936285577,-1.787318582380188,-174.82938912698265,-0.04588002129866492,0.8177474882182909,-0.5735957539966473,0.013111408463386447,-172.8,-75.6,426.68
1754658310.8125772,0.1265663504600525,0.9529118537902832,0.04926694929599762,-89.6702506752728,6.855669511750862,-176.9962760796348,-0.023939382911224657,-0.7046771224405969,0.7065217730801203,-0.060695432476786514,-76.8,-210.0,590.12
1754658311.018267,0.12305164337158203,0.9464148283004761,0.053557053208351135,-90.68269472058121,6.23184409104741,-173.56265087431152,-0.0017328559460330854,0.7112800262943942,-0.6985643704344502,0.07800928494446335,26.6,-220.8,614.02
1754658311.2407558,0.12921172380447388,0.962059736251831,0.04937167465686798,-68.0942670519089,2.4393417845995833,-167.29446819868747,0.04440735592279455,-0.5582622119195442,0.8219841228318449,-0.10350515217761844,26.6,-209.6,493.87
1754658311.447842,0.1278885006904602,0.9858733415603638,0.05483292043209076,-26.46285407769824,-15.175963016220258,-166.9118201430284,0.15356254804852715,-0.21075255095662096,0.9620866882028374,-0.07994383407795738,110.2,-31.4,115.63
1754658311.6525683,0.1242988109588623,0.9902404546737671,0.05094324052333832,-18.686856223816864,-12.369914174962588,-170.13066938697574,0.11979906038823342,-0.15166383601212707,0.9788579284968073,-0.06695775925896043,57.6,62.4,-13.24
1754658311.8744507,0.10754972696304321,0.9829344749450684,0.06189660727977753,-19.54664927214092,-9.628859905520864,-169.75675431195083,0.09748069534484421,-0.16109282662868324,0.9793610565858107,-0.07347411311636494,45.8,57.0,-24.55
1754658312.080947,0.11338675022125244,0.9747704267501831,0.04589448869228363,-61.194084027768916,-2.597295628292064,179.03737897682697,0.015232863852768796,-0.5090121587017139,0.8604198909303478,0.018764258049052927,49.6,15.6,126.62
1754658312.2865458,0.10209071636199951,0.9654513597488403,0.043956443667411804,-88.76320724596164,8.472656278297139,-177.89029349316547,-0.03994499546549529,-0.6983766325139762,0.7116726101518636,-0.06478018001473829,52.8,-264.8,366.28
