timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_roll,tracker_rot_pitch,tracker_rot_yaw,tracker_rot_quat_x,tracker_rot_quat_y,tracker_rot_quat_z,tracker_rot_quat_w,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754644131.1085572,0.14723068475723267,1.0316448211669922,-0.05469898879528046,94.72974976315913,67.47894500639553,5.955021409450635,0.5914051324778465,0.4074693199817075,-0.37880173097605596,0.583710519942968,-290.2,-126.6,33.92,-257.2,-286.4,405.37,177.0,-228.6,184.43,1.2,-46.2,-25.19,-353.4,70.8,73.32,-265.4,174.2,710.92,253.4,93.6,316.22,123.8,36.0,-66.22,-225.0,106.4,5.17,-154.0,322.6,149.87,83.8,178.8,41.67,-19.2,90.4,-47.16,-113.0,54.4,-46.51,-99.2,120.2,-22.29,-48.2,115.6,-55.56,-31.8,53.4,-58.79,-149.2,31.0,-40.7,-106.4,82.2,-86.24,-87.8,60.8,-39.73,-99.0,17.4,-51.36,-94.0,35.8,-50.07,-87.4,22.4,-45.87,-50.2,28.6,-63.63,-49.2,51.2,-55.56
1754644144.0841525,0.15003466606140137,1.0290929079055786,-0.05538363754749298,92.3452678194823,67.10909698473004,2.946482371669441,0.5911710084408238,0.3980898769879639,-0.38378731331977745,0.5871529185360643,-289.8,-126.6,34.24,-257.2,-286.4,405.37,176.6,-228.2,184.43,1.0,-46.2,-25.19,-353.0,70.8,73.0,-265.2,174.6,711.89,253.2,94.0,315.89,123.6,36.2,-66.22,-225.2,106.4,5.81,-154.0,322.4,149.23,83.0,178.8,41.02,-19.6,89.8,-45.87,-113.2,54.4,-46.84,-99.4,120.8,-22.29,-48.0,115.8,-55.88,-32.4,54.0,-58.79,-149.0,31.0,-40.7,-105.8,82.6,-86.24,-87.2,61.0,-40.38,-99.0,17.2,-51.36,-94.2,36.4,-50.71,-87.2,22.4,-46.84,-49.6,28.4,-64.6,-49.2,51.2,-55.88
1754644158.597484,0.1608937382698059,1.0282437801361084,-0.009057477116584778,91.80684005087004,50.68754719736346,2.079973236527355,0.6435351084320876,0.30959733381114474,-0.2959453880470314,0.6343724280103212,-290.2,-126.8,33.92,-256.8,-286.6,405.69,176.8,-228.2,184.43,1.2,-46.4,-25.84,-353.0,70.6,73.32,-265.4,174.2,710.92,253.4,93.8,316.54,123.6,35.8,-66.22,-224.8,106.6,5.17,-154.4,322.6,148.9,83.6,179.0,41.99,-19.6,89.8,-46.84,-113.4,54.4,-47.48,-99.4,120.6,-21.64,-48.2,115.6,-55.56,-32.2,53.8,-58.79,-149.0,31.0,-40.38,-106.2,82.0,-85.6,-87.4,61.2,-40.05,-99.0,17.4,-51.36,-94.6,36.2,-49.74,-87.6,22.2,-46.51,-50.0,28.4,-64.28,-49.0,51.4,-56.2
1754644171.6348083,0.1639310121536255,1.029820203781128,-0.09051068127155304,93.8499290174644,58.403045141954365,4.136075809010683,0.6251858073060701,0.3559947753908137,-0.3346336582273328,0.6086301993600471,-289.8,-126.4,33.92,-257.2,-286.6,405.04,176.4,-228.4,184.76,0.8,-46.4,-25.52,-353.0,70.6,73.0,-265.6,173.8,713.18,259.4,14.2,157.95,47.8,9.8,-79.46,-454.4,-85.2,601.1,236.0,-33.6,502.91,107.2,-33.6,-25.84,-56.6,34.0,-52.97,-276.6,282.0,268.74,106.2,270.2,251.94,46.6,79.2,-42.64,-27.8,41.4,-57.17,-180.8,160.6,-0.65,-45.6,184.8,-47.8,-40.8,77.8,-38.11,-85.6,9.8,-55.23,-99.0,83.8,-53.94,-72.2,62.4,-48.13,-32.4,43.2,-68.48,-40.6,52.4,-58.14
1754644184.72777,0.16472476720809937,1.0293388366699219,-0.09700648486614227,91.48805189917105,58.171244838368224,1.8844471129932139,0.6202453363866612,0.3494901526907452,-0.3380948272223087,0.6155032352861192,-130.0,-147.4,-28.75,-65.2,-82.0,-36.82,-23.2,-71.2,-51.03,-88.8,-17.8,-37.15,-247.6,-249.0,170.87,72.0,-212.4,99.81,12.8,-54.4,-45.87,18.4,12.0,-78.81,-454.6,-85.6,602.07,237.0,-33.6,504.53,107.4,-33.4,-25.19,-56.2,34.4,-53.62,-276.4,281.8,269.38,105.8,270.8,251.94,46.8,79.0,-41.99,-27.6,41.6,-57.82,-180.2,160.6,-0.32,-45.6,184.4,-47.8,-40.4,77.8,-37.79,-85.0,9.8,-54.91,-98.4,83.0,-54.59,-71.6,62.6,-48.13,-32.8,43.4,-68.15,-40.2,52.4,-58.79
1754644199.052506,0.16470086574554443,1.0293562412261963,-0.09698845446109772,91.3820291462857,58.14551793157503,1.8042440897272451,0.6200005284812536,0.3492332200868792,-0.33806085187573004,0.6159142658624499,-130.2,-147.4,-28.75,-65.2,-81.6,-37.47,-22.6,-70.8,-50.71,-88.2,-18.2,-36.18,-247.4,-249.4,170.54,72.2,-212.0,99.48,12.4,-53.8,-45.22,18.6,11.8,-79.14,-454.4,-85.6,602.07,237.0,-33.2,503.56,107.8,-33.4,-25.84,-56.0,34.4,-53.3,-276.8,282.2,268.41,106.2,270.6,251.29,46.4,79.2,-42.64,-27.8,41.4,-58.14,-180.4,160.8,0.0,-45.6,184.8,-47.8,-40.4,77.6,-38.44,-85.2,9.4,-55.23,-98.6,83.8,-54.26,-72.0,62.4,-49.1,-32.0,43.2,-68.48,-40.2,51.6,-58.79
1754644207.8192394,0.10255658626556396,1.0298418998718262,-0.08150525391101837,74.22774358661778,67.5344160669566,-16.92848291204125,0.5613856232649468,0.3645712742068916,-0.4293047600398666,0.606326125211833,-129.8,-147.2,-29.07,-65.6,-81.4,-37.47,-23.0,-70.6,-50.71,-88.6,-18.0,-36.5,-241.2,-301.2,335.27,134.8,-94.8,45.22,-18.2,0.2,-61.69,1.2,24.8,-73.64,72.4,288.8,488.05,107.8,105.6,32.3,-3.6,-4.8,-73.32,-86.0,37.0,-47.48,-21.0,200.0,41.67,-0.4,86.8,-25.84,-51.6,42.0,-69.77,-44.2,36.0,-27.78,-120.4,81.0,-35.53,-73.4,80.8,-86.89,-79.6,40.6,-40.05,-101.4,3.4,-49.1,-83.8,53.2,-53.3,-75.8,25.6,-47.8,-43.8,22.6,-64.28,-49.0,45.4,-54.26
1754644219.0038226,0.08437597751617432,1.0280935764312744,-0.09320814907550812,91.74723156464891,61.839860328323624,2.2410484579594137,0.6086817523155312,0.3697313446444045,-0.3570860412811445,0.6043962298865709,-28.4,-264.8,75.91,-2.6,-54.2,-33.27,-24.8,-44.4,-51.03,-93.6,-8.4,-33.92,98.8,-196.6,588.18,123.2,-13.2,1.94,-28.8,4.0,-62.34,1.0,24.4,-73.64,73.4,288.8,487.73,107.8,106.0,32.62,-3.0,-4.2,-72.68,-85.8,36.6,-47.8,-20.4,199.8,41.67,-1.0,87.0,-25.19,-51.2,42.0,-69.12,-44.2,36.4,-28.1,-120.2,81.0,-36.18,-73.8,81.0,-87.53,-80.0,40.4,-40.05,-101.2,3.4,-49.1,-84.0,53.6,-53.94,-75.6,25.8,-47.16,-44.2,22.4,-63.63,-49.4,44.8,-53.94
1754644226.6299717,0.08434081077575684,1.0280472040176392,-0.09321676194667816,91.77695225133397,61.80724508928843,2.2571416517996346,0.6088948801154952,0.36955633673205657,-0.356919775715584,0.6043867948450393,-28.2,-264.2,75.58,-2.8,-54.4,-34.56,-25.0,-44.4,-51.36,-94.2,-8.0,-33.92,99.2,-196.8,588.83,122.6,-13.6,1.62,-29.2,3.4,-62.66,0.8,24.8,-73.0,73.0,288.8,488.7,107.8,105.4,32.62,-3.8,-4.2,-73.32,-85.8,36.4,-47.8,-20.6,200.6,41.02,-0.4,87.2,-26.49,-51.2,42.2,-69.12,-44.4,36.4,-27.78,-120.2,80.6,-35.85,-73.0,81.0,-86.56,-79.4,40.6,-39.73,-101.2,3.8,-48.77,-84.0,53.4,-53.62,-75.4,25.6,-47.8,-44.0,22.6,-63.95,-49.2,44.8,-54.59
1754644231.6589592,0.08687841892242432,1.029749870300293,-0.042262181639671326,92.44624709523497,55.985277083434944,3.7627004238176713,0.6265622077042581,0.34548245739684647,-0.31865629045711663,0.6217071884036696,-28.6,-264.8,75.26,-2.4,-54.6,-34.24,-24.6,-44.2,-51.36,-94.0,-8.0,-33.92,99.6,-196.8,588.83,123.6,-13.4,0.97,-29.0,3.2,-62.34,1.2,24.6,-73.32,73.4,288.8,488.38,107.6,105.6,32.3,-3.4,-4.6,-73.32,-86.2,36.4,-48.13,-21.2,200.0,41.34,-1.0,86.6,-26.49,-52.6,43.0,-69.44,-43.4,36.4,-30.04,-113.6,129.0,-1.94,-23.0,117.2,-67.83,-57.8,44.2,-42.96,-95.0,2.0,-52.33,-72.6,110.0,-47.8,-54.0,52.4,-49.42,-33.0,30.0,-67.83,-44.0,46.0,-55.88
1754644243.794728,0.08695721626281738,1.0267237424850464,-0.033143237233161926,91.29112617151742,53.11188606739107,1.653427650667027,0.6350159456536685,0.32174109431863634,-0.3106130152873193,0.6298864442028468,-88.2,-111.2,-43.93,-67.2,-16.0,-54.59,-46.0,-41.6,-48.13,-99.4,-8.6,-31.98,-49.6,-203.2,73.97,10.6,-49.6,-51.36,-50.8,-7.6,-62.66,-4.4,21.4,-71.71,70.6,-274.2,552.65,121.2,-23.2,43.28,-2.0,-27.8,-73.32,-85.8,31.4,-48.45,93.6,257.8,537.47,114.4,73.0,38.76,-26.0,31.6,-70.41,-40.8,35.0,-33.59,-77.2,228.6,68.15,-9.6,119.4,-66.54,-57.6,44.2,-42.96,-94.8,1.6,-52.0,-72.4,110.6,-46.51,-53.8,52.8,-49.74,-32.4,30.0,-67.51,-44.0,46.0,-56.2
1754644256.6465807,0.08702600002288818,1.0265157222747803,-0.03312750160694122,91.26334441919371,53.113815469812174,1.625078818611816,0.634937305360942,0.3216697817543037,-0.31070170833354943,0.6299584039922352,-88.0,-111.2,-43.93,-67.6,-16.0,-55.56,-46.0,-41.8,-48.13,-99.8,-8.4,-31.98,-49.4,-203.0,73.64,10.4,-49.8,-50.71,-50.8,-7.2,-62.66,-4.2,21.4,-71.71,69.8,-273.6,552.65,121.0,-23.6,42.96,-1.6,-27.4,-73.32,-85.8,31.4,-48.45,93.8,257.6,536.83,114.2,73.2,38.76,-26.2,31.8,-69.44,-41.0,35.0,-33.59,-77.4,229.0,67.83,-9.0,123.8,-65.89,-55.0,51.4,-41.67,-92.6,4.6,-52.97,-89.2,79.6,-53.62,-70.8,46.6,-49.42,-38.0,33.4,-66.86,-44.2,48.8,-56.53
1754644269.606396,0.0871574878692627,1.0263954401016235,-0.03312133252620697,91.20461530287777,53.0989789890798,1.5620300657735928,0.6348338050894583,0.3213993061792021,-0.3108002878375355,0.6301521359075182,-120.6,-193.8,-5.81,-41.2,-88.2,-31.65,-19.4,-64.0,-51.36,-89.0,-14.8,-36.82,-235.2,-318.8,338.83,139.0,-188.8,147.61,25.2,-51.0,-33.59,30.6,6.8,-81.4,-470.8,18.2,184.43,-149.6,48.8,821.39,253.0,-15.8,188.96,0.4,41.8,-44.9,-254.8,131.6,38.44,-113.2,339.6,289.73,99.6,178.6,44.25,-9.2,54.0,-82.04,-190.6,91.4,-31.33,-103.2,188.8,-49.74,-41.8,116.4,-25.84,-75.8,24.0,-54.26,-104.8,63.2,-54.91,-86.6,60.2,-47.8,-37.6,54.6,-67.18,-38.0,59.8,-59.76
1754644284.556589,0.03042733669281006,1.0246663093566895,0.0153970867395401,90.9672964850603,51.03783474602269,1.15300491866045,0.6404157110661337,0.30850503108065386,-0.3008068500683613,0.635773205764955,-158.4,-118.6,-36.18,-109.8,-124.6,-15.18,-7.6,-121.6,-38.11,-73.0,-36.0,-38.76,-295.2,-115.2,58.79,-87.8,-328.2,281.01,90.4,-156.6,55.23,59.6,-11.0,-78.49,-418.6,2.4,163.44,-149.0,49.2,820.42,253.4,-15.6,188.31,0.0,41.8,-45.22,-255.0,132.0,38.11,-112.8,339.2,290.05,100.0,178.0,44.57,-9.0,54.0,-82.04,-191.0,91.0,-31.01,-102.8,189.2,-49.74,-41.8,116.8,-25.84,-75.8,24.0,-54.59,-105.4,62.6,-54.59,-87.0,59.6,-48.13,-37.4,54.0,-67.51,-38.4,59.8,-59.76
1754644296.331326,0.03027510643005371,1.0245802402496338,0.014907851815223694,90.86855465616756,51.0580062224873,1.0813847564992163,0.6400054344915512,0.30847511104039355,-0.3010522091823844,0.6360846808713875,-158.6,-118.2,-35.85,-110.2,-123.8,-14.86,-7.4,-121.8,-37.79,-72.6,-36.2,-39.08,-295.6,-115.0,58.79,-88.0,-327.8,281.66,89.8,-156.8,56.2,59.4,-11.4,-78.81,-418.6,2.6,164.08,-149.2,49.4,820.74,253.2,-15.6,188.96,0.4,41.8,-44.9,-254.8,131.8,38.11,-112.6,339.4,289.73,99.6,178.4,43.61,-9.4,53.6,-82.69,-191.0,90.8,-31.33,-103.2,189.2,-49.1,-42.0,116.8,-25.84,-75.6,24.4,-54.59,-105.4,63.0,-55.88,-87.4,59.6,-47.8,-37.8,54.0,-67.18,-38.0,60.0,-59.76
