timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_roll,tracker_rot_pitch,tracker_rot_yaw,actuator_on,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1752756015.5986807,0.05708765983581543,1.1339976787567139,-0.13087451457977295,-97.07496997690517,-14.037088456622946,-173.9661043780749,0,60.54,73.3125,-5.1062,-13.0575,-2.6925,-57.5113,4.395,-6.24,5.5781,-6.21,-11.715,13.2979,-3.7425,17.265,-4.6464,-0.435,-1.9275,-81.3483,-1.425,-2.775,-3.6905,-80.205,-1.41,25.894,-77.5875,69.6675,-4.477,149.49,-232.425,20.8967,-80.025,-292.035,-0.5929,148.7625,-1.1775,-7.2842,20.73,-23.2125,-37.4737,-31.95,-8.9925,-22.7238,-10.0425,20.2275,-55.4785,-5.9025,1.4925,-71.3779,-2.265,-8.7975,-23.8128,-2.13,-29.2875,-8.4579,-5.565,-3.93,-62.4118,-3.4125,-21.585,-87.3136,-51.93,-17.595,-24.5751,-39.6375,-1.71,93.9323,-92.9325,-5.46,121.7018,-72.87,-0.6525,-45.133
1752756015.9620416,-0.018578171730041504,1.1443120241165161,-0.1670486330986023,-96.97430365665005,-3.2771386511508678,-168.32989000769444,0,137.34,-3.4875,27.8058,-31.8075,77.1075,-57.5113,9.795,80.16,-56.1319,0.24,83.685,-72.6121,-3.1425,17.115,-65.1464,74.565,2.8725,-78.4443,74.175,74.625,-34.6665,-80.955,1.29,-36.058,-78.7875,-9.5325,-5.687,149.79,-308.9251,-54.1233,-79.875,-293.2351,9.0871,225.4125,76.2225,-7.2842,29.13,-23.8125,-7.4657,43.65,0.9075,-16.1898,-9.7425,20.2275,-23.5345,75.5475,117.8925,-65.5699,-1.065,-7.5975,104.2052,4.47,62.6625,-2.6499,1.335,14.82,56.6522,-5.8125,-21.585,-118.7736,-13.53,-17.745,471.0409,3.8625,1.89,-10.6117,-46.2825,2.94,-7.5262,-77.67,-3.0525,-9.317
1752756016.3260176,-0.04545915126800537,1.1292623281478882,-0.19204336404800415,-97.31985448945203,1.6313430090771912,-164.85239010406374,0,2.94,-0.7875,-3.1702,-32.4075,-5.3925,-26.5353,-77.205,-6.24,-25.3979,79.89,-12.315,-38.2481,-75.7425,5.415,-48.9324,3.165,-1.9275,-81.3483,-2.625,-2.775,33.0935,-80.955,-1.26,-20.57,-154.6875,-7.1325,2.057,-4.11,-290.025,-56.0593,-79.725,-277.035,-1.5609,-6.1875,1.2225,-8.2522,-56.97,-22.3125,-37.4737,-33.15,-8.9925,71.1722,69.1575,-54.9225,7.9255,75.5475,39.2925,-71.3779,-2.265,-7.5975,99.3652,79.47,-14.8875,238.3821,90.135,-4.53,-85.6438,128.5875,-21.585,129.0344,63.42,-17.745,-9.0871,-33.6375,-2.91,343.6763,-90.8325,2.94,122.1858,-57.57,7.7475,-44.165
1752756016.6883729,-0.06519269943237305,1.130476713180542,-0.1973084807395935,-96.54537713808033,-0.32798575106600214,-170.9951717441776,0,-15.06,73.4625,11.3498,-32.4075,-5.6925,-57.5113,-77.205,-2.79,-40.6439,-81.36,5.385,-80.8401,-60.7425,-1.785,-64.6624,-2.085,-1.9275,-69.7323,-2.625,-2.775,-65.6425,-80.955,0.39,-67.034,-209.5875,-9.5325,-5.203,-2.91,-287.025,5.4087,73.575,-254.685,59.4231,100.6125,37.5225,53.6998,-133.77,34.3875,-34.5697,120.6,11.4075,-23.9338,-5.2425,-37.5225,-23.7765,-7.2525,3.8925,-9.4259,7.335,-8.7975,-8.8088,-0.18,-30.9375,238.3821,-5.865,-2.13,-85.1598,-5.8125,55.215,134.8424,-51.93,-17.145,6.4009,-34.6875,-2.76,264.3003,-95.0325,-5.46,-7.5262,-66.87,74.0475,-44.891
1752756017.0524287,-0.07061576843261719,1.1259946823120117,-0.20390057563781738,-92.30940179778302,-1.2546762734119101,-177.8620830091294,0,-14.46,73.3125,26.8378,-31.3575,81.3075,-57.5113,-76.605,6.96,-56.3739,-83.76,105.285,-83.2601,-80.5425,7.515,-66.5984,-2.235,7.6725,-50.3723,18.375,-2.775,28.2535,-78.555,75.39,-67.034,-195.1875,67.2675,2.057,34.29,-219.825,-56.5433,75.975,-293.2351,62.3271,109.0125,44.4225,57.8138,-133.47,58.6875,-30.4557,123.15,0.6075,65.3642,143.5575,-18.0225,-55.4785,-7.2525,75.2925,-59.7619,26.535,70.4025,6.4372,6.87,43.9125,-6.5219,35.535,-4.53,-85.6438,-5.6625,55.215,-118.5316,-51.33,61.455,-22.3971,-43.8375,-2.76,-29.9717,-95.6325,-6.66,132.1078,-77.67,73.7475,-44.891
1752756017.4162931,-0.07179045677185059,1.1221768856048584,-0.20224308967590332,-91.53502097621953,-1.943101903371001,178.86234065614337,0,22.14,73.4625,14.2538,5.9925,71.4075,35.4167,-71.205,-3.84,21.3081,-82.41,70.485,-18.8881,-77.9925,-2.085,-4.6464,-1.635,-0.7275,-73.6043,-2.625,4.725,19.5415,-80.955,75.39,18.15,-78.7875,73.5675,0.121,-4.11,-232.425,-25.0833,73.575,-292.3351,-2.5289,147.4125,39.9225,8.2038,-134.07,52.9875,24.4783,120.45,-4.1925,-23.9338,153.1575,-18.3225,21.9615,-4.7025,77.6925,-12.5719,1.335,-8.7975,-24.5388,-2.73,43.3125,-9.9099,3.735,5.22,-23.2078,-5.5125,55.215,-102.3176,-47.13,61.755,68.3529,-34.8375,16.59,1.0043,-94.7325,12.54,116.3778,-72.87,78.8475,51.667
1752756017.7793934,-0.07710528373718262,1.121861457824707,-0.20667076110839844,-90.74913918010304,-0.29171521632925096,-179.3159273230898,0,-11.16,74.6625,2.6378,-32.4075,-5.6925,-57.5113,-72.405,-6.24,8.2401,-45.21,64.485,-22.2761,-42.1425,-1.935,10.8416,36.165,7.6725,-42.6283,-2.475,-2.775,4.0535,-80.955,76.59,-5.082,-79.9875,72.0675,56.265,-4.11,-232.425,6.3767,73.575,-292.6351,-0.5929,149.8125,42.7725,53.6998,-134.07,55.3875,-38.4417,120.6,-8.9925,68.9942,143.5575,-18.3225,6.4735,-7.2525,75.2925,-75.2499,-2.265,77.6025,6.4372,2.07,45.1125,51.5581,-5.865,-4.53,-68.2198,-5.8125,55.215,-118.7736,-51.93,2.655,74.1609,-34.8375,-2.91,-29.0037,-95.6325,12.54,-7.5262,-58.47,73.7475,41.019
1752756018.1434186,-0.09741544723510742,1.1271357536315918,-0.15205252170562744,-87.38270974795695,-4.095406400963523,178.55317121871525,0,156.69,-1.9875,11.3498,-20.4075,-5.6925,4.4407,-77.205,-5.04,9.4501,-70.86,74.235,-52.7681,-79.3425,-2.085,-4.6464,-2.085,74.8725,-50.3723,246.975,-2.775,-57.8985,91.845,95.79,-28.314,-233.5875,67.2675,56.749,-4.11,-279.8251,38.3207,-80.025,-293.2351,-2.2869,147.4125,-1.1775,-8.2522,-104.67,-23.5125,-36.5057,122.85,-8.6925,-14.2538,154.3575,-46.9725,-55.4785,146.3475,-1.5075,-71.3779,170.835,-8.3475,107.1092,2.67,-34.0875,-10.3939,147.735,-4.23,-85.6438,147.7875,-21.585,-116.8376,101.67,-8.145,-24.5751,113.9625,-2.61,-29.9717,115.5675,-1.86,-7.5262,95.13,-3.0525,-25.773
1752756018.5073082,-0.12018382549285889,1.1234180927276611,-0.11669766902923584,-90.47755861714046,-4.674237067349105,179.21665073157436,0,-16.11,-3.4875,-2.2022,-29.7075,3.9075,-47.8313,76.395,70.56,-55.4059,92.04,2.685,-82.2921,73.0575,-2.085,-35.6224,151.365,2.8725,-73.6043,170.175,7.725,-34.6665,72.945,-1.26,-67.034,-79.9875,-9.2325,-5.687,168.84,-309.225,-56.5433,75.975,-206.835,-0.5929,147.4125,3.9225,61.9278,-133.92,52.9875,-38.4417,-30.75,2.1075,69.4782,143.5575,-53.1225,6.7155,148.1475,3.2925,25.6641,151.335,-8.7975,6.4372,150.87,-24.4875,-10.3939,171.735,-4.23,-85.6438,147.9375,-11.985,-21.9736,101.67,-12.795,-24.5751,109.1625,35.49,1.0043,77.1675,-6.66,-7.5262,80.73,-3.0525,47.795
1752756018.8711686,-0.14181280136108398,1.1243159770965576,-0.10408675670623779,-91.4158624068666,-4.3429631954862655,179.81370283156326,0,137.34,-2.2875,87.8218,-32.4075,-5.6925,12.4267,-77.205,-3.39,21.0661,78.39,-5.115,12.0879,76.6575,-1.485,-3.6784,0.465,-1.9275,-19.1543,151.275,-2.775,-34.6665,73.395,-1.11,25.894,-79.9875,-8.3325,56.265,3.09,-309.225,13.1527,78.375,-290.8351,28.4471,-5.4375,4.2225,-8.2522,-128.07,57.7875,27.8663,62.85,77.5575,38.0182,-10.0425,20.2275,6.4735,7.1475,-0.9075,17.6781,-1.665,-8.7975,6.4372,2.07,4.9125,-1.6819,-4.665,-1.53,-7.2358,115.3875,-21.585,-56.8216,-51.63,-16.545,-24.5751,-44.4375,16.44,-13.5157,-93.2325,24.69,-3.6542,-72.87,2.1975,32.549
1752756019.2343209,-0.16859829425811768,1.1254794597625732,-0.10227072238922119,-90.43054132043436,-0.509069208376204,-179.0223743911522,0,-15.06,-2.5875,25.8698,-32.4075,-4.4925,14.1207,-77.205,-5.94,-36.2879,69.84,-1.515,24.6719,73.0575,0.315,-35.6224,151.365,-1.9275,-80.3803,-2.025,-2.775,-64.6745,-71.055,-0.06,18.392,-228.1875,-9.2325,57.233,-1.71,-231.825,-55.5753,-80.025,-216.435,-2.5289,70.6125,-1.1775,53.6998,-125.67,54.1875,23.5103,-32.85,67.8075,45.7622,76.3575,-55.5225,-47.7345,-6.3525,-1.5075,-12.0879,-2.265,-6.3975,15.1492,2.07,-33.1875,-6.5219,-5.865,14.67,-23.6918,-3.4125,-11.685,-56.8216,-51.93,1.455,-16.8311,-43.2375,1.89,-29.9717,-94.1325,12.54,-1.7182,-77.67,-2.4525,20.933
1752756019.5972943,-0.19599950313568115,1.127739429473877,-0.09923821687698364,-90.33582598285778,1.4771271227415201,179.47719123199906,0,-13.86,-3.4875,-4.6222,-13.2075,-3.2925,39.2887,78.945,-6.24,-54.1959,23.04,2.085,8.2159,15.6075,-2.085,-66.1144,-2.085,-1.9275,-11.1683,-0.225,6.825,-65.6425,3.045,-0.81,-3.146,-156.7875,67.2675,71.753,82.74,-308.475,-37.1833,-80.025,-216.435,12.9591,70.7625,75.6225,-8.0102,-134.07,54.1875,23.9943,-30.75,68.1075,38.2602,66.7575,20.3775,-55.4785,88.7475,-1.5075,-5.3119,12.135,-8.6475,-22.6028,-2.58,-29.1375,5.0941,-5.865,-3.33,9.2202,72.1875,-21.585,-25.8456,-51.63,3.855,-22.6391,-44.4375,-2.91,-29.9717,-9.2325,12.54,-3.6542,-76.47,-3.0525,17.303
1752756019.9613163,-0.21292901039123535,1.1259098052978516,-0.09484344720840454,-91.2055745418537,2.4765950336331026,-178.98303291644078,0,-6.66,15.8625,57.3298,-32.4075,-3.2925,-57.0273,76.395,13.26,-56.3739,12.84,7.485,-3.4001,-78.1425,2.715,30.4436,16.965,-1.9275,-41.6603,74.175,6.975,-3.6905,-3.555,-0.81,3.146,-233.5875,10.8675,58.201,72.69,-299.625,-56.5433,-80.025,-290.8351,12.9591,71.2125,75.6225,-8.2522,-132.87,-23.8125,-22.4697,-33.15,67.8075,38.9862,67.9575,20.2275,-51.6065,-7.2525,-1.5075,-13.2979,3.735,-8.4975,-16.7948,-2.73,-12.4875,-10.3939,18.885,0.27,7.2842,70.9875,-16.785,-23.9096,-51.63,1.455,-24.0911,-44.2875,1.89,1.4883,-95.3325,-4.26,-7.5262,-77.67,-3.0525,36.179
1752756020.324437,-0.211403489112854,1.1265943050384521,-0.08919763565063477,-92.2059475465828,1.9291876704289608,-179.4569067015586,0,-10.71,-3.4875,58.0558,44.6925,-5.0925,4.4407,76.395,22.56,5.5781,14.64,-12.315,12.0879,-61.3425,-2.085,-34.6544,-2.085,17.2725,-81.3483,96.975,-2.775,-2.4805,-3.855,-0.21,10.648,-233.5875,-4.7325,29.161,-3.81,-230.925,5.8927,-80.025,-288.4351,4.2471,2.3625,75.9225,-5.5902,-123.27,62.7375,-36.0217,-33.15,-8.2425,53.5062,66.7575,-35.1225,-47.4925,-7.2525,-1.5075,-13.2979,-2.265,-8.7975,-11.7128,28.47,-33.4875,-6.0379,22.935,-4.53,-23.6918,32.5875,-16.785,-41.3336,-51.33,-17.745,-21.6711,-41.4375,16.29,1.0043,-95.6325,13.44,-7.5262,8.73,-3.0525,16.819
1752756020.6873038,-0.19114911556243896,1.1246546506881714,-0.08913111686706543,-91.92909992169143,0.7683338795357867,-178.8191178233518,0,-15.06,1.6125,87.8218,63.7425,-5.5425,4.4407,-58.005,13.26,44.7821,71.94,-11.265,13.0559,-61.3425,-0.735,-43.3664,-2.235,-1.9275,-73.3623,93.675,-2.175,-3.6905,7.845,17.79,-2.904,-233.5875,78.6675,-4.719,0.99,-304.275,36.3847,-78.675,-293.2351,12.9591,70.9125,23.4225,24.6598,-114.27,-23.2125,24.4783,-33.15,67.9575,53.5062,66.7575,-47.1225,6.4735,-7.1025,3.2925,-13.2979,0.735,-3.9975,-24.5388,-2.58,-14.8875,-10.3939,-5.265,-3.93,-7.2358,81.7875,-20.085,-118.2896,-51.93,1.455,-24.5751,-44.4375,16.29,-22.2277,-13.7325,-5.16,-7.5262,-0.87,6.6975,16.819
1752756021.0510187,-0.16905152797698975,1.1232173442840576,-0.08688163757324219,-92.41420326601397,-0.9284101466721261,179.6142836181175,0,-16.26,6.1125,91.6938,-32.4075,-5.5425,12.4267,0.195,-6.24,29.2941,12.24,-2.565,-9.2081,-79.3425,-2.085,-64.6624,0.465,-1.7775,-19.3963,74.175,-2.775,-3.6905,-4.155,-1.41,-5.082,-156.1875,67.2675,26.257,72.99,-308.025,-56.5433,-79.725,-292.9351,-2.5289,70.6125,75.7725,-6.8002,-114.87,62.5875,-38.4417,-33.0,67.8075,38.0182,85.9575,20.3775,-55.4785,79.1475,20.0925,-13.2979,0.135,-8.7975,-24.5388,21.42,-32.8875,-10.3939,19.335,14.82,-23.6918,70.9875,-21.585,-56.5796,-51.93,1.455,37.3769,-44.4375,16.29,1.0043,0.3675,12.54,0.2178,-77.67,2.0475,49.731
1752756021.4145207,-0.14802861213684082,1.1220729351043701,-0.08635735511779785,-91.3310563090387,-3.0856563593666855,179.38207826491026,0,137.34,7.3125,56.8458,125.9925,-5.6925,4.9247,-77.055,-5.64,-24.9139,69.84,-12.015,14.0239,6.1575,-2.085,-66.5984,7.665,-1.0275,-50.3723,6.975,6.975,-3.6905,-4.155,3.54,15.246,-137.5875,68.7675,56.265,-1.71,-303.8251,-56.5433,-78.825,-274.035,28.4471,71.3625,75.9225,23.6918,-134.07,52.9875,23.5103,48.45,1.8075,38.2602,68.2575,24.8775,-55.4785,69.5475,29.6925,-13.2979,-1.065,2.0025,-23.5708,26.07,-34.0875,-10.3939,-1.065,14.97,-23.6918,3.7875,-21.585,-53.6756,-51.78,-15.045,-22.6391,-38.2875,-2.76,-26.0997,24.3675,13.74,-7.5262,-77.07,-2.9025,20.691
1752756021.7771947,-0.1308133602142334,1.121649980545044,-0.0850900411605835,-90.83746991039717,-4.599618851512781,179.2074107907507,0,-16.26,21.2625,-5.1062,-32.1075,-0.8925,35.6587,-57.255,-6.24,-55.4059,15.24,21.285,-16.4681,73.0575,-2.085,-2.7104,151.365,-1.9275,11.5797,-2.625,-2.775,-65.6425,-4.155,-0.21,-4.598,-149.4375,-7.1325,-5.687,-3.51,-309.225,-55.5753,-76.425,-211.635,-2.5289,75.4125,-1.1775,-3.8962,-133.92,52.9875,23.5103,48.45,67.9575,38.0182,66.7575,20.0775,-24.5025,-7.2525,38.0925,17.6781,-2.265,30.2025,-24.5388,7.17,-30.4875,5.0941,8.535,-3.33,7.2842,90.3375,-21.585,-49.0776,83.67,20.655,-24.3331,-43.5375,-2.61,-26.0997,-90.0825,3.09,-7.5262,-77.67,-2.4525,16.819
1752756022.1408474,-0.11428451538085938,1.120105504989624,-0.0856318473815918,-90.97850732294893,-5.286460128302713,179.46373120903053,0,-10.71,2.5125,-5.1062,63.5925,-5.5425,16.0567,-77.055,-5.94,-53.9539,72.24,-8.715,21.0419,83.8575,2.715,-43.3664,7.365,-1.4775,14.4837,10.725,-0.375,-34.4245,72.645,-1.41,29.766,-156.7875,-9.5325,-5.203,-3.81,-308.025,-56.0593,-79.875,-216.435,-2.0449,92.2125,9.7725,-2.2022,19.68,55.3875,-6.9817,-31.95,67.8075,39.2282,88.3575,23.2275,-22.5665,146.3475,-1.5075,3.1581,156.735,0.8025,-24.5388,2.67,6.8625,-2.1659,147.735,14.67,15.0282,-5.8125,-1.035,-25.8456,-51.93,20.955,-16.8311,109.7625,21.09,-29.9717,57.9675,3.39,-7.5262,75.93,2.0475,20.691
1752756022.5044894,-0.10305917263031006,1.1206276416778564,-0.08447080850601196,-90.73156367658787,-5.839266267260618,179.15006980997262,0,-16.26,-3.4875,89.7578,121.1925,-2.0925,4.6827,0.945,-6.24,45.2661,77.94,-12.165,16.9279,73.0575,-1.785,3.0976,-1.935,-1.9275,13.5157,2.175,-2.775,-34.6665,72.645,-1.41,-4.84,-78.7875,303.6675,25.289,168.69,-292.4251,-56.5433,73.575,16.365,28.4471,-5.5875,6.0225,23.6918,19.53,283.3875,24.4783,-23.55,298.2075,38.9862,-10.0425,20.6775,-23.2925,-4.2525,-1.5075,-75.2499,151.485,-8.4975,9.5832,17.07,-32.8875,-10.1519,148.035,-3.93,7.2842,149.5875,-16.785,-21.9736,-51.93,-12.945,-23.6071,109.7625,-1.71,-29.4877,-73.8825,-5.46,-7.5262,80.73,7.7475,59.411
1752756022.8684814,-0.08620929718017578,1.119654655456543,-0.08327102661132812,-90.86892983220368,-6.881031210098863,179.4518100159023,0,137.34,-1.0875,63.1378,129.8925,-5.5425,4.4407,-77.205,-6.24,-56.3739,71.19,-4.665,15.9599,73.0575,2.715,10.8416,-1.035,-1.9275,-18.4283,-2.625,9.225,-3.6905,72.645,-1.11,25.894,-79.3875,303.0675,25.289,159.09,-1.425,-56.5433,73.575,14.715,43.9351,-6.1875,-0.5775,53.6998,19.83,288.1875,-36.5057,-30.45,300.6075,-14.2538,9.1575,-54.3225,-39.9905,146.4975,3.8925,-73.3139,151.335,-8.4975,-20.1828,152.07,-33.9375,-10.3939,150.435,17.22,-81.7718,13.5375,-21.585,-116.8376,-51.93,20.655,-24.5751,109.9125,36.09,-27.0677,59.4675,3.54,-7.5262,76.23,-2.9025,-42.229
1752756023.231349,-0.06793296337127686,1.1193146705627441,-0.08310210704803467,-89.83776477723087,-8.268207192242961,179.26129719256494,0,138.54,-3.4875,57.0878,-31.8075,-5.5425,35.4167,-72.405,-6.24,-25.3979,74.64,-12.315,8.2159,-80.3925,-2.085,0.1936,-1.635,-1.9275,13.5157,151.275,-2.175,-62.7385,72.945,-1.41,-36.058,-2.5875,-9.5325,-5.687,226.44,-2.025,-56.5433,6.525,13.965,5.2151,71.8125,-1.1775,-8.2522,19.53,360.4875,-7.4657,-17.55,298.2075,-23.4498,69.1575,20.2275,-55.4785,146.3475,-1.5075,-44.2739,-2.115,-3.9975,6.4372,151.47,-32.8875,-10.3939,147.735,-3.33,-23.4498,70.9875,-21.585,-56.8216,-51.93,-12.945,-24.5751,-32.4375,0.69,-29.9717,-18.2325,12.54,-7.2842,76.08,-3.0525,20.691
1752756023.59495,-0.04257851839065552,1.1185917854309082,-0.08227461576461792,-89.98263746858831,-9.452612832849073,179.21222100443217,0,137.34,-3.4875,26.1118,121.9425,13.5075,-26.5353,76.995,-6.24,-55.4059,71.04,-11.565,8.6999,-79.9425,-0.885,-4.6464,4.965,7.6725,-63.9243,-2.475,-2.775,-65.6425,72.795,8.19,34.122,7.6125,69.6675,-5.687,235.89,0.375,-56.3013,-0.225,14.865,20.7031,75.4125,3.6225,-7.5262,30.63,288.1875,-22.9537,44.1,305.4075,-23.6918,76.3575,-51.9225,-54.5105,155.9475,8.2425,-44.2739,-1.065,29.6025,6.4372,2.07,-34.0875,-10.1519,147.735,19.47,-23.6918,70.9875,16.815,-48.5936,104.07,30.255,472.0089,109.1625,36.84,-29.9717,60.0675,12.54,7.9618,75.93,-3.0525,16.819
1752756023.9584093,-0.024261951446533203,1.1187005043029785,-0.0860782265663147,-89.62065167535445,-10.184601176864964,179.50246141047623,0,60.69,-1.0875,10.3818,-32.4075,-5.3925,-57.5113,-75.855,-5.04,-25.3979,77.34,69.885,8.2159,-79.9425,6.915,-4.6464,76.065,-1.9275,12.5477,0.075,-2.475,-3.6905,-80.955,-1.41,-59.29,-79.8375,68.4675,-5.445,149.49,75.075,-56.5433,-80.025,13.965,-2.2869,-6.0375,75.9225,-4.3802,24.48,360.1875,-37.7157,-33.15,299.4075,-23.9338,-10.0425,20.0775,-55.4785,-1.8525,76.4925,-44.2739,151.935,-8.7975,7.4052,-1.53,4.9125,20.5821,147.735,-4.53,-21.9978,-5.6625,16.815,-49.0776,82.47,35.055,472.4929,-44.2875,45.09,-25.1317,48.3675,-1.86,-7.5262,9.93,73.7475,32.307
1752756024.3238344,-0.009717464447021484,1.1198281049728394,-0.09940606355667114,-89.25747722172638,-9.624864928012643,-179.17420249433695,0,71.04,73.3125,2.6378,-22.8075,-5.0925,-53.6393,-66.405,-4.44,5.5781,18.84,71.085,8.9419,-3.7425,3.915,-27.8784,84.165,7.8225,-19.3963,93.525,-2.175,4.0535,-4.155,84.99,-36.058,-156.7875,67.2675,31.097,82.29,81.975,-19.7593,-80.025,13.965,-1.5609,-4.9875,-1.1775,53.6998,-134.07,292.9875,23.5103,-32.85,298.2075,40.1962,13.9575,20.0775,-23.5345,-4.7025,75.2925,-8.4579,36.435,69.8025,6.4372,2.07,52.6125,5.5781,-5.865,0.27,-85.6438,13.3875,-21.585,-118.7736,-30.33,-12.045,471.5249,-44.4375,73.89,-26.0997,-95.6325,70.14,-6.8002,-77.52,74.9475,-41.261
1752756024.6861687,-0.009538769721984863,1.1205406188964844,-0.11758792400360107,-88.97339369444369,-7.5745047239902705,-179.0651073040399,0,60.54,73.4625,-5.1062,44.5425,71.1075,12.1847,-72.105,-2.64,-56.3739,-4.56,65.985,-20.8241,1.0575,18.315,-0.2904,76.965,-1.9275,11.5797,74.325,74.025,29.2215,0.645,75.39,29.766,-0.7875,-9.5325,25.773,228.69,22.875,-52.6713,-80.025,18.765,13.4431,-6.1875,-1.1775,-0.5082,24.33,283.3875,-30.6977,48.75,298.3575,68.9942,66.7575,-56.7225,-39.7485,69.5475,8.3925,-75.2499,36.285,-7.5975,6.4372,11.67,-31.3875,20.5821,-5.715,24.27,-62.4118,90.4875,26.415,-43.2696,82.47,-17.445,-16.8311,-39.6375,112.59,-29.9717,20.1675,70.29,-5.5902,0.93,74.9475,-45.133
1752756025.0491827,-0.025265753269195557,1.1214983463287354,-0.1389150619506836,-88.7960591589627,-3.7888335206547645,-179.5516900248285,0,137.94,-2.8875,-0.2662,63.8925,72.4575,-55.5753,0.795,-4.89,-55.8899,-5.76,74.085,12.5719,-2.9925,-2.085,-66.5984,79.365,17.5725,-80.8643,-2.475,2.025,-64.6745,-80.355,0.99,-67.034,-233.5875,-5.9325,9.801,-2.91,-222.825,-25.5673,-80.025,-293.2351,5.2151,4.0125,-1.1775,-6.8002,-134.07,52.9875,-36.5057,-33.15,67.9575,-2.6378,67.0575,-56.7225,-46.7665,69.5475,-1.5075,-71.3779,7.335,154.4025,116.7892,7.02,119.5125,-10.3939,4.335,-3.63,38.2602,109.3875,-21.585,10.9384,-42.93,135.855,4.4649,-39.6375,16.29,101.6763,57.9675,-4.26,13.2858,81.63,16.1475,-18.029
1752756025.4124534,-0.0506819486618042,1.1202571392059326,-0.1468324065208435,-88.4119457135404,-1.9390884397313919,179.60320934184477,0,214.74,18.1125,-5.1062,-22.8075,13.5075,-55.5753,77.595,-6.24,-56.3739,93.84,11.985,-84.2281,-80.3925,-2.085,-58.8544,15.765,-0.8775,-76.9923,150.975,-2.775,-65.6425,96.645,3.39,-36.058,-233.5875,67.2675,2.057,-3.96,-290.025,-55.5753,-77.625,-288.4351,6.1831,8.2125,3.7725,-8.2522,-113.07,4.9875,-38.4417,-22.95,67.8075,38.0182,11.5575,-37.5225,38.4175,12.2475,-1.5075,-75.0079,26.535,-8.7975,-20.1828,-2.73,-34.0875,-8.2159,-3.465,-4.53,-85.6438,32.5875,-20.235,-81.9896,-8.58,1.605,471.0409,4.6125,-1.71,-26.0997,-56.6325,-6.66,-7.5262,-58.47,6.5475,-29.645
1752756025.7762437,-0.07468056678771973,1.1184115409851074,-0.14195233583450317,-89.3279122919214,-1.4528890768342926,179.92499304552558,0,149.94,82.9125,25.8698,-22.8075,6.3075,-55.5753,-75.405,-5.94,-47.1779,89.04,-9.915,-84.7121,-70.9425,7.815,-66.5984,170.565,-1.6275,-79.8963,-2.625,-2.775,-65.6425,-61.755,-0.81,-66.066,-209.5875,67.2675,25.289,15.24,-289.875,-56.5433,-80.025,-211.635,12.9591,13.0125,-1.1775,1.6698,-132.87,52.9875,-10.8537,-25.95,77.4075,68.9942,-10.0425,26.0775,-54.5105,-2.4525,7.0425,-75.2499,7.335,-8.7975,-16.5528,35.97,-34.0875,-10.3939,-5.865,-4.38,-85.1598,-5.8125,-21.285,-118.5316,-12.93,-16.545,472.0089,-0.9375,-1.41,-29.9717,-56.9325,-6.66,-7.5262,-57.12,-2.9025,-27.709
1752756026.140375,-0.09276604652404785,1.1207239627838135,-0.13948893547058105,-89.63996222307159,-0.8161600594216658,178.9579414139172,0,139.74,73.3125,29.7418,-12.9075,3.9075,-57.5113,-76.605,-6.24,-21.5259,69.84,64.485,10.1519,92.2575,12.315,-4.6464,170.865,79.6725,-80.8643,170.175,-2.775,-1.7545,-80.955,-1.11,25.894,-233.5875,-9.5325,2.057,-3.96,-309.225,5.4087,-60.825,-290.8351,-2.5289,-6.1875,1.2225,-6.3162,-134.07,-23.8125,-34.5697,-9.15,-8.9925,-23.9338,-5.2425,-46.5225,37.6915,165.5475,0.5925,2.9161,-1.515,-5.7975,6.4372,160.47,-34.0875,-9.4259,152.385,14.67,38.7442,205.3875,-21.585,-52.7076,140.07,-12.645,99.5709,-5.7375,16.29,-24.1637,96.9675,3.39,0.2178,76.23,-3.0525,-45.133
