timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_w,tracker_rot_x,tracker_rot_y,tracker_rot_z,patch_on,area_num,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754495193.3416462,-0.022713184356689453,0.28290319442749023,0.1601959466934204,0.6695008498003754,0.5287259805374573,0.3867746388265813,-0.3501753912967241,0.0,0.0,17.6775,-13.815,-25.8335,13.7175,-2.46,-3.0855,-4.9425,-3.8025,-36.542,8.19,-14.46,-2.2022,-6.99,-6.015,-6.5098,18.8325,48.9975,-15.1371,-2.025,-3.675,-13.9876,-6.945,4.395,0.6897,-2.7825,17.175,-8.2401,14.8725,51.675,-15.5727,-3.39,-1.9575,-9.317,-2.55,7.455,-10.3939,7.74,-79.77,-1.331,-3.8175,-3.285,8.9419,-3.39,-0.81,-9.4985,-3.21,-0.5925,11.9427,3.1875,1.4175,59.1932,-1.275,-2.1525,-5.8806,-2.0175,-1.575,-63.1136,-2.2125,2.115,-47.8555,19.035,71.715,-7.8529,-4.6875,-1.815,-11.4466,-4.32,-68.04,0.3146,-2.6925,-2.8425,10.2003
1754495193.7039564,-0.018511414527893066,0.28952711820602417,0.16036558151245117,0.6691260963684299,0.5315009730846803,0.38708816347815794,-0.3463232101671162,0.0,0.0,11.6775,25.185,-32.1255,-0.6825,2.34,-5.0215,-4.3425,-42.2025,-44.286,-0.36,23.49,5.0578,-6.99,-6.015,10.1882,-1.5675,-66.2025,-17.0731,22.125,-3.675,-14.4716,-4.545,-3.855,16.1777,15.9675,-2.775,3.3759,5.2725,51.975,46.3793,-3.39,15.5925,2.541,-2.55,6.255,-10.3939,-3.06,-3.27,-2.783,-3.8175,-3.285,9.1839,-0.99,-50.61,-9.4985,-5.76,3.6075,-5.4813,13.9875,0.2175,-18.4888,-1.275,-1.8525,-21.3686,-4.1175,6.525,-60.9356,-3.4125,-2.535,-47.8555,-10.365,67.965,-3.9809,0.1125,-3.165,-11.4466,-4.02,-63.84,-1.6214,-3.8925,-1.6425,-5.7717
1754495194.0659475,-0.023778855800628662,0.29321181774139404,0.15617001056671143,0.6677573075735487,0.5300780653941947,0.3882804350325777,-0.34979387933791006,1.0,0.0,11.6775,17.835,-33.3355,4.7175,-7.26,-5.9895,2.2575,34.5975,-44.286,-1.56,23.34,-2.6862,-6.99,-3.615,-6.5098,-1.7175,-66.2025,-7.1511,0.975,-1.275,-2.6136,-3.345,-4.005,2.6257,-3.9825,16.425,7.2479,-4.3275,61.125,-15.5727,-3.24,6.1425,-13.189,-3.75,-2.595,-10.3939,-1.86,-78.87,-17.303,20.4825,-3.285,-6.5461,-3.39,-3.21,-9.4985,-4.56,0.0075,-5.2393,15.1875,5.3175,-18.4888,-0.675,-1.5525,-21.3686,-4.4175,-3.075,-63.1136,5.1375,9.315,-43.9835,-10.365,76.515,77.3311,0.1125,-2.715,-7.5746,-0.72,-69.39,-1.1374,-2.6925,-0.4425,-2.3837
1754495194.427754,-0.022990643978118896,0.29034602642059326,0.15356934070587158,0.6627529386811738,0.5321581390718334,0.38691271876580563,-0.35758186488869914,1.0,0.0,-7.3725,28.185,-28.9795,-4.8825,8.34,-5.9895,4.6575,34.5975,-44.286,8.79,-15.06,34.0978,-6.99,1.485,1.4762,3.0825,-66.2025,-17.0731,8.775,3.525,-14.4716,5.055,-4.005,-3.1823,-2.7825,-2.325,-8.2401,14.8725,51.375,-15.0887,6.81,-3.6075,-12.947,-2.55,6.255,-9.1839,-3.06,-3.27,-2.541,5.7825,-2.685,-2.6741,-0.99,7.59,5.9895,3.84,-1.1925,-3.5453,-6.4125,0.8175,-18.4888,-1.275,-2.1525,-13.6246,-4.4175,-3.075,-63.1136,-4.0125,-2.685,-43.9835,-10.065,66.765,-7.6109,34.1625,-0.765,-11.4466,-4.32,-69.69,-1.3794,-5.0925,-2.8425,-6.2557
1754495194.7894657,-0.014798015356063843,0.27943968772888184,0.15095996856689453,0.6616108629625134,0.5358894360330693,0.37081774259914974,-0.3709282691790584,1.0,0.0,2.0775,-8.865,-33.8195,-5.4825,-7.26,-5.9895,5.5575,36.9975,-43.318,-0.21,23.49,-2.6862,-4.59,3.735,-6.5098,-1.4175,-66.2025,-17.0731,-0.825,-1.275,16.5044,-5.745,-3.555,12.3057,-3.9825,-2.925,-7.0301,-4.3275,52.575,-11.4587,-3.39,-3.6075,48.763,-3.75,-3.345,-10.3939,-1.86,-80.07,12.705,-1.4175,2.715,-2.6741,-3.39,-3.21,-9.4985,13.44,-1.1925,-5.4813,3.1875,1.2675,-18.0048,4.125,-2.1525,-21.3686,-4.4175,-2.475,-61.1776,14.5875,-0.885,-47.1295,-10.365,67.515,-7.8529,-4.6875,-3.165,-2.7346,-1.92,-68.34,-1.6214,-4.4925,-2.8425,-6.2557
1754495195.1518958,0.04484781622886658,0.21316152811050415,0.1138310432434082,0.6159556881038585,0.5604445282531826,0.3492383389137815,-0.4295731648112437,1.0,0.0,-7.2225,24.585,-10.1035,-5.4825,-7.26,-5.7475,4.6575,39.3975,-43.318,-1.56,23.34,-2.6862,-6.84,-4.815,-5.7838,3.0825,-66.2025,-9.3291,5.175,15.675,-6.7276,-6.345,-3.405,-2.6983,-3.9825,-2.025,7.2479,-4.3275,51.375,-15.5727,-2.19,-3.6075,-12.221,-3.15,-3.195,-10.3939,-4.26,6.33,-18.271,-3.8175,1.515,-6.5461,-3.24,-2.91,-7.5625,3.84,3.6075,-5.2393,-6.4125,0.2175,17.0852,-1.275,-2.1525,180.4594,-4.4175,-3.075,-63.1136,-4.6125,-2.085,-35.7555,-9.465,69.165,117.9871,-3.4875,-3.165,-8.3006,-3.12,-63.84,-1.6214,-3.8925,-2.8425,-6.2557
1754495195.513953,0.05493009090423584,0.18945515155792236,0.1205824613571167,0.588396099836564,0.5893053498884577,0.3643308487822865,-0.4168600345939656,1.0,0.0,7.1775,-1.665,-28.0115,-5.4825,-7.26,5.8685,-4.9425,35.7975,-36.542,8.64,-15.06,28.5318,-6.99,-6.015,-6.5098,-1.4175,-65.0025,13.9029,7.575,-3.675,264.3124,2.655,0.795,12.3057,-3.6825,73.875,-0.4961,-0.7275,51.375,-15.5727,-3.09,1.3425,-12.221,-3.15,3.855,36.7961,-4.26,-79.17,-14.399,-3.8175,-2.385,-6.5461,-3.39,-2.61,-9.4985,-4.56,-1.1925,-5.4813,-16.0125,0.5175,43.4632,37.275,-2.1525,165.4554,-4.2675,-3.075,123.7104,-2.2125,4.815,138.0005,-10.065,66.765,42.4831,7.3125,-0.765,174.4094,-4.32,-61.44,180.8466,5.1075,6.7575,-6.2557
1754495195.8765154,0.05469140410423279,0.1903625726699829,0.12557530403137207,0.5823544580530235,0.5905048031607124,0.3927624388604688,-0.39737267840500407,1.0,0.0,2.0775,-13.815,-26.0755,1.7175,14.34,-3.0855,-2.3925,-42.2025,-44.044,-1.56,-12.66,12.8018,-2.19,70.785,1.2342,-1.7175,10.8975,-17.0731,-1.275,-1.275,264.7964,-6.645,15.195,-2.6983,-2.6325,73.875,-8.2401,-3.7275,51.375,15.4033,-2.04,6.5925,-13.189,1.05,-2.145,-9.9099,-0.66,-77.67,-18.029,-2.6175,-2.685,2.1659,-1.29,-0.81,-7.0785,-5.76,0.0075,-1.6093,-11.2125,5.0175,-15.3428,37.125,-2.1525,179.9754,-4.4175,-2.775,-63.1136,4.9875,-2.685,-47.8555,-10.215,-163.485,-7.8529,-4.6875,-3.165,178.5234,-2.82,-69.54,-1.6214,-4.7925,9.1575,-4.3197
1754495196.2389739,0.05456826090812683,0.18822896480560303,0.12733876705169678,0.5835671392961094,0.5825458490506007,0.4002202477814824,-0.3998918136689319,1.0,0.0,-2.5725,-13.215,254.6445,-5.4825,26.34,1.7545,-4.9425,38.1975,-44.286,-1.56,25.74,28.2898,12.21,71.085,243.2342,5.4825,12.9975,-9.3291,8.175,-3.675,233.8204,-5.145,-3.705,-1.2463,5.6175,83.625,-2.1901,-4.3275,53.175,-15.5727,-3.39,77.9925,-9.075,-3.75,-3.345,-10.3939,5.34,-79.47,-18.271,10.5825,-0.885,8.9419,6.66,-2.31,-8.0465,-0.96,-1.1925,12.9107,-6.4125,0.2175,47.3352,-1.275,-2.1525,-21.1266,-2.0175,-1.875,-63.1136,-4.6125,2.115,-46.8875,-10.365,-163.635,-7.8529,43.3125,-2.865,-11.4466,-3.12,-67.44,9.9946,-3.8925,0.3075,45.0483
1754495196.6019726,0.05510953068733215,0.1882951259613037,0.12861847877502441,0.5998485467069958,0.5964155217740998,0.3777477898029623,-0.37653264019756827,1.0,0.0,4.7775,-11.265,254.6445,-5.4825,-7.26,45.3145,-4.9425,35.7975,-44.044,3.24,23.34,-2.6862,2.91,71.385,256.7862,1.2825,10.5975,-15.1371,-2.025,1.725,-14.4716,-2.145,5.895,4.5617,-3.8325,76.275,0.7139,-4.3275,51.975,-15.5727,-3.09,-2.2575,-13.189,-1.35,-3.195,21.5501,5.34,-80.07,-18.271,-3.5175,-3.135,-4.6101,-2.79,-3.06,29.7055,-5.16,1.2075,-4.9973,-16.0125,0.3675,-18.4888,37.125,-2.1525,166.4234,9.9825,-3.075,114.9984,0.4875,-2.385,-46.1615,-10.065,72.765,-7.8529,-4.0875,-3.165,-11.4466,-4.02,-67.44,6.1226,-3.7425,-2.5425,55.6963
1754495196.964864,0.055617839097976685,0.18768703937530518,0.129136860370636,0.614251790979949,0.600275705451758,0.36300772862138103,-0.3613713094155363,1.0,0.0,10.4775,27.285,-33.8195,-5.1825,11.94,40.4745,8.5575,44.1975,-44.286,3.24,-15.06,-2.6862,-6.39,73.185,281.2282,-1.1175,10.5975,-17.0731,7.575,-3.675,-14.2296,-3.945,15.195,-3.1823,6.2175,73.875,-0.4961,11.2725,51.375,46.3793,6.51,73.1925,-13.189,-3.15,-3.345,-10.1519,0.54,-80.07,-18.271,-3.2175,6.915,-6.5461,-2.79,16.14,32.1255,4.14,-1.1925,-5.4813,-12.1125,0.2175,43.4632,8.325,-2.1525,164.4874,8.1825,-2.475,122.7424,14.5875,-2.535,153.7305,28.935,66.765,54.0991,5.5125,-3.165,-11.4466,-4.32,160.56,192.4626,-1.4925,-2.8425,32.4643
1754495197.3272955,0.055518925189971924,0.1875978708267212,0.12957000732421875,0.6136792519770689,0.6018087305312605,0.36121984910515814,-0.3615857337564962,1.0,1.0,2.5275,-7.815,264.8085,-5.4825,-7.26,1.7545,14.2575,34.5975,-43.802,3.39,27.84,-1.4762,12.81,73.185,1.2342,-0.2175,20.1975,-1.1011,-2.025,-3.675,264.3124,2.955,-3.855,-2.6983,0.8175,73.875,-7.2721,-3.7275,61.725,-7.8287,-2.79,15.5925,6.655,1.05,-3.195,-9.9099,5.94,-76.47,-18.271,5.7825,-3.285,-6.0621,-3.39,-2.01,-9.4985,-5.76,-0.5925,-0.6413,-6.4125,0.2175,-18.4888,8.325,-2.1525,-21.3686,-4.4175,-1.875,-63.1136,4.9875,-2.685,-47.8555,-10.365,71.565,3.7631,33.7125,-3.165,-9.5106,-4.32,-68.94,5.1546,-4.4925,-2.8425,-0.4477
1754495197.6893673,0.05576968193054199,0.18764185905456543,0.1299954652786255,0.6145699122076077,0.6011442354934494,0.360824050699092,-0.3615735580955241,1.0,1.0,15.8775,-13.815,252.9505,-4.8825,4.89,-5.9895,-4.7925,35.4975,203.522,-1.56,23.34,32.4038,-6.99,70.785,256.7862,-1.7175,10.5975,-10.7811,-2.025,-3.675,273.0244,-6.945,-3.705,-0.2783,-3.9825,73.875,-8.2401,-4.3275,61.575,15.4033,-2.49,73.3425,-13.189,-3.75,6.855,-6.5219,-4.26,-69.87,-11.979,-3.8175,2.715,8.9419,2.01,-3.21,36.9655,-3.36,-0.5925,-4.5133,-8.8125,0.2175,21.4412,10.725,-2.1525,-19.4326,0.5325,-3.075,-61.1776,14.5875,-2.685,-47.8555,-10.365,71.865,-5.4329,-4.6875,-1.965,132.0594,-0.72,-69.84,0.5566,-5.0925,-2.8425,-6.2557
1754495198.0518339,0.05572137236595154,0.1875685453414917,0.1298467516899109,0.6147768474624797,0.6019740174916751,0.36007472164092846,-0.3605868630622606,1.0,1.0,-6.7725,-7.965,255.1285,-5.4825,31.14,40.4745,-3.7425,44.1975,-44.286,-1.56,23.34,1.1858,2.91,75.885,-6.0258,-1.7175,10.5975,-13.2011,-1.875,-3.675,264.3124,-1.995,-4.005,-3.1823,-3.9825,35.475,-0.4961,-4.3275,51.375,-13.6367,1.41,75.5925,-5.445,-3.75,-3.345,-6.5219,-3.66,-80.07,-17.303,-3.8175,-3.285,-6.3041,-2.19,-3.21,-1.2705,-5.76,-0.5925,-5.4813,-14.6625,3.2175,-18.4888,8.325,-2.1525,-21.3686,-4.2675,-1.875,-63.1136,-4.6125,-0.285,91.5365,3.135,67.365,57.9711,38.5125,-3.165,-11.4466,5.28,-69.84,-1.6214,-4.9425,-0.7425,-5.0457
1754495198.4144,0.055756837129592896,0.18754589557647705,0.12976396083831787,0.6149337893331275,0.6022250599066938,0.3592834858649965,-0.3606893599929538,1.0,1.0,-7.5225,14.985,261.4205,-5.4825,8.79,-5.9895,-3.4425,34.5975,255.794,-1.56,-15.06,-2.6862,-3.39,70.785,280.2602,17.4825,10.5975,-15.6211,7.575,1.125,241.0804,-6.945,5.595,-3.1823,-3.3825,78.675,-6.3041,0.6225,51.375,-7.8287,-2.19,-3.0075,-8.349,-2.55,-0.495,-10.3939,4.14,-80.07,-18.271,-1.4175,-3.285,-6.5461,4.11,-2.91,25.3495,3.84,-0.5925,-5.4813,-8.2125,0.2175,20.2312,-1.275,-2.1525,183.8474,-4.1175,-3.075,124.6784,-1.3125,-2.685,-47.8555,-10.365,66.765,-5.9169,-4.6875,-0.765,186.5094,-1.32,160.71,-1.1374,-4.7925,-2.8425,-6.2557
1754495198.7772584,0.0558742880821228,0.18738019466400146,0.13011467456817627,0.6149960514200858,0.6021695908912772,0.35910879104062876,-0.3608497517118051,1.0,1.0,7.3275,26.385,-25.8335,-5.4825,32.64,1.9965,14.2575,34.5975,-43.318,-0.96,-15.06,-1.7182,-4.59,80.535,274.2102,-1.4175,20.3475,269.4549,0.375,34.725,-14.4716,-6.045,-4.005,-3.1823,-3.9825,73.875,-8.2401,-4.3275,51.675,15.4033,-3.39,-3.6075,-11.253,5.85,-3.345,20.5821,-4.11,-69.12,-18.271,-3.8175,1.515,33.3839,-3.24,-3.21,-9.4985,4.44,6.0075,-4.9973,-13.6125,0.2175,43.9472,8.325,-2.0025,164.4874,-4.4175,1.725,138.2304,-4.6125,-2.685,-47.8555,-7.965,66.765,42.4831,-3.7875,-1.665,178.2814,-3.72,-60.24,2.7346,-4.6425,-2.2425,-6.2557
1754495199.1391993,0.0556941032409668,0.18726038932800293,0.12995219230651855,0.6150589704244382,0.6022843281669412,0.3585320806209635,-0.3611243613315019,1.0,1.0,2.3775,-13.515,-31.3995,-0.6825,4.74,24.9865,-4.9425,34.5975,234.498,17.64,-12.66,43.7778,-2.04,70.935,247.1062,-0.8175,11.7975,-17.0731,2.775,1.125,266.2484,-6.945,-4.005,-3.1823,5.6175,74.475,-8.2401,-4.1775,51.375,-11.7007,-0.69,-2.4075,-12.705,-3.75,-3.345,-10.3939,-3.06,-78.87,20.691,10.7325,-3.285,1.1979,-3.39,-2.01,-5.6265,-5.16,-1.1925,-3.5453,-1.6125,0.2175,47.3352,-1.275,0.8475,-17.4966,-3.5175,-2.925,-62.1456,-2.2125,-2.385,-46.8875,-10.365,85.965,-7.8529,-4.6875,-0.765,-11.4466,10.08,-69.84,2.7346,6.9075,-1.6425,-6.2557
