timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_roll,tracker_rot_pitch,tracker_rot_yaw,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1753364436.694955,-0.5444756746292114,0.02178645133972168,0.1364227533340454,-98.0676656479011,-62.044161547058714,57.991823751758695,10.26,-5.3775,-5.0578,-24.21,-1.29,76.0364,27.9975,-4.3275,18.5977,-2.955,-11.0325,6.9091,22.9275,-8.52,-2.4805,-14.8275,-6.4575,30.492,-8.4,-6.4875,28.8585,-2.25,-2.5275,8.6878,-4.695,15.6,9.4622,-1.98,33.2175,39.6033,0.975,-3.15,3.4606,-0.195,-41.82,6.9212,-1.4025,-4.4475,-58.7576,-4.6725,-1.32,14.6168,-4.65,-9.6225,-27.6243,6.105,-3.39,9.1234,12.6525,-0.405,17.4603,-17.3775,-3.0675,10.6964,-7.4175,-2.4975,40.0994,4.905,-1.2075,12.7413,12.27,12.66,-5.8564,-4.7175,-7.365,3.7268,-1.5,-5.19,-9.5227,-1.875,17.91,-23.7281
1753364437.0577707,-0.5866298079490662,0.09697723388671875,0.03369772434234619,-71.27553141607824,-57.02316502015112,47.72790446020224,-8.34,-5.3775,4.6222,-35.91,12.81,-13.0196,8.4975,5.1225,18.5977,5.295,8.1675,11.7491,-3.6225,-8.52,-2.9645,4.0725,-3.6075,33.88,20.4,-4.0875,-9.3775,-2.25,0.1725,10.6238,18.105,16.2,-6.0258,-1.68,32.6175,55.0913,-1.275,-3.15,3.4606,-4.995,25.38,5.9532,1.1475,-5.9475,-0.4356,-4.6725,-1.17,14.6168,-2.1,-9.0225,3.3517,1.905,-4.29,-7.0906,12.6525,-10.005,28.1083,-12.2775,-3.3675,-19.3116,-7.1175,16.7025,23.6434,-4.995,-0.9075,20.2433,3.87,-5.49,-9.7284,-2.3175,-7.665,-28.2172,19.35,-3.69,-5.6507,12.525,-1.44,6.5219
1753364437.4191625,-0.5452457070350647,0.17162281274795532,-0.03299057483673096,-54.64325169850439,-43.324312577077706,41.18197008259548,10.26,-5.3775,-5.0578,-34.11,-1.59,-16.8916,6.3975,18.3225,-74.3303,-8.505,2.7675,23.6071,15.5775,-8.52,8.6515,-14.2275,12.5925,-62.92,-16.2,10.0125,-70.8455,2.55,3.4725,-22.5302,9.705,-41.7,9.4622,-2.28,35.0175,16.8553,0.975,2.85,3.4606,5.805,25.38,6.9212,0.5475,-5.7975,-31.6536,0.4275,-1.32,-16.3592,9.75,9.5775,-27.6243,8.955,-4.29,8.3974,-30.5475,6.795,-17.3877,3.0225,-0.9675,-12.2936,-7.2675,17.3025,30.9034,-13.095,-1.2075,20.2433,3.87,7.86,5.5176,-2.3175,11.535,3.7268,12.6,13.41,-8.3127,-1.875,-2.19,14.2659
1753364437.7808745,-0.5334034562110901,0.1751798391342163,-0.06002366542816162,-54.91051386524144,-37.9665227162052,43.019980928435885,0.66,-5.3775,-5.0578,-36.51,10.41,-13.0196,6.0975,-2.8275,26.3417,-13.305,-6.0825,-86.0189,5.9775,-7.92,-6.5945,-14.3775,2.9925,-63.404,-8.4,10.0125,24.9865,-1.95,2.2725,-20.5942,-4.695,16.2,9.4622,-2.43,32.6175,39.6033,8.175,-3.15,-27.5154,-4.995,-27.42,-25.0228,-1.7025,19.2525,-0.1936,-3.4725,-1.32,-12.4872,-4.65,16.7775,5.7717,-3.495,17.31,8.3974,7.8525,2.745,28.1083,-16.1775,6.5325,10.6964,-7.4175,-2.4975,-8.3006,-14.295,20.3925,12.4993,5.07,3.06,7.2116,33.6825,-7.665,5.4208,0.6,-6.09,-9.5227,4.125,-0.99,-24.4541
1753364438.1447034,-0.4747137427330017,0.2602071166038513,-0.09393036365509033,-14.439843985461051,-25.489574489982598,31.199617558609788,1.41,-3.5775,-9.8978,-24.36,-1.59,-16.8916,6.2475,1.3725,34.0857,-4.305,-11.0325,12.2331,-3.1725,-8.52,28.9795,-10.3275,15.1425,-59.29,-8.1,-9.1875,-67.9415,0.45,16.6725,8.4458,-4.545,15.6,-21.5138,-2.28,-36.9825,16.3713,-1.125,-3.15,3.4606,4.605,-32.22,21.6832,-1.8525,-5.9475,-0.6776,-4.0725,-1.32,16.5528,14.55,1.1775,3.5937,-3.495,-4.14,8.3974,-11.0475,-12.405,-1.8997,-17.3775,-3.3675,-20.2796,-7.4175,-1.8975,22.6754,-14.595,2.5425,-16.5407,2.67,0.66,13.0196,43.7325,-7.665,-3.0492,-0.45,15.21,-1.7787,2.925,19.41,18.1379
1753364438.5058956,-0.38947540521621704,0.3511239290237427,-0.08824598789215088,23.704248244066477,-12.310541101151623,35.05498245846019,-83.04,-5.3775,2.6862,-26.91,8.01,-16.8916,10.8975,-4.6275,18.5977,10.095,13.2675,22.3971,-3.3225,-8.22,25.1075,-5.8275,2.9925,31.46,-18.0,-9.0375,-71.5715,0.15,16.8225,8.4458,-4.545,-41.25,10.6722,-1.98,32.6175,-47.5167,-0.825,-3.15,-25.5794,-4.995,25.38,9.8252,0.5475,-3.5475,1.2584,5.2275,2.28,14.6168,5.55,10.3275,3.3517,11.505,-3.09,8.3974,10.7025,6.795,-21.2597,22.2225,-3.3675,-20.2796,-5.0175,20.3025,22.6754,-14.595,-1.2075,13.7093,3.87,-6.54,-2.4684,-4.7175,-6.765,-27.7332,0.9,-6.24,-9.5227,4.275,-2.19,-23.4861
1753364438.868878,-0.25143760442733765,0.3615562319755554,0.02385413646697998,76.92090776268753,-22.62502781114902,16.909044508471634,-85.74,-5.3775,-5.0578,-29.16,-1.59,-9.1476,15.6975,-4.6275,3.1097,6.045,-7.8825,8.8451,6.1275,-6.12,13.0075,139.5225,-5.4075,45.496,136.8,-9.1875,5.6265,-2.25,-0.1275,9.4138,15.705,16.8,-13.7698,-1.83,32.6175,39.6033,-1.425,-3.0,-3.5574,-4.995,25.38,-55.2728,-1.8525,-5.9475,-0.6776,-3.4725,-1.32,-16.3592,-4.65,-9.6225,3.3517,-3.495,-4.29,12.2694,-28.1475,-7.005,43.5963,21.0225,-0.9675,-20.0376,-7.4175,9.5025,30.6614,-10.395,-1.2075,4.7553,-35.73,-1.59,-8.0344,0.6825,2.085,10.5028,-40.2,-6.09,-1.7787,-4.275,-2.19,6.5219
1753364439.2308538,-0.19919000566005707,0.3246499300003052,0.0793684720993042,91.46025169586109,-23.903991967007066,6.732930266310636,-85.59,-2.9775,25.9182,117.09,-1.59,-16.8916,82.8975,-1.9275,22.4697,67.695,-8.4825,7.1511,-56.2725,12.18,-37.8125,8.5725,-6.4575,-63.404,135.6,-8.2875,21.5985,-1.65,-2.5275,-13.0922,73.305,20.4,-19.5778,7.17,37.8675,-52.3567,-1.275,-3.15,-27.5154,-4.695,-46.62,5.9532,-1.8525,-5.9475,-62.6296,-4.3725,-1.17,14.6168,14.55,67.7775,4.0777,-2.895,-4.29,-19.6746,27.2025,6.795,-1.8997,-16.7775,-3.3675,-20.2796,35.7825,16.7025,22.6754,-4.995,17.9925,12.4993,-25.53,-6.54,-8.0344,-4.7175,-2.865,3.0008,-39.0,15.21,-7.5867,-6.675,-1.89,-22.2761
1753364439.5934477,-0.17678402364253998,0.30943673849105835,0.07622897624969482,93.85619011936028,-20.059266932133696,1.6785091751476093,-85.14,-1.7775,27.8542,45.39,-1.29,-8.6636,83.4975,-4.6275,18.8397,64.695,9.3675,10.7811,77.3775,-8.52,24.1395,138.1725,-6.6075,-63.404,135.6,-9.1875,-9.6195,-2.25,-1.3275,-22.5302,72.105,15.75,14.3022,76.17,35.6175,-52.3567,-0.825,-2.85,3.4606,-4.395,25.38,-55.9988,17.6475,-3.5475,10.9384,-4.6725,78.03,-15.8752,-3.45,68.9775,-43.1123,-2.295,6.51,-21.6106,-25.7475,-11.805,-18.3557,-16.0275,-3.3675,-20.0376,-7.4175,14.3025,-8.3006,-14.595,8.3925,14.4353,-35.73,12.66,-10.2124,-4.5675,-5.115,-27.0072,-30.6,12.81,-5.6507,14.925,-2.19,-20.5821
1753364439.9560215,-0.17435221374034882,0.3091053366661072,0.07301950454711914,96.00164982333555,-19.001353266863767,0.5426315321076078,-85.44,-5.3775,10.4302,-36.51,8.31,18.9244,88.5975,-4.3275,-8.5063,75.195,-6.2325,7.3931,-80.4225,-8.52,24.1395,-13.0275,-1.8075,-32.428,138.0,-9.1875,-2.1175,2.55,-1.3275,-22.5302,72.105,-51.6,40.4382,7.92,-44.1825,-53.3247,-0.075,-3.15,-27.0314,-4.995,35.58,6.1952,-1.8525,-5.3475,0.5324,-4.6725,77.88,-7.1632,-4.2,67.1775,-41.1763,-3.495,-4.29,-22.0946,-30.5475,-0.405,-29.9717,-16.7775,16.4325,-4.7916,-6.6675,16.7025,-6.3646,-14.595,8.3925,-3.9567,-35.73,-5.64,-10.2124,-4.7175,-7.665,-27.9752,-40.2,-0.99,-9.5227,-6.675,-2.19,-24.4541
