timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_roll,tracker_rot_pitch,tracker_rot_yaw,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1753082253.361266,0.6229038238525391,-0.18049049377441406,-1.3829456567764282,-146.26398374955332,-42.367381320960455,-35.588267208970265,106.665,-9.165,36.4815,4.5075,-15.6,-7.623,-3.5025,-4.5,25.9545,-9.4575,-6.8475,13.31,9.675,-1.275,-64.0453,-14.025,-2.94,34.9811,-14.16,-3.015,8.2522,-5.445,0.5475,-70.8939,0.2775,-16.7025,6.8849,-1.0425,60.2475,-52.151,-3.8175,1.5975,-3.6905,-3.5925,-34.155,5.9653,14.3175,-6.78,11.0957,-2.16,-4.08,21.6469,-3.345,5.115,4.4528,-3.525,10.65,-71.7772,-38.0925,-2.9625,29.0521,-25.26,42.4575,-9.7889,-6.9075,-0.33,50.8684,-19.035,-3.1125,21.7316,26.19,18.5625,5.6023,12.0,26.805,7.3084,-7.965,0.78,-8.107,-3.0225,-6.2625,-70.0106
1753082253.7251716,0.6289033889770508,-0.18523573875427246,-1.380069613456726,-146.7194397043684,-44.274300158335464,-35.621370793588895,32.865,-7.965,9.8615,-5.0925,-16.95,-7.623,-1.4025,-4.5,25.9545,9.7425,-5.9475,-88.33,9.675,0.525,13.8787,-11.025,-2.19,-76.8229,-10.56,1.785,23.7402,-6.495,-3.6525,29.5361,-3.6225,-19.1025,9.7889,-2.3925,-14.1525,50.457,-1.7175,-3.2025,-3.6905,1.5075,-31.755,6.2073,-4.7325,-6.78,-54.7283,6.39,5.52,-15.3791,-2.895,-14.085,1.5488,-3.525,-2.55,21.1508,17.1075,-0.5625,-36.7719,-6.06,35.2575,-10.9989,1.4925,-0.93,38.2844,-1.035,3.9375,10.1156,18.24,23.2125,21.5743,-36.15,19.605,7.3084,-7.965,3.18,-8.107,17.5275,-2.6625,21.2234
1753082254.0861456,0.6296946406364441,-0.18738341331481934,-1.3795089721679688,-146.5548584684359,-44.4970016925791,-36.080710693480746,-48.435,-7.965,-1.0285,149.7075,-7.35,8.591,-2.6025,5.1,-66.7315,-1.0575,-6.8475,15.246,28.575,-0.525,-64.0453,-14.025,-2.34,17.7991,-18.96,-1.815,-7.2358,-6.195,-4.2525,29.5361,-4.8225,-21.5025,-16.3471,6.1575,-16.5525,-52.151,-3.8175,-2.9025,-3.6905,-3.5925,-34.155,9.8373,-4.8825,-6.78,14.9677,8.19,-2.88,13.6609,1.905,-13.785,-60.4032,6.075,-1.95,23.0868,-36.8925,-3.1125,25.1801,-24.66,45.4575,23.1231,-13.5075,-1.53,50.8684,-0.435,-3.2625,-86.6844,11.79,19.6125,7.5383,22.8,17.205,-19.7956,5.535,-3.87,-4.235,6.8775,-1.3125,24.8534
1753082254.4483287,0.6297662258148193,-0.1855682134628296,-1.3806121349334717,-146.4200990877766,-44.10394792852218,-34.9914688906823,-43.935,-9.165,44.7095,4.5075,-16.95,-7.623,6.9975,-4.5,-66.4895,-4.5075,13.5525,10.406,9.375,-1.275,-2.0933,-7.725,-3.39,17.5571,-18.96,-3.015,-6.5098,-6.645,-4.2525,21.7921,-4.5225,55.2975,6.8849,2.4075,-6.9525,44.649,-3.9675,-3.2025,11.7975,6.6075,-29.355,6.2073,-4.8825,-5.58,9.6437,-2.61,-3.78,21.4049,-3.945,4.815,3.4848,-3.525,-2.25,-9.3412,-2.0925,-3.1125,-3.6179,-5.46,35.2575,-11.2409,-16.2075,-1.53,54.7404,-0.435,-2.8125,-84.7484,26.34,18.7125,21.0903,21.45,17.205,7.3084,11.385,6.78,-0.363,8.9775,-6.2625,-70.0106
1753082254.8102922,0.5459626913070679,0.05339014530181885,-1.3398137092590332,152.19469659026583,-57.58647561125607,78.34876967855863,28.065,-7.815,-37.0865,-5.0925,-16.65,-6.655,-3.8025,-4.2,33.9405,-9.1575,5.3025,20.328,28.575,-1.275,36.6267,-14.025,-3.54,-77.5489,-16.56,-3.015,23.7402,-6.345,-4.2525,21.7921,-4.8225,-16.7025,6.8849,-2.3925,3.8475,-52.151,-4.1175,-3.2025,-3.6905,-2.9925,-13.755,5.9653,-4.7325,0.42,-52.7923,-2.46,5.67,13.6609,-1.695,-14.385,9.2928,1.275,-1.65,29.1368,0.3075,16.0875,25.1801,13.14,46.0575,3.7631,-16.2075,-1.53,27.6364,-10.635,-3.2625,6.2436,26.19,29.2125,-4.0777,11.85,23.205,10.4544,1.635,-4.02,23.111,-1.8225,-6.1125,-71.4626
1753082255.1733115,0.3498381972312927,0.34140288829803467,-1.2607601881027222,87.69659471287581,-18.550766248178817,104.50217939473474,49.065,-9.015,-6.1105,-4.4925,-16.95,-7.623,0.9975,-4.5,26.1965,-3.4575,3.0525,12.342,11.775,-1.275,13.8787,-14.025,-3.54,-77.5489,-18.96,-0.015,23.9822,-5.445,-4.2525,37.2801,-3.6225,-2.3025,7.6109,8.4075,-16.5525,-50.941,-4.1175,-3.2025,-3.6905,-3.5925,-24.555,8.1433,-1.2825,-6.78,9.6437,-2.46,-4.08,14.1449,-3.945,5.115,10.2608,-3.525,2.25,33.2508,7.5075,-3.1125,9.6921,15.54,35.2575,19.2511,7.4925,-1.53,21.8284,-20.235,-2.6625,-86.6844,12.39,23.2125,-8.9177,14.85,18.405,23.7644,1.635,-2.82,22.869,-3.0225,-6.2625,20.9814
1753082255.5353205,0.26713234186172485,0.31651782989501953,-1.1458344459533691,73.49864023043483,-52.21878552986121,33.65600058400652,-47.235,-7.965,57.7775,14.1075,-9.75,89.419,10.5975,-4.5,26.4385,10.9425,-3.2475,20.328,11.775,-0.075,-62.1093,-12.675,6.36,-77.5489,-17.76,-3.015,23.7402,6.555,0.5475,22.7601,-4.2225,-16.4025,-22.1551,17.1075,-16.4025,-52.151,-3.8175,-2.3025,-34.1825,-3.5925,-34.155,5.9653,0.6675,-6.78,-54.7283,8.19,-4.08,13.6609,3.705,-14.085,1.7908,18.075,7.05,21.1508,-2.0925,-2.3625,29.0521,-24.06,35.2575,3.7631,2.8425,-1.53,30.5404,8.865,6.3375,-2.4684,17.79,25.6125,-2.1417,-26.55,17.205,16.0204,13.035,-3.72,-4.235,-2.8725,-6.2625,-6.1226
1753082255.8983145,0.28555700182914734,0.2897045612335205,-1.1365808248519897,85.46340894706137,-62.371888285937985,7.591897188232905,42.465,-9.165,-6.1105,75.0075,-16.95,46.585,75.3975,-4.5,25.9545,7.3425,-5.6475,21.538,-67.425,8.325,-29.1973,141.075,16.41,-67.8689,-9.36,-3.015,-69.1878,4.155,5.7975,21.7921,4.7775,-20.9025,-8.1191,2.4075,-15.3525,17.545,-3.9675,-2.0025,-33.6985,-1.0425,42.645,9.3533,-4.8825,70.17,7.2237,-2.61,-4.08,-4.7311,1.905,-11.985,1.5488,-3.375,-2.55,5.6628,-37.4925,-3.1125,-21.2839,18.54,40.6575,-7.8529,-11.1075,-1.53,50.8684,-19.935,-0.8625,-18.9244,26.34,23.2125,5.6023,-35.85,18.405,7.3084,11.385,0.78,-8.107,-1.2225,-5.9625,21.2234
1753082256.261143,0.32457828521728516,0.29104578495025635,-1.1142445802688599,91.9291286013162,-62.54401362202887,-3.6756297169791345,37.665,-9.165,27.2855,-4.4925,-7.35,8.107,-66.0525,5.25,-5.0215,-0.7575,8.0025,7.018,-61.425,-1.275,-63.8033,62.775,-3.24,30.8671,-9.36,-3.015,23.7402,-5.445,-4.2525,25.6641,7.1775,-11.9025,-22.1551,17.4075,-6.9525,25.289,-4.1175,1.5975,-26.9225,-3.5925,42.645,-25.0107,4.7175,5.82,-52.5503,-1.41,8.52,-14.4111,12.705,-4.785,13.1648,-2.325,7.35,22.1188,-2.0925,16.0875,-4.3439,-6.06,35.2575,-11.4829,8.2425,-1.53,36.5904,56.715,16.0875,-13.1164,29.19,18.4125,-9.8857,-27.75,22.605,-19.7956,-45.165,-4.02,-8.107,-0.6225,8.2875,-9.9946
1753082256.6232214,0.45407867431640625,0.2920084595680237,-1.0124093294143677,86.36397101033155,-48.472227890637996,0.8837777186697874,-48.735,0.435,-6.1105,148.5075,2.55,7.865,-80.4525,0.3,27.8905,4.3425,1.7025,5.324,-67.425,-1.275,-17.5813,140.775,-3.09,23.1231,62.64,6.585,-6.7518,3.255,-3.0525,-8.9419,0.5775,-21.3525,37.8609,-2.3925,60.9975,13.673,-4.1175,-3.2025,-30.7945,-2.9925,42.645,-51.8727,-4.8825,3.12,-46.9843,-2.61,72.87,-13.4431,-4.095,-14.385,1.5488,-3.525,7.05,-5.4692,-38.0925,6.6375,25.6641,-24.81,49.6575,-11.7249,-11.7075,-1.38,19.8924,-15.435,-3.2625,-21.8284,-26.61,18.7125,-9.8857,-36.15,17.205,-23.6676,-46.365,5.58,7.381,0.5775,-6.2625,-9.9946
