label,pos_x,pos_y,pos_z
Corner_1,0.28481706976890564,0.2871004343032837,-1.1430085897445679
Corner_2,0.13492631912231445,0.28938835859298706,-0.925482988357544
Corner_3,0.3808211386203766,0.2936890721321106,-0.7423959970474243
Corner_4,0.5432629585266113,0.2898302674293518,-0.9618194103240967
